,5.0,2.0,1.0,0.5,0.1
0,(5.671718768642555e-06+1.1651747380686543e-05j),(6.371682034675388e-06-3.417036149455904e-06j),(-9.062176520660208e-06-1.159385489635521e-05j),(-4.162749740830763e-05+6.377521096548066e-05j),(0.0001473826949065457+0.0002279514010755817j)
