,5.0,2.0,1.0,0.5,0.1
0,(1.772881979739532e-06-4.3165594691093584e-06j),(-4.451196758465631e-06-1.0012112238514217e-05j),(-5.38106992408496e-06-2.4251364604397823e-05j),(-1.9100685643233094e-05+3.447552848040282e-05j),(-4.35679326172499e-05+8.675385076713866e-05j)
