,0.01,1.01
0,0.819231646485256,0.942926263272174
1,0.8217647513108709,1.0
2,0.8293640657877156,1.0
3,0.8420295899157901,1.0
4,0.8597613236950945,1.0
5,0.8808482936656737,1.0
6,0.9039331118657004,1.0
7,0.9275824499329347,1.0
8,0.9503219980003412,1.0
9,0.9706277405601198,1.0
