,0.0,0.5,1.0
0.005,0.8309368393264434,0.0773275474495726,0.0003948079995327483
0.505,0.9131193954197389,0.009419245011614752,0.011799989444198617
1.005,0.03663336540387803,0.004394200367236009,0.005464780945074359
