,0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55
0.005,102,84,102,63,102,83,91,85,100,68,111,84
0.055,90,265,244,346,427,433,573,473,445,473,391,792
0.10500000000000001,59,216,300,318,333,308,518,435,439,392,354,415
0.15500000000000003,62,261,245,243,330,315,319,349,304,563,353,438
0.20500000000000002,62,187,225,324,310,345,384,415,266,349,461,359
0.255,60,158,293,291,328,277,235,278,419,499,330,433
0.30500000000000005,47,181,250,264,253,274,267,390,315,422,346,376
0.35500000000000004,48,164,173,291,268,291,324,299,435,287,348,366
0.405,42,167,244,288,233,265,291,432,376,299,395,361
0.455,50,151,219,252,281,247,224,234,333,282,408,431
0.505,61,97,210,255,261,317,375,252,299,423,382,293
0.555,52,140,178,220,205,270,309,391,238,297,326,313
0.6050000000000001,57,140,205,251,340,244,337,311,274,258,280,321
0.655,68,76,178,192,362,259,280,286,291,290,264,251
0.7050000000000001,66,87,189,219,253,285,227,295,332,371,380,322
0.755,54,106,212,253,238,309,243,267,366,368,300,431
0.805,48,78,179,252,226,360,250,343,187,387,311,250
0.8550000000000001,54,88,183,270,196,207,267,209,249,277,247,312
0.905,74,108,163,255,216,218,423,211,333,234,328,345
0.9550000000000001,46,90,199,215,263,198,279,403,343,379,307,362
1.005,50,81,169,241,196,294,358,400,316,347,266,412
1.055,59,81,138,281,291,275,213,217,227,236,291,364
1.105,50,63,167,218,284,225,231,231,212,279,342,240
1.155,56,83,139,254,233,219,323,347,362,406,348,309
1.205,49,88,157,245,217,228,254,226,279,417,241,303
1.255,80,78,86,187,154,250,310,229,215,275,311,368
