,0
0,0.08540627217298134
1,0.08435304314166611
2,0.08498979055659203
3,0.0900204889907105
4,0.11661903789690604
5,0.11661903789690604
6,0.11661903789690604
7,0.11661903789690604
8,0.11661903789690604
9,0.08943056261847593
