,0.01,0.060000000000000005,0.11,0.16000000000000003,0.21000000000000002,0.26,0.31000000000000005,0.36000000000000004,0.41000000000000003,0.46,0.51,0.56,0.6100000000000001,0.66,0.7100000000000001,0.76,0.81,0.8600000000000001,0.91,0.9600000000000001,1.01,1.06,1.11,1.1600000000000001
0.0,0.819231646485256,0.819702926638716,0.8208457768081383,0.8226560126064413,0.8251270865100427,0.828250216702018,0.8320145545615235,0.8364073832715363,0.8414143391518196,0.8470196470705516,0.8532063615953609,0.8599566063090391,0.8672518048073178,0.8750728981772857,0.8834005450973217,0.8922153019966901,0.9014977818873243,0.9112287914829721,0.9213894470288924,0.9319612698772707,0.942926263272174,0.9542669720768749,0.9659665273118051,0.978008677402523
0.02,0.8980472954342138,0.8984561261623025,0.8994482944778877,0.9010220414442479,0.903174593659126,0.9059021910526166,0.9092001253006241,0.9130272827263097,0.917397599900934,0.9223132116885236,0.9277664704501034,0.9337491344055804,0.9402225540675454,0.9471590600257065,0.9545930677775791,0.9624819824950618,0.9707897460866133,0.979533595394825,0.988659990920128,0.9981461780143274,1.0079679801990784,1.0180713742373575,1.02,1.02
0.04,0.9455270555867729,0.9458919160935022,0.9467780124825809,0.9481853519650058,0.950113919706775,0.9525447520394126,0.9554763375240707,0.9589220238897944,0.962881460148601,0.9673483460590745,0.9722676730597444,0.9776923082695295,0.9835757794546778,0.989922715771147,0.9966933259872146,1.0038901855362503,1.0114738763981357,1.0194077510453712,1.0276283922149065,1.036036387372022,1.04,1.04,1.04,1.04
0.06,0.9851266455252768,0.9854546133209869,0.9862516829933228,0.9875079217633148,0.9892224672599831,0.9914056992153021,0.9940611597028095,0.9971929083437893,1.000757296787134,1.004794233155912,1.0092785571842515,1.0142121293474164,1.019561064299755,1.025329248846412,1.0314859704877406,1.037993566085385,1.0447858334450002,1.0517566317464404,1.0586672677041282,1.0599999999999998,1.06,1.06,1.06,1.06
0.08,1.020279488539876,1.0205722969021105,1.021284436031448,1.0224184628091915,1.0239730643185871,1.025931085449855,1.0283196677392017,1.0311458994903502,1.0343637199675066,1.0380229472375855,1.0420760785465626,1.0465322816421319,1.051373592188824,1.0565732585060326,1.062070372047984,1.0678029481307163,1.0736206279978506,1.079139227307722,1.0799999999999998,1.08,1.08,1.0799999999999998,1.08,1.08
0.1,1.0524659914693912,1.0527251404551128,1.0533558825316605,1.0543616398578255,1.0557477652829057,1.057521434431414,1.0596603850007675,1.0621890234321842,1.0650913030473925,1.0683770938479773,1.072026029126403,1.0760183735668192,1.0803348091002167,1.0849251887152462,1.089706052144897,1.094513027149896,1.0989296392257257,1.1,1.0999999999999999,1.1,1.0999999999999999,1.1,1.1,1.0999999999999999
0.12,1.0824172607140716,1.0826489861818827,1.0832134027614921,1.0841146175796834,1.0853590676855,1.0869226357419484,1.088840996630217,1.091090495150012,1.0936859241707029,1.0966101773838965,1.0998467325273629,1.103379400045571,1.1071540964683877,1.11109098159978,1.1150406407521156,1.1186301420798086,1.12,1.12,1.1199999999999999,1.12,1.12,1.12,1.1199999999999999,1.12
0.14,1.1106425219345215,1.1108481203663731,1.1113492802560248,1.1121505960603577,1.1132355744280846,1.1146285674197818,1.1163201459640477,1.1183179915611114,1.1206061300662649,1.1231730926702064,1.1260020461316913,1.1290541473417197,1.1322551226188182,1.1354701420041,1.1384094592457377,1.14,1.1400000000000001,1.14,1.1400000000000001,1.14,1.14,1.14,1.1400000000000001,1.14
0.16,1.1374563716832844,1.1376371312328064,1.1380780871125968,1.1387703225059715,1.1397241254819501,1.1409462777072745,1.142424594705418,1.1441612395593093,1.1461507770195234,1.148369621587091,1.1507883469716564,1.1533432407368467,1.155925404932964,1.1583153343672412,1.1599282524621652,1.16,1.1600000000000001,1.1600000000000001,1.16,1.16,1.16,1.16,1.1600000000000001,1.1600000000000001
0.18,1.163086950868376,1.1632441830952958,1.1636196654007156,1.1642176281797334,1.1650482998020655,1.1660945368531475,1.167368700405707,1.1688583509613322,1.1705517962057517,1.17241843004279,1.1744165728648424,1.1764479178194087,1.1783567543772435,1.1797690926996038,1.18,1.1800000000000002,1.18,1.18,1.18,1.18,1.1800000000000002,1.18,1.18,1.18
0.2,1.187700438555938,1.1878311907684425,1.1881506647717048,1.1886636736839078,1.1893630674970472,1.1902555425456152,1.1913286583779592,1.192570955488807,1.193971566611866,1.1954817444392811,1.197040107538029,1.1985219637826836,1.1996783799212933,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
0.22,1.211428731763948,1.2115389456561667,1.2118084600194015,1.212231229268891,1.2128133922906956,1.2135438386807984,1.2144217206122276,1.215423714702942,1.2165277696587575,1.2176794019271202,1.2187871520058615,1.219676256167447,1.22,1.22,1.22,1.22,1.22,1.2200000000000002,1.22,1.22,1.22,1.22,1.22,1.22
0.24,1.2343853657887904,1.23447274494248,1.2346865981536483,1.2350307740306021,1.2354913031109749,1.2360708748981135,1.2367544326296795,1.2375204533854323,1.2383286631594852,1.2391117004445795,1.2397463301261042,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24
