,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,(0.0012947972731312608+0.005957700691993635j),(0.019942000209939175+0.0029211236867290723j),(0.0011436498960571658+0.001302233527211807j),(-0.005372054403473033-0.0016895999748393726j),(0.012204675584743639+0.0064404086480618j),(0.003112431773599542-0.0008369461000648711j),(-0.0020380883966561996+0.005975983834394805j),(-0.0037952456512362815-0.006603234482667112j),(0.001953201947177782-0.0013156771206859908j),(0.0007379708273083788-0.004347611257659616j),(0.003549443900288744+0.007376737758762945j),(-0.009483314328562864-5.819963211654859e-07j),(0.005637681679559218-0.004120715437312384j),(0.0068730195038082045+0.002388354836650611j),(-0.0015434983779112439+0.003238704631230417j),(-0.0021155002433509997+0.00875186069705021j),(0.002692352995650416-0.0035070001995569605j),(-0.006834594072745701-0.008071138028429486j),(0.0038719216265871055+0.017603265338372153j),(0.001482950042678649+0.008435285580587414j),(0.0065355824161565605+0.00020484655219805539j),(0.015851445732695483-0.007830268952268502j),(0.001974586281169483-0.0010354223643228744j),(0.0053405859715365545-0.008807913947100714j),(-0.003991495698084584-0.0014964266781595371j),(-0.01205032247077679+0.0023522037892237577j),(-0.0022098607748123954-0.001218729183751844j),(-0.00018658510810698258-0.00023413235337324065j),(0.015462560431859973-0.00833619671788017j),(-0.0023945556395149935-0.017661407136038743j),(-0.0009735536700653909+0.013939691817063421j),(0.005065873386045828+0.004039903375050761j),(0.0025277584857356567-0.009231321165077348j),(-0.0010843883986268845+0.0028864576178487225j),(0.004719921319741321-0.00266960135364244j),(0.003712276048367501-0.0033175536725376224j),(-0.012237067795637747+0.015236768391503671j),(0.013394039942137654-0.006270088727004834j),(-0.0023048365655605643+0.0032715289627657826j),(-0.0021969982437162077-0.0010990934967653652j),(0.001171825968865639-0.00380449110400919j),(-0.011732983947283797-0.006831933328937805j),(0.006404903551943416+0.007739623370959256j),(0.001153632482185282-0.0045146653413346j),(-0.002326412612651646-0.0024640407092553465j),(-0.011543748600979158+0.0049460874622284864j),(-0.0010645484772005024+0.006843792301554496j),(0.005139129911224728-0.000980246165595585j),(-0.0011924326105725261+0.00658514314635304j),(-0.0018351616868791962-0.0031190392488550417j),(0.0007126418286374355+0.01934268306789071j),(0.0010002846571650532+0.004602536618894423j),(0.0016400287649976136-0.007071701345777904j),(-0.006356802870743735+0.0046287882633235045j),(-0.0031142184602660607+0.0010911310970881747j),(0.0012516605991080417+0.0011060384304861373j),(-0.01113226316278674+0.020151235533318653j),(-0.000682596650599701+0.016569349522236553j),(0.016336511846120238-0.008089574766304395j),(0.001661016865117831-0.01277428561110042j),(-0.0010578926389253934-0.002534099340644286j),(0.003796709197854955+0.0064773290977998745j),(-0.003526934611607309-0.000749557505173766j),(0.0026338429146968117+0.01228646743479722j),(1.188400378843299e-06-0.002907408440955152j),(0.0028241852167777506+0.0061681834631116764j),(-0.002624102855035187-0.011882731025878696j),(0.004568207603727217-0.0021184976212040504j),(-0.002506615096717887-0.004278757016011924j),(-0.0029631538569877725+0.0008803120040470205j),(0.003298210875878549-0.001435946335635189j),(-0.0015402027536502178-0.0027550804887307555j),(-0.0005418432845736558+0.0007855714166185595j),(-0.0016816759978709702-0.000713988484369018j),(0.012755991368131858+0.005997217410495052j),(-0.004852856974435316+0.0025863420506489596j),(-0.0036800286133152273+0.008709175435405966j),(0.005940627662916862+0.007618770420474967j),(-0.0002827185312353799-0.00925996147885678j),(0.0007459498981362161-0.0034863468303565513j),(-0.0042446600675308055+0.007624276906346437j),(-0.0035553130018440237-0.0018678700453172597j),(0.00379655026019306+0.0063277170627623995j),(-0.0013307918826010038+0.0019833387361601535j),(0.00019938355418036747-0.002692121789742962j),(-0.004320430306115861+0.0020974457531501797j),(-0.0009644197625272567+0.0006031060517068087j),(-0.006158130285321192-0.006203707256560181j),(-0.006338615360561105+0.0032175401952386027j),(0.0024023613117463757+0.004021870536468554j),(0.005544187562450628+0.003241340187655866j),(-0.001390017808278599-0.007578173413035655j),(0.0012174612588966459+0.0005770870902169367j),(-0.005032808980890662-0.003938314466103073j),(-0.001882301099202905-0.000649860303506152j),(0.005771330386974525+0.009419826438268426j),(0.0010223619250507186+0.01841233532199664j),(0.008266716835472827-0.004086942891430903j),(0.005002082875356501-0.0007060288655773101j),(-0.008416360788188167+0.007043879421279941j)
1,(-0.006913397565176588+0.012112136534992173j),(-0.011753034673383225+0.009032382051786303j),(-0.004115399595249525-0.0012978468574719507j),(0.005636503423473622-0.01576702965716618j),(0.0006085132368148065+0.00209722378635197j),(0.0001015957076929619+0.003792806212039431j),(0.0013426894723440133-0.0010890657552244203j),(-0.0050465724695755105+0.002785317389768578j),(0.0027259754015358383-0.0017749222135509867j),(-0.007706643981747494-0.008346612965389015j),(-0.0004248065363150569+0.0008198143494633153j),(0.009124477509453248-0.003501221561296772j),(0.008042237339469509+0.004905365807682721j),(-0.001657533938567663+0.00026463325990094046j),(-0.011880561735921571-0.005379182701250189j),(-0.0007310432680432911+0.006002137745291135j),(-0.008060770229718621+0.001642494463652969j),(-0.0014739607430339472-0.0016875780813347414j),(-0.014078946067367837+0.005969598220148546j),(0.0018293729455772661-0.011333564170694017j),(0.005497597995754179-0.013554805598240986j),(-0.003312990848470774-0.009216263545228491j),(0.005614982549652293+0.00190135955549333j),(-0.007771326957055076+0.00786582300623558j),(0.0018298124850948917+4.2220917541999795e-05j),(2.4533398979789125e-05+0.0028717837232207746j),(0.00256966502175847-0.006122102728155179j),(0.0012596821988132376-0.0017392292462296516j),(-0.0028173287225103545+0.0067609940330660995j),(-2.1986295872955692e-05+0.00015164953116087823j),(0.0020514784165308873-0.0010563632870711562j),(-0.003954455763015411+0.003291225984737541j),(0.00011086637351812345-0.0014692852909583903j),(0.0028560734804363463-0.0025952141726421217j),(0.002299590950918034-0.013455023770957164j),(0.011918356572816508-0.008225074104849975j),(0.0010111168155335474-0.002882344507649924j),(-0.005262923017475238-0.004855859466069973j),(0.010349877069861131+0.0010997532914378155j),(0.00015235323914173488-0.0014167654693033802j),(0.007266621053933559-0.0019402011730794812j),(0.0016813181323325798+0.00020723069205538054j),(-0.0020982787153995324-0.009619751478309735j),(0.005052039348148574-0.005036021293579433j),(-0.00023078201777546327-0.0030693927220216j),(-0.003614864062923771-0.01127422565953264j),(0.004424056007207755+0.00024314533305503443j),(-0.002781782868121379-0.002304017257380625j),(0.010218822108930024-0.009072630492468625j),(0.012683747173991386-0.001398860283991126j),(0.005794484459819812-0.011857838717234679j),(0.004237462828843123+0.0027156341035796876j),(0.002130946654376208+0.0037005929011599318j),(0.005464142323764985-0.0032866200900221j),(0.0007982641631382954+0.008050090912929953j),(-0.013146907359357722+0.0028268400798377807j),(0.0021202062630080562-0.008756128892314597j),(0.010703865902973075-0.007477698229860281j),(-0.0029007413711372677-0.006129834068497633j),(-0.0023710846783854917-0.003182421812789379j),(0.006898596589247917+0.004094769489388074j),(0.01015586204417747+0.002301480322608047j),(0.005608536621087406-0.004404235628140428j),(-0.0012620293829037979-0.00221413919154892j),(-0.01172945171826454-0.007476576581253647j),(-0.007102477802809175+8.065905015372505e-05j),(-0.010555906978998032+0.006797788655686756j),(-0.010021103255563452-0.0019694113979120222j),(0.012748959960619012-0.0009126345211940256j),(-0.004884862235054342-0.00039053779327358077j),(0.003353353587957327-0.0005379958633706016j),(-0.0016981389584144304+0.0015922406200846687j),(-0.0002551037401370723-0.002372537951334792j),(-0.011018871305774962-0.022932211350951012j),(-0.0033186234374809605+0.004516976134053212j),(0.002079558131237638-0.007216867410477924j),(-0.012608903747596954-0.015783023189067113j),(-0.0032953413646858746-0.00619022070355257j),(0.001327518333672574-0.0008501344613144676j),(-0.012333701276068042-0.006048355199494432j),(-0.004533834270422679+0.002020297785388642j),(0.0010146431566130656-0.00450650685621455j),(-0.01066388748894022+0.002883985016621263j),(0.018550992891419815-0.0012654345510265746j),(3.5202218707109456e-05-0.004905637543716697j),(0.0015558116023346514+0.007204839501883605j),(0.002193314159933471-0.0010312940353563642j),(-0.0007003605899243989-0.0017222794834674674j),(-0.009978690512193786-0.005693888921380039j),(0.008000762207720868-0.0015754581873593206j),(-0.0023884477194852-0.003659617883887268j),(-0.006394246879808513+0.0013818438365366871j),(0.003167730779125867-0.007298466912697611j),(0.0025190167908660144+0.008105275164404287j),(-0.0024373423475090934+0.000875905375203464j),(-0.00026714931377744164+0.0048927562278468185j),(0.007547511560443011+0.005002682755960395j),(-0.002952091154359805-0.0022715768560514177j),(-0.0043408630183903885+0.014147753305167703j),(-0.004065320982573191-0.003195861940559676j)
2,(0.0018207773854677168-0.00519451095848062j),(0.005948872820190955+0.014798888710592683j),(-0.005264667050901054-0.0010964830957829726j),(-0.007699477420479506+0.0012721588741086444j),(0.0011255910434581206+0.003711430667336231j),(0.003183656467435485+0.006923198088551249j),(-0.00716315511696361+0.005601324150118723j),(0.0006671397393205676+0.0053678150462367355j),(0.00869407890323506-0.0023610530130920293j),(-0.003945324429943916-0.011801958040939265j),(0.0034116616978198313-0.006195001092563981j),(-0.0012096221306861956-0.0006880147888553268j),(-0.004109443622725326+0.004023822136528381j),(0.00570100419030699-0.0005030259637266886j),(-0.0002873837840388767+0.004664258732499154j),(0.004440318543651752+0.011410510293818812j),(0.0016487610985520598+0.0043618492937908555j),(-0.006057749253870856-0.002792307163927189j),(0.005321192192686215-0.005406994608872148j),(0.001225704990335196-0.005213619271099567j),(-0.02054806333493978+0.0025257757624780187j),(-0.010364051643449501-0.008347663141290809j),(-0.007694826029747598-0.0031276604426845656j),(0.00028606474467772106+0.0006116299828035164j),(0.0006883245017053431-0.0022755759067883048j),(0.009065227332880748+0.0028486445691361844j),(-4.867490794750402e-05+0.014094437314253725j),(0.003445925037813826-0.0013939392714091188j),(-0.0025329365874525982-0.0019061902755149911j),(0.0042734154213734145+0.007067637677406303j),(0.0014865461402467988+0.0008016801921400003j),(-0.0031046025768844913-0.0018678614683174095j),(-0.0005984535641575118+0.007226483948718287j),(0.0010141763380322976+0.0044123432168439915j),(-0.0034000339789426216-0.0037022076446732127j),(0.003967386231226265-0.007778598875715481j),(0.006914257535049735-0.00135549125316065j),(0.005589352601606475+0.0016692572081824437j),(0.000792780417358442+0.0015104436815145358j),(0.002885966776115636+0.004222966924850486j),(-0.005686215062473657+0.0031387097733813875j),(-0.0025362101203848272-0.002678643524610556j),(-0.002820619278766711-0.012686237201687257j),(-0.005068533589563666-0.006238696275158586j),(0.004622017326248548+0.002225367668146284j),(0.0013024458435209423-0.005548680892304355j),(-0.0011245191001784493-0.00019544613134103174j),(0.005163381177312798-0.011629411845271345j),(0.0034431775322431245+0.003702076131736625j),(0.007690591083067336+0.012337694845196546j),(-0.0019379640770873078+0.003726683422023158j),(-0.006344820027638106-0.00014225941003786574j),(0.00668246981049295+0.00021714550337237682j),(0.0008663095249821538+0.0034680308387622268j),(0.013602066655591138-0.014603881772466734j),(-0.0024096127048127518+0.009500820052930356j),(-0.005986741690999462-0.008261044320833253j),(0.00459579228510391+0.0023746580607517443j),(-0.0030893516101656356+0.0008948244578072141j),(0.01318693338125877+0.004043171616620063j),(-5.9323484352067644e-05+0.00821809392551844j),(-1.4757791102831806e-05+0.0009651824707976036j),(0.005719498863067056-0.0008580340807474437j),(-0.0063716345380786564-0.009344376005815587j),(0.0004716670106511263-0.004824401314674802j),(-0.002156359276822014-0.0011496031217759991j),(-0.00412074566178615+0.0003388869909800339j),(-0.004161350948289697+0.008787804768876983j),(-0.001136713781940595+0.002233058152633427j),(0.00043513750692193937+0.0006626792346691136j),(0.0022454706389592764+0.006013545806441957j),(0.0014153903931311313+0.0003111094631721279j),(0.015233562935202468+0.003854174095673718j),(-0.0007097899335117942+0.0007992989329014816j),(0.004418587033300378-0.0019829287852980355j),(0.002971257370977418-0.0029710342730163313j),(-0.011590431344471413-0.00960408214864098j),(-0.0011870648582943933+0.00042383781513790497j),(-0.0048558157065611484+0.0006638329223201209j),(0.011005667758982979-0.011189313428462553j),(0.007024936025629846-0.0028087083897024704j),(0.0018577668749335536+0.0013411780451857889j),(0.0036179599609383775-0.0011269567609571822j),(0.005164587504505106-0.008393704929782872j),(0.00165521322385147-0.002109028637362811j),(0.009652781372583581-0.00904688578586741j),(0.0005480018510837381-0.003816884451302399j),(0.011369185949558278-0.0071890566218616525j),(0.0021738273023426923+0.006900683261143497j),(-0.004814311572461915+0.00248087844025558j),(-0.0016002754675088127-0.0017476027746036176j),(0.009699953002055069-0.004539749499032833j),(0.0004382428667721264-0.006487932922355369j),(-0.0039334088512262555-0.0017958543841011983j),(-0.0011505474449816087-0.0013189403784176993j),(0.010264531415272447-0.001948237420407781j),(-0.008604493951713588+0.0032458737638813183j),(0.004341215520306834+0.003629718520315506j),(0.000832714459216371-0.002570150753061543j),(-0.012767182596492333+0.0012364178144097229j)
3,(-0.0016036011364278756+0.0071176636570290325j),(-0.00304663202711507-0.002319495693246444j),(-0.005282226441412829-0.0009665175765713167j),(-0.0014426384011714877-0.006715836329421149j),(0.00018738869013038177+0.0008596655712810445j),(0.003953568051138455+0.0006148343284958041j),(-0.0015966526425786548-0.018114269055012018j),(0.014363441643080002+0.004778079363172704j),(0.008486961303660927-0.006934185930043248j),(-0.005301519212755588-0.010003253324013658j),(0.000390849147175799-0.0022841804453242387j),(0.002148790213969337-0.006010732620350221j),(-0.00048114374949162605+0.0041031648060082145j),(0.0002362674083653601+0.003431960858859044j),(-0.007547439551606595+0.002564196599034773j),(-0.004234678076106548-0.008324768742135667j),(0.0010243022023287934+0.008992107154676748j),(0.00720551146560083-0.00046695246052597296j),(0.010587097177851239+0.0030804565898909556j),(-0.005887883006755576+0.0025597615141983677j),(-0.0003996519360800271+0.0063494783014912985j),(-0.006927393888207886+0.0037799563165372327j),(-0.004293182740216789-0.0036563062596022293j),(0.0006621757444933733+0.001847597236976006j),(-0.010250742195059146-0.0048684865300354955j),(0.009527546046797035-0.005929461237208469j),(0.0004839526726741602-0.004508684016418946j),(0.0037721305028048206-0.0009398129089729304j),(0.003599143356279708+0.005524523894857452j),(0.0018004136246334292+0.0026400865614462647j),(-0.004319717139987871-0.001434382296770409j),(-0.003831473404126624-0.0037007760783326037j),(-0.0032527845758153233+0.002160683454918289j),(0.016319632471858452+0.009545638735546083j),(-0.0022233018390692564+0.006242624965655111j),(-0.0021624859818354927+0.0005947995982143907j),(-0.0010174724225368627+0.0014774604315128449j),(0.0010145951901238146+0.00412550797581051j),(-0.0003494692601360738-0.008550799274676397j),(-0.0012619133039736175-0.0026444810660552717j),(0.0010054655634683762+0.005387999348810657j),(-0.0010873369010317715-0.004151122676793633j),(-0.009489402580233466+0.0022810151421399413j),(0.0037364299090256988-0.007906574550202857j),(-0.0030006882363071375-0.00336397477135414j),(0.009809846265193899-0.0019087673422709588j),(0.004069843826907697-0.007912330332040203j),(-0.0006042816920733197+0.002439762489864191j),(-0.005883114101203708-0.0029046261446273006j),(-0.007527949353181746+0.004701268877954915j),(0.0018190847998353144-0.004246282683542162j),(0.00011867673188004646+0.0034771479549041986j),(0.010106354586038075+0.00028538498015478564j),(0.003107112280836109-0.003435648264819537j),(0.01036793275655631+0.00029035342405236026j),(-0.0015040859913020407-0.00056260520446114j),(0.005528478331506079-0.004183005319292376j),(-0.007515814834732438+0.0016931882448066235j),(0.002281910518361199-0.0006971602715620327j),(0.0035014346461856457+0.0005598171035092366j),(0.0006200255485834836+0.0017831852194845183j),(0.0005966428849172062-0.001679913386925064j),(0.006873651668505081-0.006928829234189826j),(0.0046948904254310074+0.008170392020390743j),(-0.004022695800021385-0.002538451783245521j),(0.0008166875265155982-0.002260294850620666j),(-0.015811406363592368+0.004965945170194237j),(0.011981432452669234-0.0018104982656812379j),(0.011038137006557014+0.007689495237347104j),(0.005852437066449369-0.015218627904806591j),(-0.0013864650510143658+0.0016515178568302996j),(0.006047447536639564+0.0005668841023647816j),(-0.0007624063634132797-0.006111418949891742j),(-0.00425152333016353-0.0025959007079656387j),(-0.0037760103053300184-0.01600199921523493j),(0.0035321789077108747+0.0016233616950884066j),(0.0027829963504818396-0.0069652492387266614j),(-0.0034275043218037217+0.005665384080970601j),(-0.0013977116052305133-0.00017470285092057556j),(0.007847007474928397+0.0071044587039990215j),(-0.003779973182509152+0.00768610635472848j),(0.0015569812691048665+0.004522006700766813j),(0.0003513547811921072+0.0002533080047955553j),(-0.01038289655979656-0.011841990040410142j),(-0.0008016979939673185+0.00011005803978800316j),(0.002464694396979101+0.014492621377728334j),(0.008982174005505978-0.00437433768469666j),(-0.0037752899032687916+0.004383728317880698j),(0.0027840635539440944+0.0022189887889242955j),(-0.003850543082035981-0.002744873261528623j),(0.004029009374445483-0.004538326237409711j),(-0.0007996346416485841-0.006192012247044713j),(0.0019214950442279877+0.0020652791999155574j),(0.0012005865465211964+0.008868462336631673j),(-0.00740084659142948-0.0029576662776959685j),(0.001185100685717358-0.0003014903048084673j),(0.014982783924500767+0.01370504301377356j),(-0.010885498006666062-0.005570766633214556j),(-0.002622737963281581-0.0027633958108555182j),(-0.008423284288926997-0.001205597389297157j)
4,(-0.005861572234373613-0.00021159506993458652j),(0.0015014520362590105+0.003912271145711137j),(0.0007429806726357278+0.003081651918726694j),(1.6709087357156447e-05+0.0011903903224980811j),(0.0026331415549453625-0.0032382441863063375j),(-0.0007208833261740195+0.0037002271586142957j),(-0.006929510746853988-0.006483752639665135j),(0.007921999882081456-0.0018118517028342242j),(-0.00987351068844381+0.005168956181581953j),(0.00042044207021318584-0.0031812592229306783j),(-0.009517656602094698-0.00715031435730682j),(0.006411065738637913+0.007266207497401689j),(-0.005274584838850298-0.0059045141522153415j),(-0.01068576966931325+0.016086413558341294j),(0.002861937457986324-0.007490601745525459j),(-0.0024374143523926074+0.0003092268476359525j),(0.005515612204226423+0.006968809344755389j),(0.002151849029465938+0.002903180852404532j),(-0.006404322294112242+0.005864453172054294j),(0.004804394928242668+0.004843291437705102j),(-0.0011990300542245888+0.010448165737343498j),(0.004557512853965084-0.0045030552632525185j),(-0.00010099585025271348-0.007134307388187081j),(0.001846501616390108+0.004708236868941284j),(-0.0004197324054599669+0.00424019974621459j),(0.0030920607055237156-0.000291924852826326j),(0.008758006143291768+0.002466198791143854j),(-0.00706778300704289+0.0010161597641485658j),(0.004746339093569058-0.0022779525339090352j),(-0.013150791471585285-0.0047229410523505445j),(0.005077211031152632+0.004329704249333749j),(-0.0012909257345637842+0.0017786446157968775j),(0.002288167653409672+0.004535673929550042j),(-0.004312952104992376-0.0008191801412605078j),(0.0006479301535581385+0.003431479917553702j),(-0.004121766531707066-0.007920874173659307j),(-0.004331342389151206-0.003440848494950346j),(0.0008329578088169515+0.005753066818453035j),(-0.0035438054446297247-0.0037465641098651907j),(-0.0004896464761616822+0.0007870582485513575j),(0.00010074830761269842-0.004440439489409835j),(-0.006440655534901229-0.010911457317415742j),(0.006637380410773759-0.0063429728325323865j),(0.00010547633493883214+0.0037070894358085123j),(-9.956345774829039e-05+0.001094504188446101j),(-0.002055556377537559+0.001059299787378506j),(-0.0031368633939280904-0.0025933499033701877j),(0.0035830176031764966-0.0008063614527733542j),(0.0022333765173054585-0.0032664037999785714j),(-0.0023673550466709113+0.002844920009189482j),(-0.006077244370670146+0.004863293002741386j),(-0.007009208107508964-0.005495299061840064j),(0.00037135395384266235-0.002667820452363732j),(-0.006863980906511853-0.012932594493541193j),(-0.0004144784898748507+0.012556641698782275j),(-0.00722235476350887-0.013550899434305144j),(0.0002803171493613943+0.0011588744462151797j),(-0.0004927863045128838-0.001551289122974861j),(-0.0011425952446375025+0.010687115778305289j),(0.015835289320275604+0.005804521030432542j),(0.0008826105890162427+0.0053385669347137095j),(-0.004531197681438668-0.0011302915457890963j),(0.0031462221980503085+0.0006836114660514794j),(0.0008999631092009558+0.0003267462072871613j),(-0.014465277988355988-0.007642305496031817j),(0.000988034326708592-0.003446179498094099j),(0.0025323482573123023+0.006292666036962302j),(-0.0022081704326382384-0.003243136522939832j),(-0.004051986723550519+0.0046206392981423035j),(-0.008373388218362967-0.003421472828260577j),(0.0011792601158526368+0.007677296286102421j),(-0.010646722569022507-0.003812637206152386j),(-0.0009097752527837677+0.00445448988916633j),(0.0010366530822991402+0.0029871246367610548j),(-0.00017272355049272127+0.002021444503559773j),(0.01257334604083661+0.008709985189181398j),(0.001674890187310298-0.00018060580993003834j),(0.005253357453492871-0.001756446086376983j),(0.0027930628891311977-0.005797962539195044j),(-0.002431649519503321+0.0012408522561375888j),(0.001195946396548103-0.0019277756762697367j),(0.006351970735393933-0.002121757166184266j),(-0.0022882290885363654+0.0055404554551905846j),(-0.0036068109832370194-0.0032124697403234j),(0.000761864393180702-0.0052488950255683104j),(-0.0038831115394608595+0.009505407589384403j),(-0.005710420470948043+0.0065917581710315904j),(0.006501919549707812-0.0035717843524998285j),(-0.0015413938761985597-0.0030171244338461755j),(-0.0014031934805501768+0.0009775154765075164j),(0.004046430039603797+0.0004243622279515407j),(0.0013889848984672745+0.011196981921474568j),(0.008522328279181618-0.007303425145175436j),(-0.001957964098664181+0.007242227688078676j),(-0.001807764645673047+0.001606528013952203j),(0.007755574303428512-0.001700577884294203j),(-0.003076480229027716+0.002938648101978359j),(-0.0004402103071470572+0.00509117349597624j),(-0.0020945835433041314+0.0043480065150808865j),(0.005279401848648569-0.013447332870840396j)
5,(-0.006309635102285783+0.008057218950905899j),(0.003712624927788769-0.0037454629466386062j),(-0.0045709910159022794+0.0011551117069168986j),(0.003649939237425786+0.0038330828072814737j),(0.019019173579528415+0.021079332854458024j),(-0.0017557385487930782+0.003315565907954341j),(0.004181427203584328+0.006107878471576447j),(0.006909449016587637+0.0003490925978711928j),(0.00940779086007703-0.0070059903804179655j),(-0.0009390542342827908+0.007135056311891399j),(-0.003293290500518426+0.009308870681777003j),(-0.0015080365567871937+0.003997497541057076j),(0.0022626191586106715-0.0007763519104178127j),(0.004245813696656737+0.004116006470330071j),(0.01318801527378733-0.00435396493656713j),(-0.0024587479474857104+0.004619643371992012j),(0.004889605231718211+0.001824635091809664j),(-0.01723183080303226-0.007946988570629483j),(-0.005930054548057643+0.0011258100494789972j),(-0.0010777048002036157-0.010750680008975548j),(-0.0017170386311642619-0.007970893108918752j),(-0.011151667408808285+0.0015802383798299126j),(-0.003780055741927767+0.0031460067464423713j),(-0.0017860638880859247+0.001445365273820985j),(0.0010869050780744234+0.005480222421236998j),(0.001479775808184141-0.003078916188414983j),(0.0007241459109003795+3.7300918030183175e-05j),(-0.0005643643475503605-0.010084812940309669j),(-0.008149498079086603+0.00045270326351301115j),(0.0076223782133218315+0.004152552430795537j),(0.006209828381494581+0.00589750420646884j),(-0.004789743197213939+0.008174736674685908j),(-4.359681745161879e-05+0.0027645178189136766j),(-0.006670607495486292-0.006354792622922137j),(-0.008753401792646854+0.010097146841796254j),(-0.011602769590317027-0.009543342615980532j),(0.008056049201802664-0.006416437035400288j),(0.003167011733702169+0.0014532566689208922j),(0.0007166338443627895+0.00024564913155966417j),(-0.0063541766165516765-0.004016448002734199j),(0.0030721379498427057-0.0016242832771683465j),(0.0069719431016210375-0.0014542552058398152j),(0.0074461196407541765+0.013308470972048911j),(-0.00015792062881118198+0.0028724717091079153j),(-0.0021836079579697788-0.004150849724777426j),(-0.002684054613248657-0.0015459069945109659j),(-0.0009100523528345364-0.0007906471341300244j),(0.004551298520801932-0.004681351253532556j),(-0.005374779785859957-0.004491216525276383j),(-0.0001931595462490247+0.004786065422408234j),(0.006798723228319798-0.0006386555729502872j),(-0.004706929814070051+0.0016739098283995969j),(-0.0017837202193451637+0.003781556477845636j),(0.01273956421903917-0.008878869662118278j),(0.0013118678380219311-0.008609933251427162j),(0.008399573313460881-0.012445817798192333j),(-0.00254361102036587-0.0003900185966951026j),(0.011040591934307854+0.00027003190366432664j),(0.00639995305114178-0.013353005186873407j),(0.0010159569696838325+1.4295299587018741e-05j),(0.0032554455927652883-0.0033043775516916002j),(-0.014764975816997388-0.013650432270596907j),(-0.0038564027569606696+0.008933196483953148j),(0.0022633213906234706+0.000452783928519326j),(-0.0008652385544697758-0.0022621336958605484j),(-0.0003466979530430041+3.666936375897078e-05j),(-0.011557996830430699+0.005361815886473514j),(-0.0019407061241031873-0.0009408515135078006j),(-0.013898307574136595+0.0004256383178942538j),(0.0001382233413248895+0.001984435814275822j),(0.001494524687394442+0.0021190252891886445j),(0.012120783525690506+0.008038975494853318j),(0.007214480442971738+0.0021001961571494223j),(0.0047838983302936275-0.0025760852703282638j),(0.002584876715544838+0.004639341116376915j),(0.0014631533060294008+0.004597383829597485j),(0.0013151435157948792-0.0017177439907816974j),(0.00972243662443312-0.00635637530722314j),(0.012910544130223647-0.00039001340679103384j),(0.006515181795783914-0.0004666521026046611j),(0.0012618387028841033-0.001972380607829261j),(0.010482600329943538-0.0006064357648149376j),(0.007613198076022342+0.0005191446923556402j),(0.0022561448789599615+0.016730255810559574j),(0.0034956455011343934+0.003798674640538395j),(0.006326349503537358+0.006490682497448879j),(-0.00138885378973372-0.002186280221352227j),(-0.005035042701222308+0.008055751002429917j),(0.002884080084994874+0.006575178042130782j),(0.0035837546075269087-0.0013920253921012374j),(-0.009514173560250833+0.009475399258716969j),(0.0025004152797966444-0.0046409103212162765j),(0.005757627109972545-0.0008435546783126177j),(-0.0010783992422622372+0.005571658511798788j),(-0.002113597161109334+0.0035030882090785706j),(0.006818681719032106-0.008289866903654755j),(-0.0026234278645452694+0.005744940019126174j),(0.0014298253514210021-0.008464486261608832j),(-0.004484566305916914-0.0012945738701529018j),(0.018198784816865342-0.014591180852930936j)
