,0.0,0.5,1.0
0.005,0.6536993857630077,0.6723520287329086,0.0004625547196838202
0.505,0.7023831862261257,0.6962319062558338,0.015296992421461203
1.005,0.7148916839883195,0.006820820792383306,0.00037848185877526163
