,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,(0.020399710441702263+0.003145903232708962j),(0.015887606826927598-0.01069902311468393j),(-0.003227661753340704+0.0002391488860857888j),(0.00376407453114286-0.0039577306656203605j),(-0.004435110980480893-0.016397152284720724j),(-0.013283107848462258-0.010048080761710123j),(0.0014175391060657616+0.015575186151912689j),(-0.004550856234632445+0.033295208225740426j),(0.00013561278623375344+0.037301479364822386j),(-0.002182051182890617+0.02580542265852987j),(-0.006672343839712096+0.03278330522896777j),(-0.011053791479736178+0.009196669193301733j),(-0.005584399816416147+0.01313644788983647j),(-0.015655916453577962+0.022405655334669882j),(-0.008113139729185493+0.00934436130000283j),(0.000482714672439098-0.007816232662768522j),(0.013610348068741722-0.02088610302675339j),(0.005862350841833658-0.027035958282290783j),(0.005450305934827802-0.009820498564167054j),(-0.009090466340501422-0.01718399768970147j),(-0.023720788824702244-0.005220173546400003j),(-0.009787484846004649-0.04298115981545742j),(0.003895224103786255-0.02341813221462436j),(-0.009432521660507774-0.004854659134423238j),(-0.003612094159895229+0.021798904499907325j),(0.0031113179791557822-0.00033941389851223954j),(0.019415496487857082-0.017201428190712367j),(0.016044076741512547-0.03211563657624004j),(0.030077090028097032-0.02848972689350149j),(0.010402244961125755-0.051984206075957086j),(0.028506843658094562-0.018481852089469425j),(0.01611447009803451-0.007212668332127406j),(0.01379960348787204+0.005908608778160761j),(0.02661820140892446-0.010344291770600797j),(0.050089979570685006-0.0005292543381530407j),(0.04808849985989571+0.005083033904539263j),(0.02053158849117853-0.013053067477925435j),(0.010980245243887925-0.009219464962282964j),(0.001108303328120118+0.002689495371633657j),(0.018439757839099395-0.001821151922034848j),(0.0034366331323264594+0.012436392494803546j),(0.005105946361848388+0.004729870283887624j),(-0.004238457481356757-0.003147836814772469j),(0.0068539900165193405-0.010784485009895326j),(0.0032011704205717564-0.008976677861600625j),(0.006203620886940905-0.01490386177755635j),(0.011752243383820795-0.005504017169143928j),(0.013255535612972005-0.002029972763684824j),(0.025216244003515118-0.005358156036591358j),(0.014180889721061678-0.017865698991874093j)
11,(0.01452494181717821-0.010286344389278456j),(0.019996889578470164-0.004607443427409531j),(-0.0014818313886352478-0.000888180372426838j),(-0.008498949082945705-0.012776646588947874j),(-0.011559091222404685-0.016695401730995794j),(-0.01577982135646753-0.006922952423374882j),(-0.004301119144019023+0.01312840743819292j),(0.007437247874177949+0.021757888684730265j),(-0.0023740923098123858+0.03113743034459655j),(-0.004556349447029742+0.02626916553328814j),(-0.025306462482077532+0.013785504905730536j),(-0.01102895211945546-0.002317310858930079j),(-0.01128835220514519+0.006829647502942235j),(0.016641534274417624+0.010017883003662869j),(0.0016257149881576528+0.02509606913607865j),(0.00837144775786169-0.013899638637850683j),(0.01844867816718452-0.014317101385666999j),(-0.001675588788880668-0.039076809709298554j),(0.003336459167407694-0.028807953203854247j),(-0.018693600784800216-0.020508479823985508j),(-0.006688699915705472-0.03300870907726936j),(-0.008834230393591812-0.04700869781464516j),(-0.0011485131604162195-0.028159133823679915j),(-0.007163807842618047-0.0016166643323184278j),(-0.001992662458326878-0.0030602722635725515j),(0.009019949712731703+0.005573753191597634j),(0.022283725952604135-0.002420523881270183j),(0.017484255615340196+0.006069187028199872j),(0.026016235640244415-0.016352123684267708j),(0.01958281208836194-0.018252185037951906j),(0.016643958797541287-0.015151006381972663j),(-0.013721329173244751-0.002397595447369419j),(-0.009936653087579144+0.0002552953063061691j),(-0.008598265720970314-0.006727912532686059j),(-0.0005774342492685477+0.001614920682663303j),(0.0006363243704517225-0.0013328734884722822j),(0.0003123507924185123-0.007375293273174941j),(-0.002264626690349925-0.003090937792720087j),(0.0010791425222724475+0.0064711736202921364j),(0.027281151954155976+0.006319236461797261j),(0.008450983403125556+0.00564421024742138j),(-0.0019411475505298295+0.0030168592736306314j),(-0.01522336726584645-0.0019513818508342983j),(-0.0038587489660069406-0.030516287070412925j),(0.003870227295084-0.013370191931507713j),(0.0036485609672510517-0.005766242467663626j),(0.007898195258627729+0.010851349402962899j),(0.019213663489135235+0.008596529506650567j),(0.017244235099782974+0.0025943456702928833j),(0.011273356900768585-0.0028629308313300327j)
12,(0.007838174804171387+0.009637010141959865j),(0.025534825093036402-0.007108450709283242j),(0.027844175159345994-0.0012209041683247828j),(0.009081033501464192-0.000656153351871609j),(0.0021148507608463162+0.001465179316219859j),(-0.01603239318550613-0.001525885533948348j),(-0.02595340513437131+0.006757864201543869j),(-0.019619657310670623+0.005123042458255973j),(-0.006644516986153313+0.004903659639084367j),(-0.010744111482693478-0.007247678972718099j),(-0.019396294044195496+0.004337657394062574j),(-0.006892928758353565-0.0001432299486703998j),(-0.01609457898478867+0.01116976056392592j),(0.0029340264065328076-0.008735259137654335j),(0.01335675802434419-0.003064942665558495j),(0.010991843168518829+0.0014906107660105467j),(0.01078263559406198-0.03477605874886415j),(-0.010905709907888745-0.024262358505199914j),(-0.011167546071041472-0.02488592425365824j),(-0.025013497224757902-0.010662393412869118j),(-0.035463366190775183-0.030847210248409418j),(-0.02363476803764898-0.018012362436466565j),(0.006099163508371362-0.009872750166263624j),(0.010399366148175583-0.01099999934956993j),(0.022441951429814207-0.00784759995331259j),(0.018832112206874828-0.0019055277927548084j),(0.019800328534841045+0.007563270356430698j),(0.022701045230669317+0.02533908412687201j),(0.03578733877631346+0.006079357622937962j),(0.03220097865466306-0.0153606340071236j),(0.010485779101534616-0.01921652275061442j),(-0.01475630153986891-0.012551765970988784j),(-0.019782241620933227-0.010294304049909917j),(-0.030811895739220416-0.009647384018939744j),(-0.00048430628253837626+0.0007590284530063124j),(0.00366304730325874-0.0034370786648508177j),(0.00621949358337602-0.002161986459026897j),(0.00963136520744884-0.0037589974756431672j),(0.003837185237065061-0.007119883399377615j),(0.00688229469642045+0.004198063746900381j),(0.003698040910590395+0.0009096888398586259j),(0.0018572384996297367+0.0038400755491063867j),(-0.012163217150435007+0.004828814069383026j),(-0.016195572148488165-0.02737836490385826j),(-0.009411961899607517-0.005313025605937665j),(-0.0018963267571904016+0.0021461132534402448j),(-0.010952132024283214+0.01675176123625029j),(0.0036750605985241534+0.011216840532431605j),(0.02308734871638189+0.024272284460308057j),(-0.00018810293351855306+0.028174143401686145j)
13,(0.007311109427207515-0.004077884089349827j),(0.009302881139988593-0.0041664322415209875j),(0.010126741552028584-0.008893124360775358j),(0.00778238318979882-0.01730409677963285j),(0.01987949908921631+0.004053103680441587j),(0.006203237956830627+0.005008628177185218j),(-0.009781939577609467+0.0063323847830084375j),(-0.027881636766248327+1.9386708992636936e-05j),(-0.013607790505279558+0.00860226386964406j),(-0.0012131942227463562-0.0014272227791399183j),(-0.01421479388304799+0.0056814630418778175j),(-0.020608919903406894-0.0012577049529289477j),(-0.017118828719972532-0.00267004265050026j),(-0.003459716396392553+0.005384024412779065j),(0.003828004707829491+0.0019177716549592483j),(-0.0026462042046592723+0.006801783875152143j),(-0.006434653667567055-0.0025895095589427036j),(-0.0144507082408261-0.0010235830245857007j),(-0.00019637757451226225-0.00994322996179669j),(0.0015655366416661913-0.004272310288841812j),(-0.012255330667141741-0.011202805968573414j),(-0.008994218014883936-0.007399620592164327j),(0.015825130980864563-0.012869263310118723j),(0.024916703284436646-0.014336030575136492j),(0.017249304853356084-0.005926124357849826j),(0.026579967579727772+0.0034756538271349825j),(0.051569966520837666+0.018959741511088618j),(0.08016965750791798+0.031831597092839704j),(0.08178419340887154-0.005735943867157954j),(0.09176217016470628-0.024959142663331033j),(0.014131930964666624-0.06530735289234102j),(-0.007032086541162072-0.0600103604318361j),(-0.020303948824875465-0.02182444301783919j),(-0.022077223318775166-0.010014988485443356j),(0.002319321641399124-0.0057668082597041965j),(0.0045453329923795934-0.007701595984279544j),(0.005491881161759798+0.009614994264882104j),(0.011926028780089895+0.00803038367767476j),(0.013753163116848141-0.007182753595473224j),(0.015454661969554025-0.007162654461796447j),(0.0077725711312953034+0.007013373469575708j),(0.0028007579085410385+0.004918646534689498j),(-0.005149531795068486+0.0058845595976908084j),(-0.002597443909229162-0.001182226777159725j),(-0.013977516456273506+0.016773729157289162j),(-0.006416012332813319+0.011906228634605377j),(-0.010958844542749271+0.019210823614939074j),(0.005184744629857+0.002372230068245728j),(0.00708023428629436+0.005149388060159928j),(-0.0018119572749027426-0.007720684078062285j)
14,(0.002474211575445778-0.0022656690393853514j),(0.003253637978668633-0.013206159854356442j),(0.0024080634105340666-0.00996674795888j),(-0.0034503245873083103-0.024118377438812802j),(0.004218650669094078+0.0018148933300192074j),(0.0005880544021778251+8.035818726320999e-05j),(0.0024887904036061358+0.007526667942405144j),(-0.006938511428874462+0.004715578714499168j),(0.002775609083225857+2.4698771691904516e-05j),(-0.0011193953420357559-0.0015478682213424058j),(-0.014004042678421846+0.008095354510220948j),(-0.012340269437505897+0.004338964455644565j),(-0.030592338165844384+0.0019429052931452533j),(-0.031946706070924626+0.006871291370608301j),(-0.0035410162984781273+0.004233872860591575j),(-0.00541935490083127+0.007365028870962387j),(-0.003099523951930057+0.005465929090569582j),(0.006152889050722374-0.0030805095846788357j),(0.009227191348946054-0.009090356612289543j),(0.020721462894121943-0.013128945085907565j),(0.008763494100739698-0.002590745806231798j),(0.00921827733330967-0.005262764649244955j),(0.006525542594396043-0.008549496916980188j),(0.018824324161778323+0.0035574170783189926j),(0.01430102840569272+0.002362462905690691j),(0.01501521082388427+0.020666572840683912j),(0.048645569847108536+0.01566615350234756j),(0.057694406262418+0.04469138004939243j),(0.09748080808281955+0.06345856957415344j),(0.1250630971261721+0.01723000330491975j),(0.04310288014779893-0.022681901978743334j),(-0.0008469544717804547-0.01701457734978371j),(-0.013299764454420878-0.01998494879524499j),(-0.009399299324293986-0.0002378399126366624j),(-0.008532581334028415-0.006280923566144103j),(-0.009089904490155327+0.0107146627302542j),(-0.0017093581418331455+0.005601285430836265j),(0.01021132496117865+0.0004644647642306686j),(0.010494577124000095-0.00942215869328761j),(0.033051410024197085-0.006343067076511492j),(0.013406094343329346+0.0031746285677406653j),(-0.00797549014397873+0.019919152588845423j),(-0.01634004913573+0.009677694734226121j),(-0.005872654418129801+0.020533941425743434j),(-0.004986458877333906+0.04848903283265498j),(-0.007559180230745109+0.042502599930022394j),(-0.014439285232752959+0.02727022650099974j),(0.005312129263906628+0.007430940220555722j),(0.0053433220056189985+0.003660798302351095j),(0.007635260447594548-0.0032660870486172717j)
15,(-0.001073632586517227+0.007422879597348413j),(0.002153313333966854-0.0022735536884191474j),(0.0013625685361479802-0.005980226217344964j),(-0.005728191156736148-0.006524048263035277j),(-0.003688284967002913-0.0010135804538894874j),(-0.0023415767156764774-0.0022800860744370353j),(-0.0038669219019027454+0.011373123298768236j),(-0.005428443332249147+0.008092810371599146j),(-0.004916849156052735+0.017918135086356896j),(-0.004538934847685507+0.017398659185114105j),(-0.00764988418671237+0.006930519830280199j),(-0.020995282071579933-0.002775504665465947j),(-0.037184445688820206+0.012435868097714601j),(-0.03407065861398521+0.01991502481185886j),(-0.010151585562443794+0.006150206441590626j),(0.005853070214024123-0.004661453364866117j),(0.006296352635555535+0.0024376900917910034j),(0.02695130377992716-0.014420336759864821j),(0.06014170622847662-0.0238287392438038j),(0.04622562231673005-0.016588910026212055j),(0.030503277332943498-0.013909459997885254j),(-0.0010286579516340392-0.004779755813511396j),(-0.000807167695136294+0.005904232580575617j),(0.014635789956249716+0.02791915369185862j),(0.0083074952457348+0.027300365283512693j),(0.008569693070820837+0.0251666404294267j),(0.014587906866440879+0.008254155280536404j),(0.023507023788588783+0.023239016602374058j),(0.08293802839864868+0.03132395980630372j),(0.10457808998668175+0.031904913779902774j),(0.022702525663994742-0.0014340823917381575j),(0.007213712988773901+0.008952101933092396j),(-0.012667251384981464-0.006696983847940164j),(-0.004590282027291215-0.008361962955387338j),(0.008499510626954011-0.007483346743244456j),(0.0020240006552109573+0.01373991386495004j),(-0.004974557971042387+0.004482686441756798j),(0.006592328201602371+0.0026817426454505324j),(0.014454290062340431-0.020794919754706917j),(0.03958949522193409-0.011313858065938126j),(-0.001968105615985118+0.006917419013307855j),(-0.018456414269334465+0.017385783439549708j),(-0.017837112737017678+0.00843737111358193j),(-0.00941786311528014+0.02941581227924818j),(-0.006289346330944948+0.04182984128708323j),(-0.012192935614604963+0.04518761245673884j),(-0.016972483299087446+0.02674812273312896j),(-0.00033164737781786555-0.0029059902694608198j),(0.004392864955742468-0.004117990731436591j),(0.012872614937594848+0.006307313594377196j)
16,(0.008231573332758261-0.008275910252536083j),(0.015670336100948912-0.02201438826471062j),(0.013743869189965023-0.021756247749318985j),(0.007263802887941358-0.007481656243079331j),(0.0015699069622758582-0.005739529654060649j),(-0.007923313062857828+0.009137158262302537j),(-0.009573253494891087+0.006190700616903522j),(-0.0018492638429839416+0.007775055042250166j),(-0.018813277858838316+0.02997370709940512j),(-0.0003488987368525654+0.023760396368963016j),(-0.0195836261366587+0.02229579716934705j),(-0.013861749065601227-0.015443573781349388j),(-0.0118417660923318+0.0006689669162336729j),(-0.028973538411018455+0.03265414226928661j),(-0.022232779369194242+0.02404094379822571j),(-0.0025976890768987077+0.014848226194384997j),(0.003426551561629172+0.008949942183000856j),(0.018884324195653016+0.006347133263145235j),(0.046471751420146284+0.0010244640611341872j),(0.04133177208402336+0.00450556871733452j),(0.035626729244909595-0.003994908900300605j),(0.011467673603148557+0.002989656986288009j),(0.004697801363515573+0.026806258060993394j),(0.018548640038509628+0.04728495546089441j),(0.03830721852481782+0.03860121529796924j),(0.012519629108594393+0.02318105816945777j),(0.0005866515985002261+0.00786791493095865j),(0.010071515041262096+0.027170980085233505j),(0.058619393024356335+0.04100246943686507j),(0.060238385762199184+0.0161875245223026j),(0.006514300724918649+0.013008595941046142j),(-0.00988725829068402+0.0005410497580733252j),(-0.006549306669325357-0.012880831758266853j),(0.0057581626934176495-0.009110160914452735j),(0.003924084987933391-0.007835856532298072j),(0.0002382096596098246+0.01271341840950756j),(-0.004241026393589402+0.006947093060126093j),(0.014552522317536891-0.0031517292138242134j),(0.016701504363704874-0.009674668117113039j),(0.026962068407160072-0.004813523735913099j),(0.010902755230796087-0.0033359626739959064j),(-0.012212950912048564-0.006511146905419105j),(-0.015098520957543772-0.0070408309994537035j),(-0.020409072622483298+0.0293819930799523j),(-0.013996798114860305+0.03644191897086369j),(-0.002153500216950588+0.02690575605759883j),(0.00940910081403966+0.0039647293747625744j),(0.0023819289537229554-0.0024480531621552367j),(-0.0016190287066661147-0.0033335648043722283j),(0.0005946274361970362-0.006360146029070212j)
17,(0.005641448575764464-0.0225607091529188j),(0.008301807141659756-0.014937815314410543j),(0.031057639312927925-0.017685786331702206j),(0.044874872857397025-0.02510498531818018j),(0.018013069799782795+0.010082610828779072j),(-0.002187805568542705+0.021024593241564003j),(0.0034375641495970706+0.015955755820844207j),(-0.015640219185155357+0.009749641341532002j),(-0.012386865206970384+0.010904934208003945j),(-0.0115853007354946+0.007280247875900037j),(-0.006866530147331211+0.014799003181854524j),(-0.0046349361761009785-0.0019241862995082216j),(0.0019100298515518851-0.005251375758349917j),(-0.006622449585622255+4.410941436070826e-06j),(-0.011708841940555294+0.01500331161854801j),(0.001910395130335378+0.004129485476194594j),(-0.003686406301914448+0.005187058548355824j),(0.00885375722212577+0.004493464056000549j),(0.010607623401064699+0.006503305406174055j),(0.012709402589438706+0.024548622831690244j),(0.02029109667098082+0.02074973637005859j),(0.012325234160372001+0.0012342563082249928j),(0.005149069924865309+0.00749766368302815j),(0.006557676158318254+0.019063790585508406j),(0.014157537764584862+0.03648472413090753j),(-0.0008806274522470723+0.019581249401388157j),(0.008632023924848672+0.007721082553475718j),(0.006912839478914196+0.01480739926414845j),(0.022475377329799272+0.013374432436895551j),(0.025616255405125455+0.003380067995552546j),(-0.005313100938687-0.0029880271041469873j),(-0.009502088944890538-0.009735421945802219j),(-0.014062336856489034-0.008344544481243497j),(-0.016474367028534578+0.002074218007692969j),(0.019283015524621448+0.012039234346081349j),(0.010973574492666501+0.017461045662372495j),(0.01775355674117447+0.009881089986344016j),(0.013126229823282987+0.004907336512744439j),(0.010536637057810255-0.006322558914760196j),(0.018058654546573447-0.009496113076508057j),(0.017260520007467375+0.0024479011717598764j),(-0.012274639375788647-0.0008204450980418165j),(-0.02846010859993715+0.0029822693734754355j),(-0.020829807845866462+0.016327448633484738j),(-0.017085418514119807+0.0311466629533256j),(-0.010625742055953142+0.013773539272009845j),(-0.001659088920747175-0.002311847342508302j),(0.004020231294428328-0.011435174676805566j),(0.0019218140753790528-0.009720597267439705j),(-0.005591946312936001-0.005261301209585082j)
18,(0.0011449536430242907-0.01734261932715509j),(0.009314992245052708-0.0012766219840671445j),(0.020054032749482965-0.0034359351349719284j),(0.012042228832524132+0.000830708691335537j),(-0.0024366430070397313-0.0017680710909046761j),(-0.0012528877871037854+0.013264905223524992j),(0.02345313129430865+0.0072814062170146274j),(-0.006844649599046568+0.01174221884907161j),(0.012682594088672967+0.0035500790795566345j),(0.005629262893280405+0.009584012759329514j),(0.026499463433994366+0.017355728863402295j),(0.018622985875667596+0.004638480805340868j),(0.014177207824358282-0.002559949524545091j),(-0.005424891575261561-0.010287505693089423j),(0.0021408877491235698+0.00116983612753889j),(0.00022619585182719626+0.00916861772708908j),(-0.007114264206199767-0.00011869836552915147j),(0.012021284452519878-0.0008985860216041502j),(-0.0021857464615503736+0.003707404681263451j),(0.01865602461088914-0.0026220645202548556j),(0.013085809094558228-0.010071076857474392j),(0.018748494596751607-0.024435069777116413j),(0.005056983755279606-0.005733942452485813j),(0.013139048925733185+0.0026662260095575057j),(0.010855853346531885+0.0228739624761165j),(0.010350475918983543+0.019970057395211436j),(0.028391739397650356+0.02748330159213524j),(0.02643223680945355+0.020102337372516876j),(0.023191555721870278+0.0037928076987865564j),(-0.004723691573358794-0.00026107913103208774j),(-0.0005164550793246799+0.00455040557014335j),(-2.159115069666181e-05+0.0018785352438900767j),(-0.003541886025860509-0.0025676174882186408j),(0.0021828981378001983+0.008179819635305011j),(0.007619425906931671+0.020314324557738957j),(-0.022160033828986903+0.03164977243697916j),(-0.0017297342474445032+0.04679285200517791j),(-0.010742265347304509+0.033608995519762236j),(0.022956855901233024+0.008799905211796783j),(0.021401518358997937-0.003677004636217235j),(0.027124912835295636+0.01193381571789953j),(0.01627666170599465+0.0054598914649233755j),(0.0017227106514569458-0.0007946352145346549j),(0.0014066967059713253+0.01769215132329669j),(0.01104705866950253+0.04849503804042077j),(-0.008401870939300745+0.015930314406413383j),(0.0018363981736426143+0.0012114660515760416j),(0.006990490833574923-0.014507990986960437j),(0.004915058220323175-0.0019948016736098272j),(-0.002715547309673887-0.011319255969674934j)
19,(-0.0040791630491419945-0.011178390309036779j),(-0.002878876768274502+0.0019087267679881448j),(-0.006401048026755912+0.01987606006421267j),(0.0010682650314393785+0.012149455349629303j),(-0.001457643360040059+0.017872016143290984j),(0.007460434729364003+0.006062384853468919j),(0.01330022592309776-0.0011267957552785395j),(0.006575550098740338-0.006667074167593749j),(0.015441786765910941+0.005453356214051777j),(0.010254564839050002+0.020272919299362518j),(0.018790231074442887+0.03101973520681191j),(0.01542525977695175+0.010951592476103944j),(0.013026266564771476-0.0024428406069623705j),(0.013532732854038472-0.013962443664221726j),(-0.003069348768335051-0.021475138871372652j),(-0.007272011698682044-0.0011669442045678254j),(-0.0005474597418684299-0.00623550715640438j),(0.0015701394097757892+0.01014616550637807j),(0.014557187747290725+0.01644974706760673j),(0.016782985203995775+0.0074436845656164555j),(0.011689674837767358+0.006803069392029752j),(0.006645477268309388-0.0023295500316682176j),(-0.008168831547537036-0.009093307585786782j),(-0.007501078216584139-0.0031702854716131827j),(0.016545319633057175+0.012680436451943805j),(0.017014413813338087+0.008071577473153783j),(0.04313654568939524+0.007823026556866114j),(0.030806295927164547-0.0002207685153903178j),(0.025255903306323903-0.010390885266991837j),(-0.0024958147216272964+0.0077910242936070784j),(-0.0020859331966518384+0.00603271106382078j),(0.002369591370722641+0.00836250168879679j),(-0.003986407113866258-0.0031348169316922675j),(0.0019442286511621493-0.0018663501718329527j),(-0.00048765222446358567+0.004048049979125445j),(-0.010717816008402888+0.015759956029966854j),(0.004684190606327486+0.017179069394866964j),(-0.0098430070788141+0.014249976270259635j),(0.0008250043224485128-0.0002751904640370246j),(0.022427030582971037-0.004497561462608446j),(0.01507683456098664+0.0016507260871166485j),(0.004664849808583277+0.0054286627207704745j),(-0.0008693832964699439-0.007644121062764921j),(-0.007091069562050329+0.0041957145394939796j),(0.012989613182299265+0.014404701067394138j),(0.01567112431811757+0.005861979660138962j),(0.02450624412577124+0.002940896245559246j),(0.030854608630692802+0.005184319773521499j),(0.018017494588474712-0.004142725426180551j),(-0.002734733574922724-0.003066963474708298j)
20,(0.008344654845283288-0.020101683194339623j),(0.009039424721787065+0.025218497144533086j),(-0.013267254955898101+0.024766727641149802j),(-0.018266548603877473+0.01951872705295713j),(-0.007993525830985972+0.0056250845489867396j),(0.004217334438264226-0.0032642842156054707j),(0.009639078020423887-0.009825051552402549j),(0.003985286436973731-0.0036123987817802106j),(0.010159073118119012+0.00972914562016821j),(0.00011571980948965645+0.03369957375448936j),(0.009540912556242927+0.019454028557380963j),(0.016122741399900633-0.013097903671175566j),(0.01605511385142634-0.014939911266588776j),(0.012445352036250041-0.008617863005999048j),(0.014830791144341327-0.006493027340787796j),(-0.00023181242847342023-0.0076643194920509635j),(0.02230485902466421-0.023429285892016396j),(-0.0017918736720604807+0.00883697043147778j),(-0.0013002045523483508+0.00953461390667146j),(0.004574742109598094-0.0024820659629988663j),(0.0021038256163235657+0.004543630881879371j),(0.0006416680087753056-0.0014602491177042843j),(-0.008944602405306486-0.00018054215186311213j),(-0.007471025048793091-0.008308279242793282j),(0.014305851281818547+0.0032052178817527878j),(0.0049554727880952755-0.0020691018928075j),(0.009881410149056167-0.01771079364234621j),(-0.001280353252541685-0.001639606592027838j),(0.007016583624674513+0.004243312249770584j),(0.0034763233038019106+0.011398725913126729j),(0.004272992877742762+0.019691316843086854j),(-0.010604947711807727+0.007586710640426952j),(-0.015227508359821146+0.002768681293386619j),(-0.010148340057125916+0.009871466896809757j),(-0.0048528709802254984+0.003331476128677576j),(-0.011253376594941288+0.010967320554260624j),(-0.005933173546715414+0.0033512348227680844j),(-0.014878309364466234+0.0007030240129923453j),(3.6689773865612834e-05-0.008011655339334515j),(0.011027267433195504-0.007716730181434764j),(0.009820587159198712-0.00260949608482738j),(0.006999993814161871-0.015176482731527975j),(0.0034427588415638856-0.0002928246158688806j),(0.0021828491780343296+0.000281611335708597j),(0.004882945383903452-0.0065770564507643915j),(0.02263224140976647-0.004623246769667297j),(0.03171260994143858+0.009922337674091156j),(0.03212574259441294+0.028287859480359327j),(0.019800116392232055+0.013496361661862424j),(-0.009486974333668657-0.004678062921092117j)
21,(-0.006125233196463987+0.0013933070378336306j),(0.003356987228983478+0.01978348138418597j),(-0.00558115714078428+0.022284829023371568j),(-0.012355041302965348+0.0001154613013169444j),(-0.015354152057395681-0.007331578521858374j),(0.0007726768794761966-0.0018577658992140695j),(-0.004191529330137781-0.0005614721697335001j),(-0.009045924204698354-0.0011026199576676752j),(-0.0006038287898251338-0.01314047124566697j),(-0.0027420536654178874+0.01553247597793854j),(-0.006620562060553723+0.026316229159307016j),(-0.0004923917859386601-0.001085901581934792j),(-0.0010588200071358481-0.002020346538984838j),(-0.0038119478622193155+0.0009541724013608894j),(-0.010714866192155673+0.0004188695222530074j),(-0.009870123503758209-0.00786544247004075j),(0.008338797754016384-0.016628428190088036j),(-0.014281257515442682-0.000919114213966605j),(0.0002896320238289309-0.010650969943821878j),(0.0016289743920790644-0.005078995712312629j),(-0.0006623073542922875-0.00040573059883144676j),(-0.010241403008332919+0.005215757438417062j),(-0.01389043367063416-0.015365904087147098j),(-0.007143051680734405-0.013055387962241241j),(-0.00022191712655786604-0.004648540799075359j),(-0.0019639856760404165-0.006784459089849112j),(0.007215236472459285-0.02469952128299902j),(0.005316721417541536-0.012194955048007595j),(0.011509375775328935+0.00399936215313021j),(0.011114885200695339+0.0073052010061749936j),(-0.00143207744229864+0.0394128813487513j),(0.004723145622475293+0.005601560380506208j),(-0.010186728648838995+0.0013750129492702383j),(-0.010102014715934181+0.00648479602463705j),(0.0033127817977750113-0.000757526038025931j),(0.0006859544545668506+0.006741465996265235j),(0.016483771389648332-0.0006125292548753413j),(0.0045082941720082795-0.011747684030674143j),(0.017467830806627137-0.012726236186266152j),(0.02858986869789249-0.005733497380915638j),(0.012248849453166668+0.0023154770741570774j),(0.0122654381534351-0.009563525640010905j),(0.0055985696905084875+0.005353759767113777j),(0.003350669908921915-0.0014874901382546856j),(0.01434389485662609-0.011655815672085434j),(0.011227350324432967-0.03363594582714883j),(0.022332865964839257-0.01387613724432855j),(0.04456650766033578+0.0019275312687984543j),(0.020099107622380197+0.01606422682667791j),(0.0027518457180943767-0.008020256562291344j)
22,(-0.0126883898759051+0.005963150732534273j),(-0.012665214872899351+2.1041997319148155e-05j),(-0.01888952163807463+0.005379782721917872j),(-0.025505820819914763+0.010150125248406918j),(-0.020599090902943238-0.002371167129083732j),(-0.017263064898416964-0.0028990469348909058j),(-0.01869492642411903+0.005497442551225916j),(-0.025760830038936717+0.003906121769017033j),(0.0023986194189679426-0.014064669252270132j),(-0.004302863821733779-0.008687611594917563j),(-0.008816580301016156-0.0049484344909674904j),(-0.008670433797771862-0.002443067331109841j),(-0.006867251904046024+0.00191586952065372j),(-0.01433725015010933+0.005564972929436161j),(-0.02907268930105037-0.002635684013740828j),(-0.018150239815929985-0.023071225227720704j),(-0.0008988376966881401-0.011720161128682408j),(-0.007015699073266541-0.009747135681133775j),(-0.009183534980282845-0.005038406879598662j),(-0.0033145053496331004+0.0014906414707734482j),(-0.0019481684106632876+0.0031633716437171324j),(-0.00439124279373629+0.009072781420548987j),(-0.012282618811094987+0.007571904791714611j),(-0.010598042892398738+0.017197302727498462j),(0.0014116499389995023+0.006154519404755047j),(-0.0038051256696584254-0.006415260897217102j),(0.014632045456696425-0.014136655908493485j),(0.02856506023949124+0.0032012607803092704j),(-0.0024274904534328304+0.0058951562500721075j),(-0.00036319439434739616+0.007905503355160399j),(-0.008152876128764554+0.022652554001085692j),(0.002047373638558446+0.016498077906827436j),(0.00903506306472854+0.003165849849803868j),(-0.0011165106454196782+0.007020507153147674j),(0.005750459929320513-0.005065486420123956j),(0.0014467112949080665+0.0008291297402383301j),(0.014448951370600099-0.0014471247497100399j),(0.010002379641956494-0.0047043964793189j),(0.018693016366286924-0.0035667444980374587j),(0.013378908662924079-0.0017288991781296448j),(0.007710411526698136+0.0029002286431766048j),(0.008569550453986441-0.003870651494511097j),(0.003799200763022408-0.0008671205331087726j),(0.007028196271847863+0.01014161652602906j),(-0.003543159724047393-0.020737642961848518j),(0.007611389134320012-0.02067413505703886j),(0.008220275850903897-0.005090021602855426j),(0.01763830573178344-0.0022410102818201244j),(0.010282707800467297-0.009221351135158448j),(-0.002625574736697178+0.0006620527777017529j)
