,0.01,0.060000000000000005,0.11,0.16000000000000003,0.21000000000000002,0.26,0.31000000000000005,0.36000000000000004,0.41000000000000003,0.46,0.51,0.56,0.6100000000000001,0.66,0.7100000000000001,0.76,0.81,0.8600000000000001,0.91,0.9600000000000001,1.01,1.06,1.11,1.1600000000000001,1.2100000000000002,1.26,1.31,1.36,1.4100000000000001,1.4600000000000002,1.51,1.56,1.61,1.6600000000000001,1.7100000000000002,1.76,1.81,1.86,1.9100000000000001,1.9600000000000002
0.0,0.819231646485256,0.819702926638716,0.8208457768081383,0.8226560126064413,0.8251270865100427,0.828250216702018,0.8320145545615235,0.8364073832715363,0.8414143391518196,0.8470196470705516,0.8532063615953609,0.8599566063090391,0.8672518048073178,0.8750728981772857,0.8834005450973217,0.8922153019966901,0.9014977818873243,0.9112287914829721,0.9213894470288924,0.9319612698772707,0.942926263272174,0.9542669720768749,0.9659665273118051,0.978008677402523,0.990377807989753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1,0.8192318997957386,0.8197120399267797,0.820876359723378,0.8227205574440908,0.8252379029178937,0.8284193712372795,0.8322538164615062,0.8367281774530122,0.8418277070763492,0.847536215739327,0.8538363205948403,0.8607096925382633,0.8681372942913618,0.8760996042128307,0.8845768218831589,0.8935490528665174,0.9029964712740515,0.9128994597913792,0.9232387276656473,0.9339954077740081,0.9451511343302902,0.9566881030555514,0.9685891157689943,0.9808376113792997,0.9934176851999229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2,0.8192326597271864,0.8197393797909704,0.8209681084690971,0.8229141919570392,0.8255703521414463,0.828926834843064,0.8329716021614545,0.8376905599974397,0.8430678108499382,0.8490859217456539,0.8557261975932785,0.8629689512259362,0.8707937627434938,0.879179722319466,0.888105652240671,0.8975503054759995,0.9074925394342331,0.9179114647166007,0.9287865695759125,0.9400978214642205,0.951825747504639,0.9639514959915807,0.9764568811405622,0.9893244133096298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.30000000000000004,0.8192339262795991,0.8197849462312885,0.8211210230452957,0.8232369161452865,0.8261244341807006,0.8297726075193713,0.8341679116613684,0.8392945309048189,0.8451346504725865,0.8516687650895318,0.8588759925906758,0.8667343823720575,0.8752212101637137,0.8843132524971911,0.8939870361698575,0.904219059825136,0.9149859863678691,0.9262648062586364,0.9380329727596879,0.9502685109479079,0.9629501027952202,0.9760571508849629,0.989356729489915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4,0.819235699452977,0.8198487392477336,0.8213351034519736,0.8236887300088329,0.8269001490356567,0.8309566892662015,0.8358427449612478,0.8415400901751499,0.8480282259442942,0.8552847457709609,0.8632857055870319,0.8720059859766274,0.8814196365520218,0.8915001947460065,0.9022209736707189,0.9135553159139271,0.9254768120749596,0.9379594844174863,0.9507554477250205,0.9639867235899552,0.9774801990983789,0.9912463848467421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5,0.8192379792473201,0.819930758840306,0.8216103496891309,0.8242696335476781,0.8278974967063144,0.8324790800835548,0.8379961020610928,0.8444272378084323,0.8517485372650612,0.8599338637899412,0.8689553365823469,0.8787837620396457,0.8893890419084176,0.9007405490659118,0.9128074647432547,0.9253647702576204,0.9384040116519758,0.9518143665192774,0.9655660121288224,0.9795583160408096,0.9936414564098851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6000000000000001,0.8192407656626283,0.8200310050090055,0.8219467617567677,0.8249796267618225,0.8291164771926739,0.8343397799714308,0.8406279829609032,0.8479559738046666,0.8562955844348874,0.8656161191464729,0.8758848855766207,0.8870677105611128,0.8991294262329016,0.9117728003467153,0.925042959374245,0.938693069690242,0.9527440558861322,0.9670051026188868,0.9813964959299105,0.99569158401932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7000000000000001,0.8192440586989016,0.8201494777538323,0.8223443396548838,0.8258187096512656,0.8305570904947351,0.83653878892983,0.8437383876606792,0.8521262981638527,0.8616693674537731,0.8723315118405554,0.8840743525698533,0.8967576848344108,0.9100371659295787,0.9239274393892246,0.9382967138958229,0.9529540646270805,0.9677749430140448,0.9825382305400572,0.9969176026456373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8,0.8192478583561399,0.8202861770747861,0.8228030833834794,0.8267868822160077,0.8322193366124981,0.839076106958752,0.847327316160421,0.8569382108859903,0.867869886321718,0.8800800418721892,0.8932718987973762,0.9072588922453331,0.9218296080499276,0.9368679993116263,0.9521893775757698,0.9675690445188844,0.982705259293053,0.9971025522120747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
