,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,1,1,1,1,1,1,5,5,5,5,5,5,10,10,10,10,10,10,1,1,1,1,1,1,5,5,5,5,5,5,10,10,10,10,10,10
1,2,(0.5079848341124218+0.007314258203395929j),(0.4155639452379144+0.00021792919763647528j),(0.3420869567202353+0.011878677496694821j),(0.3057598660745199+0.0001171262270143747j),(0.2833227128821706+0.014809551772356613j),(0.26585449721900506-0.005506068129840697j),(2.4325442861037905-0.010466729134339658j),(2.050775868872453-0.023879090422667226j),(1.6500563870728733-0.024886969794867375j),(1.8805673791666524+0.2206466162410502j),(1.4889538762230894+0.023328770564836537j),(1.271084818994762-0.015470544255402952j),(3.8690704747613935-5.539526559458555j),(4.1237730080228765+0.015245476270434155j),(3.309365243810225+0.029043349287226405j),(3.058733459488062-0.06049835929250136j),(2.960686807990522-0.10056586925356026j),(2.7019736089107456+0.005431310040255433j),(0.49047034726674754-0.00016474209204743462j),(0.41004594601289435-0.013011076053131902j),(0.3354096219404448-0.0051643084544657075j),(0.3073186381070879+0.010994515009681084j),(0.2898197512978204-0.006729175397125642j),(0.25609026629720877-0.00048735280161656125j),(2.442304287260596+0.039011331892897294j),(2.0014635493742823+0.0072399581035914595j),(1.7032376477344755+0.06300162599529868j),(1.5480854790557892+0.03755718726097111j),(1.4771626768750474-0.07811142569159985j),(1.2446684753135857-0.05397594874514833j),(4.90334628806644-0.0031230036193596877j),(4.051134694723971-0.014108077735145726j),(3.333658217524197-0.024918939131467116j),(3.3429767240784005+0.4320554460790697j),(2.859999802674607+0.000977076533208443j),(2.706101766196393-0.001079043853780548j)
1,3,(1.158195061836192+0.012844705560179137j),(0.9625757635017334-0.01316481147595297j),(0.8132408818003745-0.01623647927869319j),(0.7421980720660416-0.003937573830852914j),(0.7310670863593907+0.013747498884967901j),(0.6505201142437862+0.0048506147243636555j),(5.73525683392529-0.03207784532656088j),(4.721189418326355-0.1442022975966517j),(4.076233455761026+0.023595780323222293j),(3.6129831781540576-0.03905627041026616j),(3.508728195365526+0.02766689997468902j),(3.2282594432965395+0.030334199278935547j),(9.512980712629101-2.806506611384154j),(9.590157689335609-0.01935732320355843j),(8.287279556301165+0.13967149305976845j),(7.444937610094224-0.0916807370372612j),(7.035553233017824+0.030495920326459203j),(6.527151953289187+0.08161135577027467j),(1.1202368180341684+0.0003289642758605993j),(0.9551716412270814-0.0046223197508725306j),(0.8100041352135599-0.0075773018957179805j),(0.7386437022446235-0.00727533364389029j),(0.691898474472598+0.005730448508963759j),(0.6462879064391677+0.003637525142766218j),(5.686656951256451+0.008678970188471968j),(4.761611738672562-0.04151091015247044j),(4.085608652155002+0.06108307774808086j),(3.706805769934799-0.009231393591633927j),(3.475068834811686-0.007319507195977959j),(3.219168245472984-0.0038796136594707598j),(11.377167641035712-0.015367191909202882j),(9.68238417592046-0.03604023708213709j),(8.2386151212452+0.06846368020294458j),(7.647589993932921+0.0561756731233336j),(6.947753856173617-0.0073160144257915505j),(6.611491582594632+0.13989069776213636j)
1,4,(-9.487878917964137-0.010873420653062738j),(-8.538773027592434+0.022306129096120175j),(-7.768569228826672+0.02117762076470786j),(-7.292316288190948-0.002120675208493683j),(-7.110215313922167-0.013674861835105578j),(-6.736689003471817+0.0008955980664366869j),(-47.37614512334581+0.09577371922463129j),(-42.51634216463253+0.44937585842192007j),(-38.747983215246876-0.03809948109716643j),(-36.984285169831104-0.17703207019706113j),(-35.3165913552028+0.08929868542107089j),(-33.62272110761791-0.0823025855143591j),(-88.3462958612916+16.392337644859168j),(-85.47394432572023+0.07339530664403782j),(-77.9801748758437-0.1786516766128976j),(-73.17315857712289+0.22818565594723594j),(-70.74584751219348+0.017897040338354486j),(-67.51181429607834-0.175670882756517j),(-9.47609510438344+0.0008012256704175158j),(-8.545606274837453+0.01224552662998346j),(-7.7703153243743825-0.001967080493407991j),(-7.339518789661748-0.010148772650056592j),(-7.057860706906423+0.012127756346787866j),(-6.740887482889042-0.012496941910996373j),(-47.38915750177115-0.07291475035787798j),(-42.529701094855646+0.007710948537638984j),(-38.830227820215065-0.3029981001603659j),(-36.506475758533306-0.02410051941486302j),(-35.21178820286099+0.08525451549873075j),(-33.59384193870455+0.09711069688550111j),(-94.77633006055508+0.03863384656791702j),(-85.53178246106013+0.05923617037431872j),(-77.38875183291736-0.06703825247235429j),(-73.2731062941069-0.24187089763070446j),(-70.53828503719222-0.03245193635608956j),(-67.77441483798671+0.44255854441013653j)
2,0,(1.1698266103145274-0.0073097037294493905j),(0.9570358290128221-0.012306608884446027j),(0.8258384376333344+0.009194839025294443j),(0.7543287719633192-0.020024768766746803j),(0.7080306044185889-0.006596074644694916j),(0.648494685673705-0.003088541893587385j),(5.68637410432856-0.005602584647994124j),(4.7692218005772915+0.051042337574513486j),(4.131394599253801-0.019245926594005258j),(3.6958470767966976-0.15728101387067744j),(3.513946534886152+0.009100269831388008j),(3.2357829736661117-0.003647660212375836j),(6.904412479401459+3.275865237168336j),(9.528438436508731-0.06095856236220687j),(8.200134571041986+0.04208296066247019j),(7.446557177168768+0.10555856550687781j),(7.06801498476003+0.1335435993546501j),(6.45143920090389+0.04861661465526135j),(1.1236900745041394-0.0015605231853054319j),(0.9309924928952305-0.0014509034607777804j),(0.8033514560578686-0.0010691321988663405j),(0.7443921256515202+0.0017816880618203856j),(0.6938420660650997+0.0017835973585431375j),(0.6332778811127483+0.02786213936916715j),(5.663332131628936-0.011014120478771261j),(4.851141482049654+0.062381054921679j),(4.086011708058668-0.05558966527157039j),(3.551424292625424+0.15991008465146983j),(3.5103605928798296-0.20881948216993018j),(3.083107807262459-0.11887610747957272j),(11.350289103623112-0.021906315750168437j),(9.409352297356758+0.11292374764830249j),(8.223746182313466-0.030632392966228883j),(7.404267953039823+0.01941664287249867j),(7.02277522431563+0.06614039939783734j),(6.494920706854627-0.008884030572675172j)
2,1,(0.4784150356901954-0.028085260677387314j),(0.4075435143443086-0.002380616607826118j),(0.35589592882330456-0.014734768318752423j),(0.3540978650080348+0.005839527234488134j),(0.304573636701195-0.0256898765558973j),(0.26328199925663803+0.004256598079880156j),(2.4513047264824017+0.0013771246576671503j),(2.025742653420798-0.026996603778330464j),(1.5850450090167045+0.05325391801881163j),(1.4099242214784495+0.11104537635880214j),(1.3826663631799048+0.043022721248763385j),(1.3332637606174311+0.009734889096502608j),(1.8625478358121867+1.3601313655357896j),(4.04256130802061+0.02283667135537626j),(3.2901718225944245+0.03877411334582703j),(3.0664396042528774-0.09398889536867472j),(2.8904406264411517-0.04211344518919413j),(2.668908643771403+0.004194370281285886j),(0.48989114144290824+0.00015670196324792194j),(0.39108068658673306+0.011019605947554398j),(0.35139567369872593-0.0033909277347648203j),(0.3064641928372641-0.010536976371118695j),(0.26778438051821235-0.02399961793016725j),(0.2539542233461862+0.010684763708814798j),(2.479549217054779+0.011100211282636607j),(2.059437186902579-0.026951953282680408j),(1.9182070220517833+0.11716694405985284j),(1.236314968966927-0.11987795959922659j),(1.396544065366847+0.05168112316745799j),(1.4556216591337536-0.0660033555913843j),(4.891984593379292-0.05091253585221715j),(3.8613786950048175-0.15300214925753974j),(3.3273385701741107+0.10742141945675232j),(2.965069825915083+0.17901522108878556j),(2.817602289221002-0.018277710708455075j),(2.6756841872203054-0.160346409830608j)
2,2,(7.334677233522814+0.02484709361928905j),(6.771451593267254+0.0035424502447221062j),(6.243597708857622+0.02062057252787497j),(5.949026280883555+0.008704558766671644j),(5.7795712148165865+0.0031838324121076234j),(5.566234049380223-0.0006567430338058622j),(36.77568182225233+0.0001787655760647766j),(33.77207659162681+0.05296636947675282j),(31.300503713709666-0.05170177605043769j),(29.61552341418616-0.10485052369486925j),(28.873166473330308+0.004408238384309371j),(27.83491106587081-0.013937454569457941j),(68.21071333111396+1.8676624704091234j),(67.59583098503478+0.018034875938418793j),(62.440701135957696+0.020365293811877905j),(59.749453108906486+0.11843156694226842j),(57.8740575304989+0.004982797240725034j),(55.71377257342512+0.07535243868712627j),(7.376906099442562+0.0021239493941363485j),(6.7757448039509205+0.003225401102519676j),(6.269740338499482+0.012820021847574692j),(5.985354232444648+0.0028120391955592794j),(5.795296178784643-0.004250552706080102j),(5.578903754294172+0.020756812136818015j),(36.84185066531963+0.0022527821401396864j),(33.820029152227626-0.0004714722447278774j),(31.260312608446213+0.11082598123032739j),(29.41575295125878+0.16382321347202122j),(29.07037182514689+0.027521738368134763j),(27.660173463739074+0.005543034839840644j),(73.5502788643989-0.003607475874541688j),(67.440186758072-0.033478990112774554j),(62.48132566570359+0.1857357318886912j),(59.808008133840225-0.09597300783792262j),(57.682171930793245+0.057635355799433796j),(55.6540004238816+0.052170650997904744j)
2,3,(0.4590251728826334+0.03364928096249531j),(0.4039976197958985+0.0007749847529919876j),(0.33507725272148514-0.025675129397282587j),(0.30373343832094984+0.007008804873367386j),(0.3286896666231873+0.0026018754784579157j),(0.2600317721003405+0.0021564768731074596j),(2.4689816427582363+0.0002278576846836966j),(2.0274805812996495+0.030669470153551925j),(1.7077663822020757+0.008396937914354474j),(1.6260809908137557+0.020294831873478206j),(1.413485198014421-0.01953304283032542j),(1.2998971029926645-0.022385963198324754j),(2.378660875219424+2.2786617595846583j),(4.027044917805419+0.10068024941170983j),(3.247657138678174+0.15599129958578328j),(3.0264525868171344+0.14304794383850994j),(2.949678928909169-0.013235148482585224j),(2.67761967850425-0.0107302379655001j),(0.4900251422828783-3.058852360387013e-05j),(0.4068286538751049-0.0029327457716133015j),(0.34753516808342083-0.010491212561354588j),(0.3022126185176527-0.013612791263480237j),(0.2868646309764436+0.012397219819995413j),(0.25382749489467626+0.016401478069798303j),(2.451780693983664-0.011987194174702398j),(1.9869582789899431-0.032627728219934204j),(1.7882614389589722+0.08169603468455156j),(1.4391048184828716-0.1652028856387231j),(1.4378520667534367-0.03582545790605168j),(1.2258421711534424-0.030504621553391745j),(4.916513971686078-0.04914414039107379j),(3.830450913490923+0.0686490426793297j),(3.3264770508897517-0.08083759821328151j),(3.022347582393533-0.14461022614701388j),(2.8512513001051576+0.009380941002524068j),(2.636842292242627+0.06762622318983236j)
2,4,(-9.441944054331453-0.023101410073806505j),(-8.54002855648668+0.010369790596261974j),(-7.760409328241707+0.010594486158361782j),(-7.361186356009026-0.0015281219938434454j),(-7.120865122794968+0.026500243432034942j),(-6.7380425066886485-0.0026677894561543403j),(-47.382342295942735+0.003818836730928865j),(-42.59452162652164-0.10768157326903705j),(-38.72470970496743+0.009296847014358178j),(-36.34737570401307+0.13079132788802267j),(-35.18326456963501-0.036998186638449226j),(-33.70385490311001+0.03023618891072033j),(-79.35633452250447-8.782320828280074j),(-85.193875647916-0.08059323386826378j),(-77.17866466858763-0.2572136674659049j),(-73.28890247730884-0.273049180777134j),(-70.78219207080271-0.08317780293585386j),(-67.5117400964315-0.11743318560232296j),(-9.480512457815452-0.0006895396023280653j),(-8.504646637460267-0.009861357054717246j),(-7.7720226365204335+0.0021312501284744823j),(-7.33842316946127+0.019556040003675612j),(-7.043787257044122+0.014069353721144928j),(-6.719963353566348-0.0757051935071793j),(-47.43651270719498+0.00964832132967075j),(-42.717566101086945-0.002329900864884493j),(-39.052792777565884-0.2540992950491674j),(-35.64259703281935-0.03865245592642985j),(-35.41512854953024+0.16544207785623044j),(-33.4247451013524+0.20984104955364913j),(-94.70906653294648+0.12557046784252535j),(-84.541368664682+0.004908349283301305j),(-77.35888746900608-0.18168716011722985j),(-73.19969349554009+0.04215137016297543j),(-70.3738007446462-0.11487898544786646j),(-67.46144761002552+0.04943356676020727j)
3,0,(0.48187939450510425+0.007877152032265244j),(0.4133754991226695+4.926640562283313e-05j),(0.34298829118759405-0.009842981019674821j),(0.312883415419891+0.018657418665822698j),(0.2977635584114288-0.014465645380097092j),(0.2645657612599961+0.0015461162991561722j),(2.4485720422538177+0.020677820381246548j),(2.0516950690040567-0.06909416034791971j),(1.6657762486045704+0.11997641478834054j),(1.3645863047291251+0.1351069807840961j),(1.3998281885036756-0.0002062940987822004j),(1.3138095052967866-0.04994072121854698j),(-0.18458723636231317-0.7604535104847456j),(4.117868110500496+0.014220694755005425j),(3.3679350189070085-0.05647931305375087j),(2.960656873009287-0.02671624010958365j),(2.907763795609291+0.018899988779747634j),(2.6031423221402634+0.006309113721590931j),(0.490403351038205-0.00020160682486938808j),(0.40265156490655607+0.01105858987359j),(0.33586210090385626+0.0038995119898638797j),(0.2955845164697553+0.002419361841281345j),(0.2829912946520617-0.0015427450611583265j),(0.2566609356424335+0.02539612292886706j),(2.4455219957345657-0.050155576429553816j),(2.0144544820706436+0.019739085086476482j),(1.7115144505131663+0.06677304084702596j),(1.7540156365340769+0.09633088699235415j),(1.7878064280968358+0.026599046776920765j),(1.319104547673731+0.11756708027528606j),(4.904974937545219+0.004725855981761673j),(4.141164634388937-0.04226050545180038j),(3.503988250747538-0.057645173233410896j),(3.086471747288371+0.07338947843924504j),(2.9456230886403096+0.022325589948687385j),(2.619991190577643+0.036243323714869435j)
3,1,(1.1421879296736013+0.003651639045635535j),(0.9654073265915742+0.008144356116519341j),(0.8298287864805953-0.007872617770513055j),(0.7422010665325915+0.009299578284190091j),(0.6669125103022282-0.00706323879575016j),(0.6467803754050924+0.0031544512300455962j),(5.72973796377851-0.03250383142662194j),(4.94962571830952-0.11174027614595239j),(4.189067876427005-0.1258712497431813j),(4.108740064978071-0.08970763749755362j),(3.520162069123042+0.21105900964884383j),(3.2181196954746136+0.013644109589055375j),(8.47741021864311-1.0602828848536991j),(9.630304891033832+0.0642238616854609j),(8.069007222307485-0.05590646766002738j),(7.419160786924079-0.0721727041804362j),(6.933082959781744-0.022072176816773315j),(6.5453562738266005-0.0325822074500719j),(1.1199853856174316-0.0006364054658792861j),(0.9517931111641091+0.008647080581884237j),(0.8057930945967713+0.0010770405518027992j),(0.7402829420221131+0.00828706007600788j),(0.6807605929377124+0.04707986918935986j),(0.6365732400667085+0.014893590638623999j),(5.732003049156614+0.011034047046770468j),(4.70976303529679-0.0012482742951684944j),(4.195134659966858+0.08957466029112732j),(3.76922628718147+0.22819224519421j),(3.3732139152809224-0.04387339902969681j),(3.2128388440177136-0.028103024546635158j),(11.376493844205033+0.019788166644243876j),(9.75987900740163+0.054929452102104426j),(8.117957868761499+0.08308898251580166j),(7.47995765792313-0.3813098690075294j),(7.085051088897323-0.10695196856938693j),(6.8059088625047774-0.29118233784156433j)
