,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,(0.0006285484168108821-0.00032764867088167003j),(0.0012302881430081062-0.0014588179530433112j),(-0.001215394273402345-0.0024521859448156775j),(-0.0007008167007208055-0.002896457410526134j),(0.0016647831345907552-0.0014014678743261273j),(-2.3029748774221973e-06+2.109416339692998e-05j),(-0.0022459112105130325+0.003748476772298732j),(-0.0005808036883423806+8.712774141246616e-05j),(0.0025321676152868077+0.01460434654981096j),(-0.011212015075858662+0.014316617058662199j),(-0.006618657748689628+0.029828685822408493j),(-0.002151842327573982+0.0033111445709427152j),(-0.00036982342535744786+0.0008238835462892263j),(-0.001843150986582636+0.0024334339481846406j),(0.0008957897142978741+0.0018943498746743792j),(0.006323043421798606-0.0032793816756957694j),(0.006928061847107192-0.012596575852834017j),(0.007653852343128813-0.01604932591021776j),(0.00359978059951027-0.0012504443492353668j),(0.0002231638043803608-0.000674022126168046j),(-0.0007113578492956025-0.0012759878263927645j),(-0.005937745270350302-0.0060477846319530746j),(-0.0022386704693476735+0.0019743675009109172j),(-0.004917215408326578+0.00861332018993781j),(-0.001343688044280682+0.008169036889036587j),(0.006460011358420088+0.0002738886107464236j),(0.017325161446853476-0.005361477781274045j),(0.017098890660442803-0.027529003783392316j),(0.013933332606295385-0.013085295880558661j),(-0.004217346571876637-0.006474817323753019j),(-0.000813434602419586+0.011863860815746722j),(-5.454313520164216e-05-0.00028380776439916876j),(0.001460862741183551+0.005932249975038828j),(0.01814301340317323+0.0035743601700784756j),(0.03375699448144165-0.02125465494324505j),(0.05277171598547751+0.0018533482792373493j),(0.019276267263513138+0.0019461986276885926j),(0.004575920871743118+0.001389989025890522j),(0.001603662596506876-0.001807863287090201j),(-8.553302182667402e-07-3.605853366836105e-06j),(-0.0029573055732394376+0.0014119742406647003j),(0.0022877664763963517-0.0010086386696548002j),(0.004683581915588678-0.001084644205270826j),(-0.00013019716018612513+0.0002493539899371991j),(0.001600278052998659-0.011327631940640617j),(0.0011654566470536306-0.010198539409234705j),(0.0007543689166174683+0.0013762137752329209j),(0.006137926167369951+0.001896015073273658j),(0.0038546272052899515-0.0005549073736018618j),(-4.04775383813788e-05-4.214648284431744e-05j)
11,(-3.122676791037235e-05+0.0007330442125797557j),(0.004031263361347621+0.0018785234409496624j),(0.00035311200897598797-0.0025668762841074893j),(0.0027488339695429056-0.008957975845446943j),(0.0027409565759204885-0.0016583217885492716j),(0.0015322448584734946+0.0029572125378346443j),(-0.0011753379012713074+0.0013377498025087906j),(0.0028248649237511705+0.003078480200506527j),(-0.001224652491824988+0.006563935104385953j),(-0.0006806441931830067+0.004251525767140931j),(-0.007503862975556848+0.013332213656557058j),(-0.00428971956459625+0.006816612775599201j),(-0.0022985249680522995+0.005637785006541664j),(-0.00012057072548021958-0.0003863494998089368j),(-3.726755964459753e-05-0.00031416208088613833j),(0.004092453844543867-0.00040641348595746416j),(0.0004953936862404236-0.0011554642228115745j),(-0.0007171548758096881-0.02110121718482673j),(-0.0068367880167004005-0.006887118605917459j),(0.0017027344076866243-0.00465746189937454j),(-0.006475660289110682-0.008738622860591785j),(-0.006075205161429933-0.0009763567258906213j),(0.002178264659958911-0.0044968202136369565j),(0.0012478960082450985-0.001969605535382636j),(0.005970283237222372+0.003567511776875711j),(0.011849278704383502+0.0016823068140855903j),(0.02215019176583731-0.0043771330388890535j),(0.023739708234401143-0.0069476757912908735j),(0.029295020401110646-0.009600142279630665j),(0.018005947879476514-0.0075155490068129485j),(-0.00023726275103101352-0.00013551015172914838j),(-0.0016963896843589681-0.007914611751170288j),(0.0004533579387600295-7.773236853398085e-05j),(0.005144153300019336+0.0031177412702683947j),(0.009804059199099343+0.01617265197879996j),(0.02011673876341091+0.011630577554118912j),(0.009030955309282645+0.008816339991368946j),(0.0018835804025213912-0.0006344346915800605j),(0.003028157960994382+0.0021132559921566312j),(0.002763139736757151-0.0027804710352593723j),(-0.007201648943260163-0.002221608778755533j),(-0.0004271789190497007-0.0012099392530815953j),(-0.0006482115021641187+0.0009258965011968022j),(-0.0031957593229409377-0.0017284273439803913j),(-0.002987825000789234-0.0059753240202897896j),(-0.003534186366784875-0.0019604632526958256j),(-0.005317548058856772+0.005428264500075981j),(0.0032867852943980836+0.005631256985069033j),(0.006507770389050033+0.011120418066799432j),(0.0030413503377237005-0.00139879027602592j)
12,(0.0006441900116322489+0.000954778143418328j),(0.01500090447026467+0.003991512960348319j),(0.01885610765040994+0.004730097777066832j),(0.009459335866587414-0.005730540176332696j),(0.009481150991653668-0.0025843910706819006j),(-0.0015817037391570648+0.00033388256313458267j),(-0.00236498634238134+0.004284158474150144j),(-0.0002313433171988141+0.003036056632785785j),(0.0006087808983484002-0.0005740898454606394j),(-0.0011030380428313305+0.0021268717348938656j),(-0.0033421135050601862+0.0030166085193626944j),(-0.0016377524389228255+0.0015112745618875549j),(0.0008354433073978227-0.00010227740182092245j),(-0.00021861018677547285+0.00044910798643484344j),(0.001981792478835456-0.002919553379934404j),(0.0037979472799920086+0.008227393333178332j),(0.0022175519181183894-1.3256423154661748e-05j),(-0.002499540212939853-0.01957783007690485j),(-0.009804247740767692-0.009207550214530234j),(-0.012892242771680102+0.000838746391016538j),(0.011467080140650468+0.003344379135554381j),(-0.0008896502238851274-0.022076338599033442j),(0.0019944989675902184-0.007811907469464809j),(-0.0011851376226954702-0.003051579932142249j),(0.012739956289282336-0.008086836016121703j),(0.007736431036725968-0.004217349145604418j),(0.02125703133785904+0.020050270394485124j),(0.036360321652287635+0.0076670755284153815j),(0.012816991531594562-0.013432452886906882j),(0.023562009439508102-0.0022819351885468115j),(1.617318738254521e-05-0.013423667841000545j),(-0.018772692144742975-0.013348081166283374j),(6.749680710883378e-05-0.006213173811492953j),(-0.0014612739248642671-0.0003486129813092329j),(-0.0005489289668230191+0.0012233235786448852j),(0.004449771969938374+0.008776906679522805j),(0.004944011059341103+0.0014656225457423421j),(0.0012502855561537178+0.0036980738272606203j),(0.0007279759273337534-0.0044396787521812755j),(-0.007956205288379467-0.0020098077617173534j),(6.33658952469293e-05+8.832053844132234e-05j),(-0.0005674672938606424-0.0007733846691498469j),(0.00022344363707641173-3.5633989619805335e-05j),(-0.0028304819866413807-0.001319438863516688j),(-0.002464265143763376-0.002291274221810703j),(-0.0003267260456083691+0.009575894210155355j),(-0.007186043007357741+0.010874840163839552j),(0.0006810767486148377+0.0193825064352205j),(-0.0066823566545342675+0.004363539265302747j),(0.001878558791201241-0.007974838489906417j)
13,(0.002297722862576008+0.0006572060101217045j),(0.013569785313599321+9.225574427887143e-07j),(0.015689289493985376-0.0003327139778204749j),(0.017681696714276985-0.005340625218109784j),(0.01056392058304262+0.0014328875415156356j),(0.0013424639322303633+0.0021938272182903703j),(-0.0002814684140790934-0.0004563808765879628j),(-0.0025944028286988756+0.0022234496116894558j),(0.00012198680381613866+1.280616104366423e-05j),(0.001900403914261365+0.00018423331882853192j),(0.0018439098299939578-0.0016010246354267695j),(-0.0009740998115233787+0.00013663153659619498j),(0.0001557332810689172-0.000215276153520083j),(-0.0031700665790058715-0.003770299077807362j),(-0.004310083974874598-0.002127497047724287j),(-0.0017548054902582033+0.012237044306847054j),(0.0036240262281857045+0.0004933043374916498j),(-0.00027822289611086515+0.004091841355108017j),(0.001476910497229006-0.0031600007426490617j),(-0.0020031772291459597+0.00030748996333875505j),(0.0007258050162454445+0.0008094399106909015j),(0.005584245050763061+0.003466535790519841j),(0.011596514261559705-0.0028135742409427203j),(0.006470631438664432+0.00042247189843895046j),(0.017501510160096843-7.315239323595713e-06j),(0.01922736294027401+0.005905954878717949j),(0.021121320652254232+0.00944301444586703j),(0.020985025041005568-0.0001656450201330721j),(0.020043010769874272+0.004703126418224198j),(0.02681556852905168+0.01013133454018866j),(0.011142908060350383-0.022894328440180352j),(-0.008647428354432656-0.018220002246512143j),(-0.0013013171840563767-0.0014239931460768096j),(-0.018065499779293042-0.0011331452763049443j),(-0.008924152792413634+0.0010934416296635248j),(-0.0007033570382726959-0.0019216987901009108j),(0.0017468461281171586+0.0015076512478722208j),(0.00019089230301447654+0.0002811127613123405j),(0.0014256858752851329+0.00033881551670334836j),(-0.00016024630255384486+5.9512651340341046e-05j),(-0.0032907005964098405+0.0011296859272061169j),(0.0030221219102785097+0.0028685208899148777j),(0.0007581672380669462+0.0045775989775585025j),(0.0066916727149024845+0.011775376191782098j),(-0.006514336874364022+0.010166193466549385j),(-0.011516538260457107+0.019562485957641266j),(-0.008773802958122693+0.009977709471652498j),(-0.004607231320129841+0.004580642554042885j),(0.003831450681091905+0.01039188049789643j),(-9.328302378307982e-05+0.00399326366917638j)
14,(0.003176952603311059-0.0032350049500307386j),(0.0027071323274292167-0.002117296631840552j),(0.003594357391027351-0.0016025480833884937j),(0.004005437660072895-0.001535304759212254j),(0.000495859804972013+0.0009107170068138992j),(-0.001778022611584624+0.0010461213268510234j),(-4.9425181270406836e-05-0.003316888066709766j),(-0.000464358898066998-0.0018977565771433789j),(0.004729737686444789-0.0020759995683387227j),(0.0017999356116619434-0.0006489673857894292j),(0.0006826051573638907-0.001090883358728584j),(-0.0015036332223337169+4.8198783504440826e-05j),(-0.0013232215832324132-0.004989311803836386j),(-0.012676760917024667-0.008150047914490408j),(-0.004800313646815728-0.00026529107037343724j),(-0.0006624215936331998+0.007855395073349685j),(0.0048784700779108915-0.0005049632705439198j),(0.00821386940247952-0.0013543902679237307j),(0.008489236330123263-0.003197475485608812j),(0.004704419403460666-0.006319654183680276j),(0.005014584352099264-0.008271684914871218j),(-5.912634975281651e-05+8.841246764183676e-05j),(0.0031831466179521343+0.004187587277928699j),(-0.0030117729550790968+0.0003323372266242563j),(0.005481625146685103+0.0010660803259659852j),(0.007356464929563644+0.004719542364773261j),(-0.0013662238614162775+0.003348324236922056j),(0.02343851941241279+0.011103261855890674j),(0.07484224405187899-0.0023163872102616367j),(0.07960662283523988+0.004134744654576508j),(0.04024393504425606-0.008334832125839782j),(0.018981817811020634-0.016928274185260196j),(0.0011296286939073185-0.009362719150543477j),(-0.007420506786987406-0.010366671173791668j),(-0.005663139349252718-0.014992781403507035j),(0.004888725870820148-0.0003411261058807257j),(0.0032566525234518817+0.0018028319912116438j),(0.0032934557948130524-8.151176050557972e-05j),(5.3321300892763776e-05-0.002967135705546495j),(-0.0054181236808432676+0.004251883365368233j),(0.0015470602635143734+0.00661907554912571j),(-0.0036656757169837685+0.010763225318807695j),(-0.005107269837658609-0.0016025767003687722j),(0.0016482395953040553+0.00888608741949463j),(-0.009121611998678019+0.010589536894124355j),(-0.006859325657309703+0.030422698435867673j),(-0.012267837198626253+0.011110658749400287j),(-0.002548940192001775-0.0033374612779862294j),(0.003023028660898272+0.0016273107296204156j),(0.0036942358086289183-0.002943345099429346j)
15,(-0.002208123005894681-0.003388781649995595j),(-0.0034688840743409594+0.0017553260290990478j),(0.0014812628656472044-0.0037846244841816933j),(0.00026178292340807094-0.0021431873867093433j),(6.998877465321353e-05+9.315501588782704e-05j),(-0.000327474790839345+0.0011550915256297275j),(-0.002856158917240624+0.0045862194406490545j),(-0.0005526772270057392+0.001873767397526148j),(-0.0019817820331575406-0.008014703540870083j),(2.9223298699533076e-05+0.00015883347030228292j),(1.6536752062923017e-05+0.0002574186458165765j),(0.00012227984388820027+6.718753332028189e-06j),(0.004494161857906118-0.0012160430001707432j),(0.0002161662162262922-0.008433189584934888j),(-0.004021365340138026-0.008666282922861406j),(0.00771592190853372-0.006101573116455183j),(0.00240619838882199+0.0010588677760762545j),(0.016351115465650184-0.013316737886226927j),(0.03116385832132068-0.014334589156861388j),(0.02589789430345615-0.024162215498758674j),(0.02497164407190779-0.021016493399388058j),(-0.0028582629569749514-0.005683674853849485j),(-0.001541479462597285+0.0003904753321794185j),(0.0017380617702294915+0.003374941889861119j),(0.005682861131714364-0.0046167777396010105j),(0.00027655560978353817+0.002755594880983757j),(0.0014257377126731855+0.01215246884479298j),(0.018192035565998077+0.01788387210085381j),(0.06348797899427008-0.007081451415807216j),(0.06370343897455147+0.042530300770079986j),(0.030540377554414536+0.00594435151808202j),(0.012418400845988468+0.007222127285710635j),(0.000484131821913971+0.0010642366516766938j),(-0.004766331638786849-0.010071661570276653j),(-0.0017671433911656518-0.00972451932013698j),(0.00014182517691188628+0.00037024769125054935j),(-0.0006918463118767831+0.002818457504110554j),(0.0008242482988617628+0.0014845302769522163j),(-0.0028145412112671646-0.005587249210104037j),(0.004279043952228318+0.0065725429996447695j),(-0.007163857276395238+0.004159765603637181j),(-0.00921658182963143+0.01485212921619278j),(-0.008653768377360569+0.010638486046146067j),(-0.0021195445071208368+7.767504789677292e-05j),(-0.0029025350737089967+0.013527286596991097j),(-0.009162864895796471+0.028843990109769263j),(-0.009535280519227272+0.006490159791912876j),(-0.0028594364990270843-0.005124096010975533j),(-0.001957941487068841-0.0033745476527266716j),(0.0005973701250797648-0.000362782299135987j)
16,(0.0028459494689124735+0.005188767640587705j),(-0.0007293969240143778+0.0013373487165384114j),(0.003719784715098509-0.01287363225359306j),(0.0034074383682255022-0.0026669682722912074j),(0.0020115333282753486-0.0045891818097483945j),(0.00024554403861135315-0.00029199067308152986j),(-0.0003661548905371984+0.007133127772303351j),(0.0008041780898324837-0.0013637248784516202j),(0.0003015762807587861-0.001362914684841536j),(0.0016919500436114777+0.0011382239358462246j),(-0.005977834376920509+0.0032630629337167443j),(-0.0008576114706298784+0.0005619466703877599j),(-0.005557190544364997-0.0023221948192541204j),(-0.005282292539041383-0.003014665450259427j),(-0.002673936386680284-0.0027491328646726517j),(0.001664884204128228-0.0004163660642591786j),(0.0012032799942613298-0.0017608210886180102j),(0.012919942978384622-0.004991616702856676j),(0.028024576133163906-0.005984246785705616j),(0.034250619687502606-0.01388125899268297j),(0.0065119999863328965-0.012281878597881801j),(0.0075128694195437185+0.0022254365756261053j),(0.0031097411438802867+0.00590154982180464j),(-0.002887441686121719+0.007195293846011388j),(0.01700035342152163+0.0011251481954917214j),(-0.00040632125283186386-0.0008321463940927143j),(0.0005334083686821719+0.006371473060427969j),(0.014737900531974109+0.0024423330033150298j),(0.033883556475879324+0.01762676316999061j),(0.03770813515706938+0.036786284553853625j),(0.02380370619388398+0.010222858864223177j),(0.004731230951106241+0.0020140239688419543j),(0.0006066730189109827-0.003749658255948978j),(-0.00024049027429765647-0.0014215412290459013j),(0.0015458925265989917-0.0011501698842600766j),(-0.00180387168170679+0.0005902581723809362j),(-2.9271379959439425e-05-0.0001883496015809439j),(0.0034767576689844256+0.00013255292739743112j),(0.0007865174803101089-0.0011683838526939374j),(-0.0007459546555747456-0.0017115186140139733j),(0.0019093013129255435-0.0015965768461338055j),(-0.001960122496430228+0.00048715885754876986j),(-0.006488738964194158+0.0004588379739907482j),(0.0046173387859111785+0.012279691245334887j),(0.0020369027853162952+0.015328075416326269j),(-0.000543492395054862+0.01534029222996793j),(0.0001363674406395943-0.00024750626356487743j),(0.0008810527173885002+0.000996965951381216j),(-0.005549519290128698-0.0004362209158439607j),(0.005019652918001891+0.0017625459656599011j)
17,(-0.0036351444428019417+0.004952011203547755j),(-0.006206807700712839+0.008626145172048898j),(0.009750263165650854-0.0021914204627836056j),(0.008301288635706505+0.0049218871303965475j),(0.0036352134832556356+0.00874911964397463j),(0.0033258061368714275-0.0054245732631871425j),(-0.006241116975256502+0.0031952720133029745j),(0.0022414696673120735+0.001393896123064877j),(0.003976911554519677+0.0022681110788969213j),(0.0015789827149211657-3.982460872195388e-05j),(0.003679436847566177+0.0038120185611969473j),(0.0005485842486656418+0.0008518176413393611j),(0.0014178373125827682+0.0027934978024346468j),(-0.009610112451755304-0.0048692603314366215j),(-0.0031144896294765996-0.00026585479119710284j),(0.0008249352079539921-0.0014044557346723915j),(-0.0028322840523971643-0.0037819184456442836j),(-4.620995544239038e-05+0.00016977089288889398j),(0.009103581909587849-0.0006051399033616478j),(0.021587473351813023+0.009126313702863651j),(0.016453690174690776+0.006197671470808141j),(0.0036563384037030552+0.0012668070107323909j),(0.0009162617257386692+0.009075488852174362j),(0.010959197907750082+0.017002998834164233j),(0.003740131241130952+0.0207342492674551j),(0.002158913040089925+0.017774204462303333j),(0.007891898159303114+0.008682964674432683j),(6.560964369465399e-05+0.00555208637569714j),(0.015552407226584327+0.006677729742422798j),(0.015811171140163754+0.008298747344059028j),(0.011651548129783742-0.0011452511337472985j),(0.00017394802764581193-0.002014004483235974j),(-0.00040945988032697536-0.0005675087263148704j),(-0.0002523487170625137-6.444837889468203e-05j),(0.0033029461007513922+0.0005518634856569164j),(-0.007117105460133671+0.0064060915168797205j),(0.001240711340278465+0.004540719470509826j),(0.002812454116968259+0.003595321570531766j),(3.263214081842512e-05+0.0013974863640966058j),(0.00023493501439965115-0.008771405082588054j),(0.015627097216633086-0.002661347710388778j),(0.006131028653575585-0.005495431838074406j),(-0.0015366880720073376-0.006940076190139867j),(-0.0008089923615738314+0.00247632191871828j),(0.012944236856773067+0.005010290945286527j),(-0.0028228797245464007+0.008300474027411296j),(0.00053466620827574-0.0009964947791685458j),(0.002461320855143848+0.001355947052851023j),(-5.690651100816325e-05+4.297606443631218e-05j),(-0.003870940015468369-0.002490977831921882j)
18,(-0.0003241327453811455+0.0007989771132959214j),(-0.0029667344612917036-0.00045085909117430727j),(-0.00022604643795921925+0.00026013942326815945j),(0.001639585512445437-0.003378521520027773j),(0.0011114932917213462-0.0007201456456434586j),(0.0030592505750865894+0.0017993409162093729j),(-0.00969162662538142+0.003271995707255744j),(0.001422475930333658-0.000688805927773698j),(-0.0004733620382262166-0.0017742739638069614j),(0.002615679867696378+0.00092161917701558j),(-0.002600664182266206+0.0005770303595249242j),(0.001783505678653218+0.0005033139853743184j),(-0.0013934727978338168+0.0005734921993493153j),(-0.0022034399639737105-2.557556912812093e-06j),(0.0022599613830256477-0.008670020458947953j),(0.0004991765093807288-0.0022259420048782925j),(-0.00026510335322826287+0.0015121142821831511j),(0.00026772723696170925+0.001551517898973857j),(-0.0016366003146923872+0.0005413668668986595j),(0.0060798340480148726+0.0010988646584506401j),(0.007082747353584552+0.0028412398453036276j),(0.011465599110369441+0.008126584765577864j),(-0.0025750267699397858-0.001973546958709269j),(0.0066574847312030816+0.0025975059483518584j),(0.0032842979381025256+0.0036560200744614143j),(-0.0007799347456435063+0.0007897802820177188j),(0.009922292798859152-0.0028891287914253197j),(-0.00475432906302023-0.0007981481557031133j),(0.0012455723540367538-0.0024629263315858745j),(0.004063101315344843+0.0007946934505281095j),(0.005001921414511883+0.0012412541893285307j),(-0.0011143505226746857+0.0015446611795856455j),(0.0005863163482362776-0.00024764826630892635j),(5.0923358597433296e-05+0.001666656420146268j),(-0.0017770264044632512+0.004637150275837268j),(-0.005510773575650908+0.028718958919850192j),(-0.0005246624642586852+0.01190172427354353j),(-0.006626678716419708+0.01143178239109548j),(0.011701551354583692+0.015266601464959692j),(0.010290766830541554+0.011665737528783297j),(0.009873243470806344+0.0012720451982875282j),(0.006137191470728202-0.0029526269986160244j),(-0.0019792756173021703-7.773416562187567e-05j),(0.0007307546595988064+0.00011880018648757216j),(0.0180422831654546+0.010064896604740073j),(0.00013754461444902646+0.0004814457803015161j),(0.0013527763817169046+0.0011965104070231422j),(0.0022871122666086137-0.00045404293670780224j),(0.0009931753786648716-0.0007010002259294325j),(-0.007153979979164294+0.0026105439029865535j)
19,(0.006496436209414474+0.009573897061242165j),(0.00042617722300615003-0.0005154579089763164j),(0.0005417176333911571-0.0008710082351863315j),(0.00032364403494200826-0.00023627426053655437j),(0.0019037158735348467-0.008387290290623337j),(-7.7326066909237e-06-0.0014642906143792346j),(0.010199743905994055-0.004567740407432824j),(0.006293116249169162-0.011087782462678527j),(0.0020453867346652823-0.003049255938721722j),(-0.0025784418819370016+0.001161740542919616j),(-0.005762491477308647+0.0011008623130873759j),(0.002913015254856608+0.0006184757017239156j),(0.001142501152606389+0.0005981703542203128j),(-8.829579467151707e-05+0.0011489413518957197j),(-0.0019785173100625884-0.006602445531977977j),(-0.0014262318668745088+0.0012488592496638312j),(-0.0012598432512540517-0.0033320488882970286j),(0.00028157026344886627+0.0005599339417871808j),(0.0005963152358502424-0.0005593637688366971j),(0.0018042019304952582-0.0001959624775187597j),(0.00012846700755402812+0.0030841131158037185j),(0.007636503995977493+0.00880112765227698j),(-0.0018756159536346376-0.0020827152090601426j),(-5.358764175407153e-05-7.62519098176352e-05j),(0.0006145145696195235-2.2345282908429136e-05j),(0.007841706142129893+0.013746363239599962j),(-0.0015849300585400567-0.0064510721313668j),(-0.0006288105576287243+0.010684346555464583j),(-0.002637174120017849+0.0006407265677191441j),(0.0011141622408384864+0.0005304694843459909j),(0.0006556917111248795+0.0003712745655659546j),(0.0014064470493329751-9.332460314485125e-06j),(-0.0006070966582988154-0.0007120611833368743j),(-0.001231473965777825+8.978560313285901e-05j),(-0.008691855727274428-0.0003534003746374052j),(0.00585268857883614+0.01744365509305253j),(-0.0010461497684973353+0.0006363606447832479j),(0.005592110283592012+0.013138160370151369j),(0.007320513291196821+0.0036231424069397998j),(0.005575720352525786+0.0014875714661843787j),(0.002891233648624172+0.002148216821109388j),(1.0498574617113598e-05+0.00048114292886527674j),(-0.004794592693893315+0.008624996041977017j),(-0.013544604224722997-0.008539854373994618j),(-0.0012337296740587964+0.002499287854768207j),(0.004400744025675441+0.00936731984385531j),(0.005825278296047182+0.005566856773141176j),(0.010996173841874814+0.0031537455224101858j),(-0.001994067469977841-0.005826247431833698j),(0.0072919044856454614+0.00406184640629581j)
20,(0.0004171134751632662-0.0008156877442663944j),(-0.003416630995215805+0.006292885135693387j),(-0.015435636238302788+0.00967799981368159j),(-0.0062013077013114825+0.004553381330969948j),(-0.00012464835936549894+3.1056941949241533e-06j),(-0.00018105247499611952-0.0031779244903491497j),(0.004285327016718372-0.008494376649962172j),(-8.135303697841734e-05+0.0002618359592625738j),(7.345907223146697e-05-9.309953697781799e-05j),(-0.00231323184379746+0.008333355921302845j),(0.004367709046193421+0.015117825417558796j),(0.00939564963346348+0.005763310747654897j),(0.006563437661679098-0.00874794946310244j),(0.0028551684271800304-0.00291743924564441j),(0.0009841927141412362-0.0012924815547034367j),(0.002426630218120686-0.0033090758230688274j),(0.0002345579274004373-0.0005920145116469004j),(0.0017528044194722507+0.0014594232408740762j),(2.403091156456016e-05+4.629305137995465e-05j),(0.0023672628135527176-0.00044591131846109593j),(0.001269411913685986-0.002345933567456909j),(-0.00010993726800492153+0.0007205161647651206j),(-0.0019080808423855586-0.002953763530209226j),(-0.00510917558044397-0.005226412671481054j),(-0.00031021692671901667-0.00011128147474553286j),(0.0008977073125697383-0.0023896236007841967j),(-0.00028419186745390937-4.114309101870642e-05j),(0.0014262174322302317+0.00202947058723492j),(0.0025029813495847765-0.0029674576810510877j),(-0.002727177027529088+0.0058322647446735045j),(-0.006198615509202806+0.010659958797982204j),(-0.007877577696823183+0.007733189015106761j),(-0.005108609357247284-0.0014114821751146458j),(-0.0057827224405252306+0.0009193603684669377j),(-0.008583687057029544-0.00662636852934214j),(0.0028469876017925195+0.007142633170547145j),(0.007651273438864797+0.006050031682167455j),(3.640401915589455e-05+0.00021504387750313425j),(0.004340580568562421+0.005924098301022993j),(0.004859306942548632-0.0018357200411576794j),(-0.0002933172016126282+0.00011762346659735263j),(-0.0006820776038146782+0.0009033460886893267j),(-0.0025057641805440473+0.0016493071576355724j),(-7.481290876556317e-05+8.298543121677021e-05j),(-0.0002723146073079383-0.000223132269396141j),(0.0006874040820759321-0.00022059174002143718j),(-0.00031865383200709567-0.0013286383170787025j),(0.001946954398105866+0.0024965661751402838j),(0.0020489679146964007+0.0017180914595247322j),(-0.0015320187120939739+0.003517653366785339j)
21,(-0.0008059551994146347-0.0010753344922572476j),(-0.02072847027118713-0.0024946701905851085j),(-0.012198462589967866+0.014465203430725156j),(-0.00620815438717159+0.0011098098799266203j),(-0.003159783786458217-0.005866227033924235j),(-0.00019227915466296476+0.0002480089219909968j),(0.0025121895883845127-0.006223188415319009j),(0.0034062245035147883-0.002229998137325451j),(0.001536706608725859-0.005262024560237881j),(0.0014540054102467144+0.007628671277585936j),(0.012071304706774729+0.027583915287198956j),(-0.0029454220121814703+0.005936060788146067j),(-0.0007201450753150715+0.002480626636724463j),(5.927468138430538e-05+0.00013300426766317934j),(0.002937216856206169-0.0022689851948261733j),(-0.0007505423928028271-0.0004953985501977447j),(0.00017759499760922965-0.0025904027221878134j),(-0.0028071457400369827+0.00031138064599735065j),(-0.008136885507895653-0.01378328991297076j),(-0.0037973447610948727-0.002696975937128349j),(-0.0009076962370276285-0.0001521024151427463j),(-0.013807903830750035+0.0006846199990022811j),(-0.0014291773995997155-0.004678162253953641j),(-0.0026338551544311806-0.0016219777364565857j),(-0.0021000090968674836-0.002291406192591965j),(-0.0020021840087241062-0.00788047174611843j),(0.0034221617620085842+0.0027417734152160047j),(0.0008831839770171385+0.0011662660368100927j),(0.0016467146532395404-0.00014049550199451852j),(0.00653022850752056+0.006033014257346636j),(-0.009647782128338729+0.0022912180872657656j),(-0.003979281757515451+0.01230607229799666j),(0.0008063232332069155+0.0005278100162927823j),(-0.008981032921792413+0.005665821531614672j),(-0.006377146669457303+0.0031130542126506567j),(-0.0030001935216847357+0.005375646472354114j),(0.004274824960705324+0.0062901436642822444j),(0.003235693179914795-0.00048144710374543393j),(0.0153841653440796-0.009392464069810843j),(0.0105747139085266-0.001759488063244721j),(0.004609738501867268+0.00074038086814778j),(0.00576666637161379-0.0010123006550706904j),(0.0009987486136068507+0.00614155426819523j),(0.001235696556216126-0.0004126627468074716j),(0.0039053442370865824-0.007663242097585145j),(0.0036217553499835607-0.000523324244926357j),(0.013105309881846473-0.003106073881837988j),(0.01719068423765906-0.00412891474070263j),(-0.008244706981249057-0.016167539469218502j),(-9.026835457363586e-07+1.892755466927646e-05j)
