,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
,,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,10,10
,,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.12566370614359174,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758,0.18849555921538758
,,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105,0.12566370614359174,0.18849555921538758,0.25132741228718347,0.3141592653589793,0.37699111843077515,0.43982297150257105
0,0,(7.444696890528744-4.0130901782636375e-05j),(7.566357672171773+0.772314432076207j),(7.187179049170393-0.019715864057218976j),(7.041091753417945-0.02424517420582022j),(6.993027955112804+0.00621561760286359j),(6.773725613345759-0.011249222806599707j),(6.682329432523186-0.006555406697651307j),(6.921916739020795-0.012244091114442945j),(6.800402482384034-0.043628231405881575j),(6.696650452065224+0.0390516599239929j),(6.674600274899804-0.015682057811991452j),(6.565705135766482-0.010477661604432144j),(36.86139982879454+0.004745928585811841j),(37.007501260574884-0.04667487945058335j),(35.50490827753869-0.3725786157437322j),(34.65716146944657-0.1573605780731321j),(34.16933894564117-0.062146806360462194j),(33.39904732103627+0.3490741393653076j),(32.89640854690324-0.03947638221948393j),(33.96503568506682-0.022165338034480096j),(33.30082664572815-0.17366032774287546j),(32.8694527538127-0.01644457907718282j),(32.69786657131462+0.019404296655142348j),(32.133004346704936+0.14939092696044623j),(73.62811287420061-0.0457955576339137j),(73.70680827290397+0.10417837177951632j),(71.50760449818766-0.004201025056313324j),(69.43079220419807-0.18226392827771348j),(68.18983737438191-0.11445267449465212j),(66.18572691792116-0.1066713891878296j),(65.3028581892475+0.048156576497833836j),(67.69816243321004+0.00988878057505721j),(66.50558478669383-0.31848216609968316j),(65.79924589771142-0.0882393023703354j),(65.5029770883875+0.11771454499482936j),(63.7099997858947-0.18261798931233225j)
0,1,(0.4843032388139216+0.003749032504457339j),(0.8104151808028504+0.4414455288531329j),(0.5373312015288134+0.004993429075901657j),(0.5816746787687098-0.004714189592603193j),(0.6065473085311333-0.0006904157345891956j),(0.6020073843496979-0.009642012874185204j),(0.5108448105101917-0.018859583284413586j),(0.3832583629046288-0.012018600027430064j),(0.39206911205674233+0.0043765173952729705j),(0.3573682504363075+0.0653025964908621j),(0.42729252555570973-0.012365310285678261j),(0.43901945500772827-0.0019098677989459213j),(2.4067865648342344+0.055096748475110945j),(2.5762908283577883-0.02289161187295013j),(2.7563197808263467-0.028099000701218922j),(3.0753073704856715-0.012182790592246124j),(3.2454252675995665-0.04681379675201894j),(3.441533360387679+0.047529558454916535j),(2.7340699772566897-0.0298037460826368j),(1.914690779164781+0.00045835800206492903j),(2.030190077142311-0.020512208397581527j),(2.125195637903971-0.052429643404552306j),(2.2993355265374578-0.038762987119344124j),(2.323625175102714-0.22281463562274986j),(4.897491183230279-0.0236824364716849j),(5.121697655290934-0.061981224035224075j),(5.736448539802166+0.05193853002144495j),(6.115522358838952-0.018971029200745993j),(6.5220042381895-0.054924180173764686j),(6.755304366533998+0.009350293905302195j),(5.108102936887542+0.0026486587165995877j),(3.921844054756927-0.18182132344695456j),(3.9474096241354486+0.031059978609806017j),(4.172694265092815+0.24735227100465823j),(4.7507816500853215-0.06509548321806494j),(5.119196346986849-0.08793381048735596j)
0,2,(1.0877666198482123+0.0031555409621633968j),(1.2291597991440852+0.5654229570100937j),(0.41561950656999636+0.01679863260463387j),(0.22213724778027655-0.012083646914979672j),(0.010914953688276557-0.013760812441797145j),(-0.15182025495220514+0.0034861623828250847j),(1.2146749269192465-0.007889968822653623j),(0.8680757815895309+0.0009498003083491839j),(0.6077873123377757-0.016572284082296114j),(0.4370963507415005+0.07034310178253189j),(0.3381782058819861-0.017553510421711518j),(0.20933509627811095+0.002163989881587484j),(5.632249601733037-0.004950287277993938j),(3.696012350759634+0.0005408889635132151j),(2.238270412599687-0.34289739910330175j),(1.013088350658171-0.06279912965582117j),(-0.09936083714056788+0.03297333735302303j),(-0.7908994697954647+0.23785138758990232j),(6.571188962379762+0.03908133015071661j),(4.635364623543837+0.00590981328115294j),(3.3540720107593325+0.10101625074118768j),(2.445166295233684-0.05020001939060134j),(1.72482376216294-0.0049700761639645255j),(1.1024808669357544+0.24873508241443054j),(11.29782473023277-0.047799851082397565j),(7.164925146375517-0.1859739686039622j),(4.041461689212049+0.20220315949688125j),(1.8997474987522407+0.024650830883190242j),(-0.21481068294224778-0.14431360301833573j),(-2.072372460054377-0.08842710526029207j),(12.986205007233314+0.0592321521353313j),(9.340451041233376-0.07449302718378538j),(7.040561720001017+0.118114721155035j),(5.0608298432433845+0.2290864684426293j),(3.16910102691274-0.3736742691964976j),(2.17437274204839-0.0602327274381452j)
0,3,(0.4847157890855984+0.0016003319073799552j),(0.6170984099339479+0.5328967223741853j),(0.542084323695633-0.00899156558648918j),(0.5819263112126969+0.002719791917132155j),(0.6038412241554652-0.0017159373827255657j),(0.5944416832407207-0.003777136039321611j),(0.4798457366893153-0.00965177986688032j),(0.3951853987365911-0.010951981987568962j),(0.3900830910044538-0.0044490320875828476j),(0.4027890479299032+0.05937750936219906j),(0.46156250293303386-0.006496719867622237j),(0.4348536534241166-0.006206604097208861j),(2.4977030650075016+0.03533344960252843j),(2.5989490501762424-0.035972485806712994j),(2.776942973696661-0.06914636010490963j),(3.079539325309298-0.036749073893687756j),(3.1896167636927433+0.020013096178052577j),(3.390954368828453+0.08492543306610398j),(2.6929323438358086-0.07200237338683713j),(1.9293515050678134-0.012715101595421498j),(2.0114508688907633-0.08217326087014824j),(2.102206339716802-0.09451355666320435j),(2.329503962863893+0.07244978779251315j),(2.4292208151499506-0.12716888493870748j),(4.890202850406537-0.04114030732139171j),(5.088651626341568+0.10306258390709104j),(5.576965446675203+0.21376793199798114j),(6.124161951191434-0.019659016852310227j),(6.560468542278407-0.048852101940345484j),(6.7968265059309925+0.01565622238921774j),(5.067578564066885+0.028553933668048384j),(4.124883639133688-0.23337836940391968j),(4.0080149123123965+0.10684222053676075j),(3.987511715653094+0.4545905069692298j),(4.658151501357353-0.6383643856399079j),(5.014615873703285-0.14539887321475786j)
0,4,(-9.501482538345986-0.008464774458141528j),(-10.223031056893673-2.3120796399055377j),(-8.682214079116104+0.006915366206064387j),(-8.426829990619662+0.03832321765116192j),(-8.214331440841518+0.009951549369201146j),(-7.818354426488491+0.02118220855021695j),(-8.88769490722095+0.04295673955916179j),(-8.568436282417261+0.03426487206691898j),(-8.19034199859322+0.06027302961722148j),(-7.893904102827332-0.23407487182144024j),(-7.901633507216242+0.05209759662805706j),(-7.64891334103745+0.016430143632816904j),(-47.39813905935787-0.09022583978717374j),(-45.87875348995108+0.1049980877308099j),(-43.276441442836415+0.8127213744359616j),(-41.825096516035316+0.2690915711182349j),(-40.50502013913847+0.05597416913074637j),(-39.440635579485324-0.7193805254609676j),(-44.89459983205852+0.10220117141271776j),(-42.44444259405467+0.028512268581735115j),(-40.696539605254884+0.1753295476164313j),(-39.542021031370815+0.21358779873083386j),(-39.05152982420702-0.04812102192180582j),(-37.9883312126969-0.048142492695563525j),(-94.71363163817341+0.15841815278581434j),(-91.08208270102523+0.040714237771653505j),(-86.8624801718611-0.4637085952957687j),(-83.57022401355418+0.19624314325512118j),(-81.05749947288356+0.362542559370712j),(-77.66548532962574+0.17009197808518567j),(-88.4647446987059-0.1385913213581757j),(-85.08534116841872+0.4798039400490281j),(-81.50157104387725+0.062465245761611325j),(-79.0202817221464-0.8427899448486342j),(-78.08101126668672+0.959419594895908j),(-76.01818474867217+0.4761833989618315j)
1,0,(0.48767485013227574+0.0021234459628452773j),(0.4901577671767048-0.3532821448950234j),(0.5350817888322674+0.005032482836668489j),(0.5697318330182835-0.0033739242536086067j),(0.620667393593703+0.021809472443143768j),(0.5898407281366865-0.0073473093165465075j),(0.4913460396474058-0.012161025459579963j),(0.38607802506355404-0.011721132825994601j),(0.35974960372756304-0.038641609042195726j),(0.3691815724865945-0.012584199778210781j),(0.4153076285099232-0.025559196186720548j),(0.4357805359013822+0.013037027090585074j),(2.4585529280598166+0.007352415091367859j),(2.554237325079284-0.023298033232100446j),(2.7993101635609055+0.014192710774740824j),(3.000418169011339+0.0023688264316890084j),(3.2287416326065297+0.03549349553981751j),(3.4484026003109793-0.023702560169119202j),(2.522973596597291+0.06162731210249951j),(2.0489418076312007+0.006299580589297582j),(2.024950267652582+0.216501846230009j),(2.0281178191517166+0.09285404434976885j),(2.3544068644392167-0.04531009717393342j),(2.4070704475388798+0.14255083435629912j),(4.907916988668144+0.034907948623033036j),(5.119470901448793-0.04473069739866187j),(5.665545578375905-0.026528625650476645j),(5.908066524612715-0.07536793389150875j),(6.511344663022349-0.0036575743668203486j),(6.7321600530560115-0.09249683037919709j),(5.199314959366819-0.023841154792539954j),(4.130121084531682+0.1108113811372815j),(3.5356017146562366-0.27386211050425247j),(4.310770798706506+0.041941982542642364j),(4.525146566692004+0.059438323332962284j),(4.882275047924802+0.03978660078047014j)
