,0.0001,0.001,0.01,0.1,1.0,10.0,100.0,1000.0,10000.0
0.0001,1.1300862511038096e-05,-3.1646598511126356e-05,-1.2387665186542633e-05,-1.5249625134366153e-05,-3.40229092661897e-05,2.2207576051699345e-05,4.092443973664384e-05,-8.79566796063266e-06,-3.851946495602952e-05
0.001,-5.200259724497704e-05,1.1775102933583779e-05,2.8944046824938576e-05,2.3794710072391568e-05,-2.033621772991508e-05,-4.1709315105411704e-05,3.7697119008625324e-05,-3.0966834835360565e-05,2.432325396012003e-05
0.01,-2.749255819994952e-05,1.6663017202167919e-06,-9.793046965127606e-06,-2.579310600131143e-06,-2.8200809558193468e-06,-9.625629535576558e-06,-4.2985219373384776e-05,2.7189751634342013e-06,5.1006915750124635e-05
0.1,-1.0895220814081531e-05,1.0446493810618255e-05,-5.7250323433249905e-05,-3.093554882489377e-05,7.79169427859827e-05,7.654243249420343e-05,1.9459802920470343e-05,-0.00010897847978587367,-3.205515002459828e-05
1.0,8.815116737002876e-06,-5.94734253332807e-06,8.355961165883621e-06,1.00870813349112e-05,-4.7232962720887845e-07,8.441198652681264e-06,6.96223313735277e-05,-1.7129018225191475e-05,4.939421101210634e-06
10.0,2.2018548098021892e-05,2.3681335340212083e-05,-2.0474509786344998e-05,-6.405000469441242e-07,1.390120536057159e-06,-1.828944987497816e-05,4.693783106641466e-05,-5.0420799959274666e-05,0.00010010524836800659
100.0,-8.078789265703868e-05,2.3455493703142233e-05,-1.6994151423118088e-06,-2.6488788891274047e-05,-1.9347539020214107e-05,3.138483891455902e-05,2.7182212126613914e-05,-4.078538662257993e-06,-2.861642220973068e-05
1000.0,-0.00010000613512362146,1.4944546505706677e-05,4.357283792475376e-07,-1.8468653047592375e-05,-2.600101623285765e-05,9.080954503817698e-06,-3.9025092491773165e-05,-1.7542597246340304e-05,-2.8081605333261247e-05
10000.0,-1.8020894391586736e-06,3.374557428351764e-05,4.587499966328714e-05,-1.3994205292562486e-05,-5.5849167127830604e-05,-3.3804779044659668e-06,1.0186236582936808e-05,-1.7977008377796023e-05,6.003969565121687e-06
