,0.0001,0.001,0.01,0.1,1.0,10.0,100.0,1000.0,10000.0
0.0001,0.9838320595544945,0.9737237933825061,0.9257150968297547,0.6859400720648794,0.003213681861050299,0.0008382536099499287,0.0002664515775589766,8.122028107611201e-05,2.6689627365699282e-05
0.001,0.9856369445782258,0.9743112540984991,0.9263581293141219,0.6870273461559305,0.009915638832257108,0.00263432107709061,0.0008212872749641278,0.000257311361711679,8.138518201871708e-05
0.01,0.9819413030672313,0.9709973994430052,0.920982792798319,0.6817384117131148,0.03158804788729304,0.008343478835812507,0.0027125620805837085,0.0008282483029807118,0.0002650477391832305
0.1,0.9276701002219473,0.9199342426000477,0.8685532312975751,0.5976110121320963,0.0954152000651103,0.02731594912984079,0.008288148222517156,0.002569048785124052,0.0008311447953291651
1.0,0.5185041952623216,0.518970807077001,0.5127128264663957,0.4261904872971891,0.21923082459522034,0.07000494409797314,0.021375555456728895,0.007068171740871876,0.0021999069167121287
10.0,0.31283560290798557,0.2951215329486102,0.18978033798299151,0.040124757153613216,0.010365449462991247,0.0031940488171084466,0.001004279404451065,0.0003245164707183473,0.00010422713881129082
100.0,0.17220867052854225,0.0337549775640695,0.004179923317576589,0.0010402750190858312,0.00030931437824659966,0.00010043951045495979,3.1315056775399216e-05,1.0151472438864171e-05,3.107937047024803e-06
1000.0,0.0036137120866679136,0.00042502944906165337,0.00010619587182695042,3.1256117305532455e-05,1.0004300616258772e-05,3.0939229387726327e-06,9.786665882766513e-07,3.162475501363504e-07,1.0446859695639572e-07
10000.0,4.133912473979245e-05,1.0335582810089457e-05,3.179018681521234e-06,1.0421659133312175e-06,3.2245594362834597e-07,1.0069892698565065e-07,3.2325407772071445e-08,1.0161519374104022e-08,3.1403885616151665e-09
