,0.0001,0.001,0.01,0.1,1.0,10.0,100.0,1000.0,10000.0
0.0001,8.195464094987548e-06,5.083254111441918e-05,-5.869451540524875e-06,2.8743849663856995e-05,1.3541031247433062e-05,4.007550465527552e-06,-4.6557200287386504e-05,1.1773213570990248e-05,-2.643082543622411e-05
0.001,-6.155872281650051e-06,-2.7516371105005465e-05,4.2304766874261284e-05,-2.082713036342396e-05,-2.220233285249872e-06,6.224752370174254e-05,-2.382126857288098e-06,-9.24588406493771e-07,8.447574742639768e-07
0.01,0.0001441922698458614,2.533239662302601e-06,2.029643254784007e-05,1.19970886725892e-06,4.3732062096211935e-06,-1.1768723152192799e-05,-3.1552045879209e-05,1.6189252033136382e-06,-2.1501559122773887e-05
0.1,6.913789941986646e-06,-7.989570667063773e-05,-4.943873507374326e-05,-2.9451604906389112e-05,-1.5401125483945016e-05,5.7224860950888376e-06,-6.0529660853332224e-05,-7.56032553407313e-05,1.6629173787626203e-05
1.0,2.633422617843388e-06,-4.32588031164015e-06,2.0562916801941826e-05,-6.758270225733752e-06,1.8676952322988142e-07,-7.4130445375378025e-06,1.9410543032929322e-07,1.6116088553841963e-06,1.7119721599379117e-05
10.0,-2.4121288129976372e-05,1.277327695378374e-05,1.1817590474208317e-05,4.0819622630234564e-05,2.8421840851416918e-05,-5.118519768194293e-06,-9.467960365968158e-06,7.990173797025087e-05,4.146557731437654e-05
100.0,-6.381173619449578e-05,2.8606223546668163e-05,8.706373112017786e-07,3.2032366912090237e-05,-4.421484232572046e-06,-9.310102652539125e-05,2.9926229436377924e-05,5.762494064318835e-07,7.867746775802945e-06
1000.0,-5.2176727024709034e-05,-2.2442143656747335e-05,1.514208626974196e-06,-1.975798246239054e-05,2.641982173898941e-05,3.2868111873512955e-06,-4.5192849706431054e-05,1.7571947757716737e-05,1.3639501533635112e-05
10000.0,1.1565340803298331e-05,1.3261679558647285e-05,6.272346110349447e-05,-3.2410929850061986e-06,-6.3566983548178275e-06,0.00010244248388757112,6.30159161166253e-05,1.8981609816520143e-05,1.9237298972419466e-05
