,ampiltude,real_c_0,img_c_0
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,1.3213930815004376e-07,0.0,0.0
13,1.3213930815004376e-07,0.0,0.0
14,1.3213930815004376e-07,0.0,0.0
15,1.3213930815004376e-07,0.0,0.0
16,1.3213930815004376e-07,0.0,0.0
17,1.3213930815004376e-07,0.0,0.0
18,1.3213930815004376e-07,0.0,0.0
19,1.3213930815004376e-07,0.0,0.0
20,1.3213930815004376e-07,0.0,0.0
21,1.3213930815004376e-07,0.0,0.0
22,5.565719173140223e-07,0.0,0.0
23,5.565719173140223e-07,0.0,0.0
24,5.565719173140223e-07,0.0,0.0
25,5.565719173140223e-07,0.0,0.0
26,5.565719173140223e-07,0.0,0.0
27,-9.589806413268429e-08,0.0,0.0
28,-9.589806413268429e-08,0.0,0.0
29,-9.589806413268429e-08,0.0,0.0
30,-9.589806413268429e-08,0.0,0.0
31,-9.589806413268429e-08,0.0,0.0
32,-9.589806413268429e-08,0.0,0.0
33,-9.589806413268429e-08,0.0,0.0
34,-9.589806413268429e-08,0.0,0.0
35,-9.589806413268429e-08,0.0,0.0
36,-9.589806413268429e-08,0.0,0.0
37,-9.589806413268429e-08,0.0,0.0
38,-9.589806413268429e-08,0.0,0.0
39,-2.0500082969335733e-07,0.0,0.0
40,-2.0500082969335733e-07,0.0,0.0
41,-2.0500082969335733e-07,0.0,0.0
42,-2.0500082969335733e-07,0.0,0.0
43,-2.0500082969335733e-07,0.0,0.0
44,5.032978220767565e-07,0.0,0.0
45,5.032978220767565e-07,0.0,0.0
46,-7.114142463228717e-07,0.0,0.0
47,-3.002825817787635e-07,0.0,0.0
48,7.194264447703959e-08,0.0,0.0
49,7.194264447703959e-08,0.0,0.0
50,2.0648492350094296e-07,0.0,0.0
51,4.6376187829516187e-07,0.0,0.0
52,4.6376187829516187e-07,0.0,0.0
53,4.929106640639147e-07,0.0,0.0
54,-2.653670346498459e-07,0.0,0.0
55,-2.653670346498459e-07,0.0,0.0
56,-5.863446379010138e-07,0.0,0.0
57,-1.5528836399183455e-07,0.0,0.0
58,-7.21523560268039e-08,0.0,0.0
59,-4.589111505893859e-07,0.0,0.0
60,2.3431936745513296e-07,0.0,0.0
61,6.74106134278682e-08,0.0,0.0
62,6.74106134278682e-08,0.0,0.0
63,-4.4253275965067825e-07,0.0,0.0
64,6.787439478652767e-07,0.0,0.0
65,-8.656757244533982e-07,0.0,0.0
66,1.8852413669043643e-08,0.0,0.0
67,-3.056705882419986e-07,0.0,0.0
68,-4.481697914466839e-07,0.0,0.0
69,1.2773119975617347e-07,0.0,0.0
70,1.9006132552928868e-08,0.0,0.0
71,3.902000698971942e-07,0.0,0.0
72,-1.8975032958089222e-07,0.0,0.0
73,-1.0199505963264267e-07,0.0,0.0
74,4.448051530709074e-08,0.0,0.0
75,6.393648260600018e-07,0.0,0.0
76,1.9565315176945773e-07,0.0,0.0
77,-5.950077626452184e-07,0.0,0.0
78,6.172568467482337e-07,0.0,0.0
79,4.2373429687527913e-07,0.0,0.0
80,6.260106087933119e-08,0.0,0.0
81,-2.4186703394381633e-07,0.0,0.0
82,5.938713112177933e-08,0.0,0.0
83,5.938713112177933e-08,0.0,0.0
84,1.8439922857681635e-07,0.0,0.0
85,-3.6281098298292114e-07,0.0,0.0
86,4.5625754364724574e-07,0.0,0.0
87,-4.3694138056805266e-07,0.0,0.0
88,5.608010959836332e-07,0.0,0.0
89,-6.242229881339921e-07,0.0,0.0
90,-4.319917257389584e-07,0.0,0.0
91,-3.6240108200420046e-07,0.0,0.0
92,-1.4749233337327556e-07,0.0,0.0
93,-1.4749233337327556e-07,0.0,0.0
94,-2.7234172836909184e-07,0.0,0.0
95,1.1188863211670324e-07,0.0,0.0
96,4.07172706566717e-07,0.0,0.0
97,6.639845619919001e-08,0.0,0.0
98,-7.455046315303638e-07,0.0,0.0
99,-3.474853482752164e-08,0.0,0.0
100,-2.1667410649581768e-07,0.0,0.0
101,5.395608965665647e-07,0.0,0.0
102,-3.7808865395638745e-08,0.0,0.0
103,-5.566561458476107e-07,0.0,0.0
104,6.727603610538044e-07,0.0,0.0
105,-7.107540246905086e-07,0.0,0.0
106,6.850719578332888e-07,0.0,0.0
107,-2.0191216409020022e-07,0.0,0.0
108,-4.99625776617673e-08,0.0,0.0
109,6.670939969775817e-07,0.0,0.0
110,-1.7965039759802803e-07,0.0,0.0
111,-4.2932495255415675e-07,0.0,0.0
112,6.060642989179821e-07,0.0,0.0
113,3.0313300478703594e-07,0.0,0.0
114,3.0214170062516876e-07,0.0,0.0
115,-2.1984318569923885e-07,0.0,0.0
116,2.457210099723252e-07,0.0,0.0
117,-3.8836383226259694e-07,0.0,0.0
118,2.0411281699098264e-07,0.0,0.0
119,3.837081896850514e-08,0.0,0.0
120,3.9234379721902974e-07,0.0,0.0
121,4.226417267134629e-07,0.0,0.0
122,1.514949262968867e-09,0.0,0.0
123,1.2513886603652553e-07,0.0,0.0
124,5.593374747947698e-07,0.0,0.0
125,-2.998640915063882e-07,0.0,0.0
126,-2.690065779086272e-07,0.0,0.0
127,6.438595667160604e-07,0.0,0.0
128,5.966165852769041e-07,0.0,0.0
129,5.15947286750613e-07,0.0,0.0
130,-6.131862302205923e-08,0.0,0.0
131,2.6736085616315587e-07,0.0,0.0
132,-4.6023486988576016e-07,0.0,0.0
133,1.3807643381304602e-07,0.0,0.0
134,-1.7799551102852823e-07,0.0,0.0
135,1.184708589153859e-07,0.0,0.0
