,0.5,4.5,8.5
0.05,0.050000000000000044,0.050000000000000044,0.050000000000000044
0.45,0.44999999999999996,0.44999999999999996,0.44999999999999996
0.8500000000000001,0.849999999999996,0.849999999999996,0.849999999999996
