,0.5,4.5,8.5
0.05,-0.01228457560423953,0.00562274681725029,-0.0012785752068656747
0.45,-0.0016388158549511711,-0.02948013476411404,-0.009114487390348975
0.8500000000000001,0.013759474495738205,-0.00172464308785452,0.0020980961930130958
