,amplitude,c_0
0,(-0.13845072892920993+0j),(0.8754847008270285-0.0687773489050505j)
1,(-0.10800739877878884+0j),(1.1241862615401375+0.23049094000068043j)
2,(0.2687007907693959+0j),(-0.7755672502458861-0.6280102480059265j)
3,(-0.08103760673891848+0j),(-0.06209859001164103+0.9667511462391052j)
4,(-0.1343925696380272+0j),(-0.6263616318933825+0.7591224348111276j)
5,(-0.14946209294335736+0j),(-0.5028861232201869+0.7395796714209453j)
6,(-0.20750420965805255+0j),(0.06274482942501758-1.0053974594724777j)
7,(0.1586198057088733+0j),(-0.3884104987138773+0.7183311070847089j)
8,(-0.24153980355943838+0j),(-0.7537720351015924+0.5619208880327964j)
9,(-0.2081263653725401+0j),(-0.43830568159572486+0.6357827236067095j)
10,(-0.39382064317029236+0j),(-0.8511959470425273-0.06879068923305239j)
11,(-0.05916150757189439+0j),(0.3761486323217311-0.7304577621491172j)
12,(0.045494633993901745+0j),(0.9952445930750086-0.23576930563134232j)
13,(0.41058067291566325+0j),(0.5377186398142454-0.43811309614545646j)
14,(0.05646362149856661+0j),(0.9009997363112949+0.3983976487461512j)
15,(0.33749550399676226+0j),(-0.6248126344357507+0.04382090514126924j)
16,(0.08994081866944453+0j),(-0.07786894299878716-0.7852006140284542j)
17,(0.05374379919975794+0j),(-0.5750863188227961-0.8826283061764898j)
18,(0.0070834554136372935+0j),(-1.2760084870650483+0.20969695677461597j)
19,(0.47213088738490283+0j),(-1.1199455255688457+0.5936767832460035j)
20,(-0.10496176263139462+0j),(-0.8357509388526706+0.15095206810008133j)
21,(-0.24338877084964566+0j),(-1.1435695370222239+0.5302000540889089j)
22,(-0.13706861215784358+0j),(0.27753266372728236+1.0770171830304343j)
23,(-0.1891096153031267+0j),(-0.9825012673768864-0.25265296333598025j)
24,(0.440905257506495+0j),(-0.15546872693335578+0.9859673960523736j)
25,(-0.07162007101074125+0j),(-0.45893102852642836-0.37279322529653836j)
26,(0.11956443112479519+0j),(-0.8420506942955222-0.6695828119097046j)
27,(0.028308583417626584+0j),(-0.005878233121671461+0.3917020425033238j)
28,(-0.0185018164741911+0j),(0.8187830976755198+0.8592285666524422j)
29,(0.21348150943911393+0j),(-0.07135098127582029-0.6661722410806388j)
30,(0.34027828301501845+0j),(-0.9678907873288967-0.2564928346125574j)
31,(0.34027828301501845+0j),(-0.9678907873288967-0.2564928346125574j)
32,(-0.006983956198093097+0j),(-0.858923963711662+0.08506459054203008j)
33,(0.023848193062826012+0j),(0.657853773911903-1.0072190475235459j)
34,(0.043150113962335535+0j),(-0.6757257991449781+0.34654400686380327j)
35,(0.29546353581914375+0j),(0.4660466292532588+1.0379911531318462j)
36,(0.0790209279524893+0j),(0.9205825230165465-0.44545721496023605j)
37,(-0.43519893326746656+0j),(0.8839690692307799-0.2264277209266923j)
38,(-0.16883860496519396+0j),(-0.10207850909451806-1.079327411197135j)
39,(0.40555320162207964+0j),(-0.9346577334459247+0.3189678046144139j)
40,(0.21726818075055032+0j),(-0.09157253638258328-0.9970259202074895j)
41,(-0.1459600377711094+0j),(-0.9987732698260917+0.7060096403668132j)
42,(-0.39309991622298385+0j),(-0.8034090532650633-0.8805051337599473j)
43,(0.29823091828685167+0j),(1.0411256512697797+0.09697185344648873j)
44,(0.4260244125117525+0j),(-0.9690554690011332+0.22263515161695563j)
45,(-0.0551252397337902+0j),(0.5916327958459187-0.10339612383008945j)
46,(-0.12975630571148303+0j),(0.40381723796270774+1.1237757973724456j)
47,(0.28228412477291165+0j),(0.9396489565245977+0.46980657910817564j)
48,(-0.021384031511755885+0j),(-0.6412258689457748-0.45800129824947866j)
49,(-0.4665354676658516+0j),(-0.37751578129249186+0.71286514450563j)
50,(-0.22324641113055116+0j),(-0.153739782804098+0.8741662097837275j)
51,(-0.005482424049143175+0j),(0.812998966947993-0.29572735729013433j)
52,(-0.11692100609949509+0j),(-0.6396067206270895+0.797838994383396j)
53,(-0.21280075352611602+0j),(-0.519439577761188+0.8140727474221381j)
54,(0.13296351392923478+0j),(-0.7191398723004514+0.754649385095073j)
55,(0.18438450093086678+0j),(-0.891171067202206+0.6463950045172887j)
56,(0.4436933174587022+0j),(-0.9803988068486112+0.1980332971831799j)
57,(0.2917873193043241+0j),(-0.02658227357308285-0.5857534382366905j)
58,(0.0949855095100138+0j),(-0.6735821088463527+0.5316600332973485j)
59,(0.0949855095100138+0j),(-0.6735821088463527+0.5316600332973485j)
60,(0.17838503974984754+0j),(-0.7945354556072085-0.6296394518008768j)
61,(0.03479168581164785+0j),(-1.3064484987068516-0.6814886881100581j)
62,(0.4426280798246004+0j),(0.13564966360982822+0.9681756091203109j)
63,(-0.014947314594501271+0j),(0.10123535784171647+0.9225495322300341j)
64,(0.07110757479349744+0j),(0.9233959764922558+0.22013356410590446j)
65,(-0.327846706989368+0j),(0.7672807886664705-0.8304932339676081j)
66,(-0.15405882728136633+0j),(1.0673056763970652-0.5908538463226507j)
67,(-0.17007707632049082+0j),(0.6506735411676148+0.33641143809091023j)
68,(0.28202983866936987+0j),(0.8671823084621237-0.6600851049947073j)
69,(0.17345679724328106+0j),(0.8483481628393938-0.4319699643557086j)
70,(-0.4043425761528249+0j),(0.7549742708091436-0.21566961567035003j)
71,(0.06489390557905816+0j),(-0.08082212842890799-0.9917669237784247j)
72,(0.42846750735167183+0j),(0.14451734890848766-0.4369687963837057j)
73,(0.0732563813317968+0j),(0.014702031478174088-0.6083817036791594j)
74,(0.49588563899027327+0j),(-0.22193526364140093-0.8856572974593828j)
75,(-0.17755808765899866+0j),(-0.6778852902727631+0.8266824303709386j)
76,(-0.1156684329520705+0j),(0.5837563684177083+0.7725272424066469j)
77,(0.04009343605451424+0j),(-0.12240094535178142-0.8049321048963444j)
78,(-0.28895226055816436+0j),(-0.8361489349073666-1.0077358127522558j)
79,(0.1567531277720355+0j),(0.37943383141962767-0.8526356386239137j)
80,(0.6604522559650056+0j),(0.8870887539503772-0.0182002854228943j)
81,(0.39167323608613036+0j),(0.3340017082117904+0.7597891749925342j)
82,(-0.019846898080557895+0j),(0.4789368202560078-0.8735494840444598j)
