,abs_amplitude,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2
0,0.31500155018591686,0.19208857303139432,0.8264424135464992,0.8828776451675643,0.1652796124037714,0.1297637995630702
1,0.19021965653332365,0.15758605774442105,0.31986536521256537,0.9331851959848818,0.17802773478387734,0.18831237469935322
2,0.22255731095207618,0.06298086969781526,0.16243960691662598,0.7885762514960437,0.33173992504599537,0.042682946185346335
3,0.04962332013805304,0.13611921626337903,0.22616396721574208,0.7326758985511276,0.4375148529055882,0.1450894052403705
4,0.2798681851903678,0.03708828341311547,0.3411206352169714,1.005262936697775,0.22226477098407074,0.14293372503649643
5,0.39978211591553536,0.09027558557409267,0.5462873622788114,0.5681994929187134,0.11368310455597347,0.1392681488462459
6,0.10947920628982966,0.25416607822924786,0.48542750968855913,0.4794178486571396,0.3378926466775489,0.12781873579539954
7,0.06130805033485903,0.09724333898994754,0.43129307907926073,0.06373327278511563,0.43916444089997286,0.3011051799220449
8,0.14857482326177918,0.30705860926894507,0.5809259313694917,0.7246627554536792,0.2473075986906748,0.14211584883545547
9,0.13185078322550772,0.13542333984184124,0.6872746967832035,1.004698997409808,0.36131233096012855,0.05180579668570513
10,0.2585943575302728,0.14756012321352435,0.27854767521610607,0.7000857314728874,0.07143355988057712,0.23378828548130318
11,0.24911830149348613,0.22897152927331887,0.4257547624322758,0.4740217203308222,0.21533243153434845,0.07377722521560713
12,0.39886577556224967,0.24262060754211334,0.3387468214638299,1.2276337101398127,0.37632549826853007,0.15264982082174922
13,0.2302785983020591,0.39073176104063856,0.6260136504649803,0.525367683606831,0.5511794626781009,0.28786347880336766
14,0.13697284901900644,0.25033472148291425,0.5756713161113449,0.7461061191659378,0.17203485552482686,0.16312558573619668
15,0.7285576005707309,0.09700698548782583,0.3205556520770718,0.710720409328025,0.13750286818982824,0.1113988449709862
16,0.26019087471104746,0.1515840512018418,0.463397212033961,0.11325518967380634,0.2943021693460446,0.3692242617803291
17,0.014113701051692074,0.07019373189956521,0.6048614250453824,0.6775227892305467,0.3692708666388804,0.17196099135703516
18,0.31699607650560835,0.11088144288666499,0.20741774903850535,0.39547168469778654,0.41714807224626155,0.06893883964934115
19,0.1700978856592352,0.38887943160832616,0.1526380590001863,0.7434420342649345,0.08889851431586807,0.14948396802316669
