,abs_amplitude,abs_c_-1,abs_c_0,abs_c_1
0,0.12278209329675849,0.502669998552699,0.3095766304131385,0.25564018570791963
1,0.006976692594364675,0.31884763549933065,0.5103230236506434,0.15019573373407064
2,0.006080782243241045,0.32058922502128695,0.9379447836693758,0.21217942924138627
3,0.29799784181930844,0.22196083644124895,1.0377397824276837,0.4532477417945052
4,0.05118584255330902,0.264437037319375,1.134593538893453,0.11510628283322871
5,0.03729612746576638,0.20772267319377988,1.0979492097348615,0.14730753618966497
6,0.06664173037415883,0.23920223406653793,0.9665891653798258,0.1391777000384957
7,0.22240065448810475,0.37765786008341806,0.39640613545621467,0.36836179403503616
8,0.25581761551813176,0.6232578320997755,0.7911422097591552,0.2655185951133687
9,0.028486124211203778,0.04762264220980391,0.6494812672917557,0.2907007451462015
10,0.10033453990994382,0.34106715268198456,0.928582971258282,0.37097161748035645
11,0.045830426138594865,0.1417514248522606,0.5955882376809492,0.3898674153442925
12,0.2940616368854726,0.30535660419547506,0.6115520656588301,0.37367155011793957
13,0.1470187709931122,0.14196197800921628,0.8306529479746875,0.0375076320968655
14,0.21286840958372588,0.2977434147222244,0.2097601748722632,0.43261699626145145
15,0.26288096527108484,0.4865281807120348,0.17169693175844428,0.1715489082881713
16,0.221436756087599,0.1075989018791152,0.6710597105656788,0.42461222467989423
17,0.13609620808564368,0.40100167845963836,0.41080270682252973,0.33677570654478417
18,0.07964308672909717,0.248507382292555,0.6817229741535701,0.5167262183407765
19,0.30680432271410374,0.20705486294546446,1.1155771919896962,0.2544792513841196
20,0.11882571031594835,0.37041562890824054,0.980894141424702,0.25777479680745485
21,0.15145612965085653,0.16803685064193527,1.074292993969285,0.2790606439245893
22,0.2841765738533661,0.43003710007657664,0.7637472433589496,0.38291381662892693
23,0.15717574144618088,0.07764833817734539,0.3792020308367484,0.4901892078301592
24,0.13592766186690683,0.20876696694186822,0.8964109649363476,0.29141067153027717
25,0.49388592316680635,0.5921684777914106,0.5344458864569702,0.22291292909850094
26,0.0072824175114853465,0.27371632955058867,0.5256047216560662,0.18780088985759558
27,0.06021986680408997,0.2494349023526699,0.7706599599265079,0.1996239423536739
28,0.11507589189445594,0.23516988586090798,0.8124605624753243,0.28476744468258997
29,0.062052795673206894,0.29557805876213655,0.6668856795004555,0.526610638300669
30,0.05503907731156221,0.23310748812245466,0.8789024622248395,0.21292441764073905
31,0.09319044290386577,0.23079419708468343,0.9659389411025701,0.467572613146949
32,0.11293971539247488,0.20114944725842293,0.6653643144916532,0.23710890539395388
33,0.35924504995987505,0.32286946611000344,0.8788949432576019,0.34842485115244726
34,0.007868896461050934,0.37715722520252487,0.7223232163368821,0.32655069454803537
35,0.09776445969438785,0.12629788881987605,0.5077009310416165,0.34094728248931827
36,0.20312484026419597,0.34477500398173366,0.8937948879809963,0.24924309811123713
37,0.08214094313876923,0.7100319626129112,0.5110321101453467,0.43506802336919603
38,0.12703783824775755,0.507409737047473,0.5758650218277812,0.10688516763187984
39,0.10789290417786068,0.30185019049011347,0.4111223895656009,0.17769809344497453
40,0.10629651038298715,0.2733077190451853,0.8688334881478615,0.2415184849288945
41,0.027587259419275645,0.3336254218336842,0.30463598913754897,0.6019919763252413
42,0.01650975178595257,0.2781337783818115,0.8072927312776754,0.42053872836086964
43,0.08065413654819077,0.3213327209198,0.8189318696226725,0.4103490483804517
44,0.16996627763206884,0.19752726467743206,0.989562177791586,0.0701188126579803
45,0.048790100554849475,0.2049442561252545,0.9121453269326476,0.006008595720723151
46,0.2961899639332463,0.2000300350271749,1.0413767063777748,0.42264389898343624
47,0.34511023030393984,0.26637620422424385,1.1863134414133372,0.0710233284682932
48,0.31713546491302586,0.061319942424208504,0.7142038491367486,0.17033487802337918
49,0.01915474856420081,0.31372981962361657,0.977261092763857,0.21839938333097397
50,0.09951442608544617,0.16197030503523469,0.6771365158773559,0.3453411069627869
51,0.04323061522181193,0.15704953669245209,0.7462973206959402,0.44970448776583055
52,0.2400553401115797,0.41060156625119576,1.1304905523957451,0.36053984389073823
53,0.046392887648599834,0.12963245417487823,0.8041169943257319,0.38695690903755703
54,0.16137221169897586,0.28811645932444224,0.6116489937776649,0.23964400404792838
55,0.10347746473912031,0.21480598540496,0.9141227207554252,0.3119130683964316
56,0.0408422123388134,0.22255459176085177,0.889730472477798,0.19135970557784965
57,0.3246779976008708,0.4258999781246578,0.7022767042154642,0.3468328252879417
58,0.12177210088674145,0.12063972394444683,1.0139982548365944,0.19157449840740937
59,0.16371723509011815,0.12063972394444683,1.0139982548365944,0.19157449840740937
60,0.2647920667217901,0.150393712295875,0.7156367292100724,0.4175662938322913
61,0.05246943247593394,0.25799787168031224,0.8679412298122389,0.5034037967747724
62,0.11620040393487321,0.13335236579469967,0.45192950970216733,0.7544914557504848
63,0.22321454006177546,0.30521917912270813,0.1928249349948351,0.767342083563989
64,0.04384235067037755,0.19052442392827804,0.43012261954072206,0.3709440429630921
65,0.019338834039042907,0.3102111478360171,0.9527234011960529,0.4212217135143464
66,0.09495253748756216,0.3674293157459578,0.6065298320998412,0.38460145971166804
67,0.10739103646601339,0.3212707153288559,0.7240917975984081,0.36566391883024235
68,0.08566972741801385,0.5183834122674451,0.7465257631213174,0.17860099305280108
69,0.13008202758550577,0.5388704739110357,0.6556319655299139,0.2625117945062116
70,0.2797523052655263,0.19786425928772122,0.9366082247848444,0.24162361995127288
71,0.044501999480279886,0.33631294971481623,0.9743587546306002,0.2608245472557008
72,0.24220829314299366,0.21697241607607243,1.207352355345327,0.15138027172096732
73,0.16989169482113783,0.07149836496766675,1.202352099555018,0.21537250460847385
74,0.11024403608185895,0.060614182611863514,0.9268579688848331,0.23549642723980493
75,0.13842038869252116,0.21362613345218465,0.8138208770276223,0.10378479448690742
76,0.45701317211793396,0.6029161647413652,0.6924554281814894,0.2314334820630203
77,0.23193034466333387,0.24600909674218344,1.0654533785545965,0.2511818329938581
78,0.4732626282759513,0.06059066049055349,0.7131870900707653,0.3943371912917447
79,0.43927709175575497,0.12731722608284554,0.8239170877548995,0.14222828263387424
80,0.12059612396092667,0.21887747048323367,0.6825365828413983,0.4892365478598266
81,0.1562112838435777,0.453366002794707,0.6223934689965654,0.58319408107485
82,0.30848233853087703,0.5612451779738549,0.7017667422098711,0.5922723384141063
