,amplitude,c_0
0,(0.15653416064122216+0j),(0.061831634344343245+0.9111455879984574j)
1,(-0.05755942874055464+0j),(0.6974551413426151-0.5623283482862557j)
2,(-0.011613502519306096+0j),(-0.7372567916185511-0.7571139509432228j)
3,(0.4479749479307887+0j),(0.2803420714985641-0.7853056860036455j)
4,(0.40927519823732206+0j),(0.288915044962453+0.7450259047380242j)
5,(0.04598804183999802+0j),(-0.4969706474412029+0.9205311337137638j)
6,(-0.07546704603434354+0j),(-0.9309351999367692-0.0325477847234692j)
7,(-0.6109681234884357+0j),(0.6999728944042959-0.1720098325961189j)
8,(0.22249373142628848+0j),(0.9576250604964397+0.34497100789730484j)
9,(-0.3031460341936364+0j),(0.9088843496075225-0.3520036248355167j)
10,(-0.15035703219685703+0j),(-0.551228430422227-0.20449185873407144j)
11,(-0.4717517553889201+0j),(1.0040910337310112+0.19689188795431123j)
12,(0.0787061423737786+0j),(-1.1450994187322394-0.5502728087385056j)
13,(-0.12608598913969624+0j),(0.07889297719113553-0.9981606251121596j)
14,(0.45989018898264733+0j),(0.8942238747349868-0.7672307838763286j)
15,(0.1315853692408683+0j),(-0.2775910219494563-1.1184341060759992j)
16,(0.23948783388336403+0j),(-0.8233153314203325-0.7281170098086474j)
17,(-0.23380127406907272+0j),(-0.7372926608658333+0.715498349982134j)
18,(-0.27997124933197776+0j),(-0.6881688531950422+0.988259244601805j)
19,(0.041895406197131835+0j),(-0.1446129084358454+0.7683676392230108j)
20,(0.5215556930653498+0j),(0.7449447923739264+1.0829337626794555j)
21,(0.23313850571436728+0j),(0.45047323011675655+0.07535744595462647j)
22,(-0.006783348057021965+0j),(-0.04216472265638571-0.7018676998848643j)
23,(0.1756064144972052+0j),(0.1738686950062785-0.9470886852478526j)
24,(-0.051757882572094606+0j),(-0.29685284638949483-0.7400917875904396j)
25,(-0.3731911908127168+0j),(-0.08447605971028221+1.1228507437015158j)
26,(3.4942011863214884e-05+0j),(-0.49844576472818414-0.8409099046664439j)
27,(0.20693196127052263+0j),(0.3006381445820392-0.8513719155939554j)
28,(0.1202317112886977+0j),(-0.7475615407618259-0.6503742137585468j)
29,(-0.10342490942857509+0j),(-1.0787692453104327-0.6919247764090906j)
30,(-0.08916956650900737+0j),(-1.0530332795946422+0.37445696388721783j)
31,(-0.28778291662152+0j),(0.019495049904092787-0.8709564670169349j)
32,(-0.1848421043221713+0j),(-0.9920982018499248+0.2593090794262284j)
33,(0.07355948621979591+0j),(0.459599279912512+0.08940029733250238j)
34,(-0.27524548438998586+0j),(-0.49043644863579744+0.6681057057704797j)
35,(0.006842459737527201+0j),(0.7778299075903872+0.25876748289130735j)
36,(0.23692995238105238+0j),(-0.1905324563113423+1.0513001483673887j)
37,(-0.10287078038828491+0j),(0.7966988152511272-0.9717309187198929j)
38,(-0.008167582278372797+0j),(-0.31632492073062074-0.9088208107927714j)
39,(-0.002985125115662013+0j),(0.04126681027408374+0.45791957615411855j)
40,(-0.517407868970007+0j),(-0.5241471873178094+0.4133467616965916j)
41,(0.20661872088414443+0j),(-0.6105820495025007+0.7607882558883982j)
42,(0.15113829172066984+0j),(0.324206578511931+1.2782571324993919j)
43,(0.2764865599742519+0j),(0.5144038841479368-0.5873826852922669j)
44,(0.016688135207343552+0j),(0.37374456724737226-1.1007207952281657j)
45,(-0.4184304846168053+0j),(0.7804210539003974+0.5218628184138862j)
46,(-0.20522437127985751+0j),(-0.9475645288892566+0.46532081230152555j)
47,(0.4655483100729258+0j),(-0.6349351190691549-0.8651740134277518j)
48,(-0.007962310582602716+0j),(-0.9014761161885163+0.6458158066503816j)
49,(-0.07640695468662151+0j),(0.8601106489960002+0.727753131362215j)
50,(-0.26738251666186563+0j),(0.23112742186644342-0.8809864107420979j)
51,(0.14901205926984928+0j),(-0.18809610132081056+0.5367186694615254j)
52,(-0.38517034075018697+0j),(0.9601614014543157+0.33021990952205343j)
53,(-0.017661462918887264+0j),(-0.3643406314728368-0.5360079269174862j)
54,(-0.07955381859290123+0j),(-0.01822310348608014+0.5723924668769353j)
55,(-0.24537159318676294+0j),(-1.1565554636597417+0.2783698972478048j)
56,(0.4421179204885072+0j),(-0.6835862531814817+0.7959053396395938j)
