,abs_amplitude,abs_c_-1,abs_c_0,abs_c_1
0,0.17894453033409802,0.26278436447198894,0.8989481734973527,0.4587506328584835
1,0.08083871487036948,0.057838301005468176,0.6274507214736443,0.14005752730337537
2,0.18399478035417255,0.4710508534200182,0.4007115002139568,0.2886228652186081
3,0.1365826866914251,0.08345561275092785,1.0035563023740515,0.4516164284420771
4,0.132870085450126,0.34173092640837716,0.9326787467114436,0.2510808249042312
5,0.37495001435573666,0.33779969367573076,0.19437354489627873,0.3815996408421111
6,0.1948869895392315,0.1784257663122067,0.9732025198564518,0.23260670994303956
7,0.0021569862167416243,0.3534042939414006,0.30217452858318844,0.1696109964001335
8,0.4385613792536405,0.5983676907343402,0.48232058718056003,0.2481579081795542
9,0.0596096636107864,0.28685111338822056,0.20722423642812068,0.33733690076532674
10,0.11669962238096843,0.22832343304172406,0.9719688507533112,0.12917470541549253
11,0.12132620051823542,0.5370848204450844,0.2093885555975472,0.5325171695878727
12,0.34119041233736963,0.31760894900770387,0.6042018579619338,0.1637269501128255
13,0.4269409354742349,0.3436466511138186,0.725724816212343,0.15386907001890515
14,0.1737075874349316,0.25800342961682693,0.28026178371597243,0.37341715120132335
15,0.3586170150371337,0.16173235574161476,1.0207772232477468,0.21019888844799528
16,0.3908761150575529,0.5840880189328178,0.6515926709933805,0.5651462444843902
17,0.3268124541513638,0.4087364327476775,0.21440280611171988,0.7193846396598457
18,0.34161376189724946,0.07317081281998335,1.1502541861715878,0.6358933682038818
19,0.2536419227873402,0.20560312507559958,0.6883350213059259,0.013866962421242173
20,0.16209234693384436,0.2298766318939663,0.5787309389824313,0.2624381022598223
21,0.023892291519851838,0.6804338337110682,0.33354495100347953,0.28228911167684095
22,0.1763461378423028,0.08249155054796424,0.7950568016351878,0.13726701247994333
23,0.38888706623734715,0.3350504740404982,0.3964751543736447,0.42618072765237147
24,0.24861751415672503,0.40158614593841035,0.7161560749057272,0.33500186928401504
25,0.06429298368422583,0.06675343962703587,0.7053257201813785,0.44639204881111366
26,0.36305236910632277,0.23503185344599103,0.8832222895756304,0.2262795355521048
27,0.384769236844628,0.32030120385374694,0.9067495199473183,0.2623075031813574
28,0.38418951965439363,0.4530553485728319,0.1251928679161798,0.5924744344930702
29,0.018841944961971113,0.5536062901460825,0.8099712614117506,0.440903261517502
