,abs_amplitude,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2
0,0.3036827002992935,0.14360613482759021,0.5166074542029067,0.6083347521766944,0.22574873318718866,0.165878284042572
1,0.2476170260631799,0.1190933864218432,0.4157850949271602,0.5206501972665832,0.17645043002385377,0.11121168878596653
2,0.3509447594976517,0.11435582438372041,0.41274912734882885,0.5132814690700459,0.41392530985315723,0.09107432837230231
3,0.2095647380647947,0.2212618901917055,0.5153740622996527,0.7640908665910061,0.19642541179801906,0.1650241789849456
4,0.03492210524368411,0.27154083457487793,0.3365071948940671,0.620438283691497,0.25171599154075575,0.23403676039271668
5,0.1657221703408126,0.24503971944673708,0.1791040866418494,0.7214650724452728,0.2539919523426432,0.07857708032491563
6,0.020156696506247018,0.19891212067123007,0.30346458828053036,0.6682124129820906,0.6028221980310423,0.246416328532523
7,0.04398478248517657,0.19823313809875198,0.23442086774613147,0.5448259811788438,0.5200890912525855,0.42636473985953377
8,0.21979575089524628,0.28076356869779234,0.03472774142129724,0.16943699835064366,0.4832382134656589,0.328180770914056
9,0.14572914016396044,0.08080431258078727,0.2183344090936779,0.03691243429932484,0.6899788387736212,0.2938944926104869
10,0.0739435923710843,0.17685626236584698,0.2917732372373036,0.22499118113643918,0.6499189663333614,0.15770842542369976
11,0.050150891105694984,0.08508669122880679,0.19148991964734438,0.640881429130227,0.32088134818078173,0.20088774466504994
12,0.022370703589689248,0.14116968836754545,0.20763611214813232,0.5983754360713688,0.23582889497687048,0.12354401576302373
13,0.5136592649069416,0.2868392992711973,0.34894068026752045,0.47677093757249656,0.3980358792776045,0.08793675545359313
14,0.002020464595780147,0.1550245915910088,0.5061266206817078,0.3507131260100877,0.4527692497860403,0.2105430628786161
15,0.020562487120772042,0.12475315835529277,0.4126284092685905,0.8547766017840296,0.327118691987821,0.2783659416300378
16,0.08141503847491366,0.10963233757590964,0.46197952234429684,0.7784943887081235,0.34605713355441503,0.09858239114544012
17,0.31294522069276154,0.1358048893776714,0.46669985286773297,0.5260357827835774,0.05983164085088598,0.10064231462177595
18,0.20368040791659936,0.19803498879777343,0.46598149879886835,0.6119998927371485,0.23335011096305325,0.12768381395222303
19,0.07095244291614206,0.12791899276583474,0.6757602667300775,0.2678633211150197,0.22008670855455428,0.1513645539139215
20,0.2915656168667773,0.08757058137302028,0.25288227750456216,0.3371850169407643,0.258044340466348,0.04985463197140794
21,0.006206709659799053,0.04252325593536327,0.13915974944653442,0.6208005090070996,0.03837415618075731,0.31918948034217604
22,0.006206709659799053,0.11791312070803724,0.24043531827277542,0.20235213108209577,0.41748503545359494,0.14885736374132627
23,0.1500212206321394,0.04377286459165348,0.3070036801268883,0.3009652082553354,0.6016865615146381,0.08499776149836356
24,0.061626053971941604,0.16379362750413853,0.47656572190151336,1.0346248175297141,0.3207934754250981,0.22455373216943214
25,0.07156171172069292,0.22742352938045268,0.23018733546378065,1.0668684571115807,0.29277766087091633,0.26517111083801403
26,0.3541376505293361,0.15111723221638965,0.33286596991652406,0.7635527070305433,0.04796539916281377,0.31518977403785436
27,0.2307078045480198,0.011125096731504643,0.08310059759756663,0.7764795358162637,0.21356352627634437,0.1842452446387717
28,0.08623983715076683,0.0390924215573856,0.1428347623244131,0.5016947422949174,0.21542742669918552,0.2217080690902205
29,0.14305024475087375,0.07080453413924055,0.21515979859741483,0.7323025091113519,0.1691662466980215,0.0639646493955407
