,amplitude,c_-1,c_0,c_1
179,(-0.15769019878531282+0j),(0.0937739203555047-0.08797042189632191j),(0.982524450840373-0.7166995229036032j),(-0.024018900714159935+0.34984079030636733j)
180,(0.3696041277564975+0j),(0.07550896361678389+0.09583622395254694j),(-0.04440690597069974-0.7319610477909949j),(0.23175742951454478-0.002035023792580852j)
181,(-0.41219080496538574+0j),(-0.23030612996798439+0.019610745780006843j),(-0.12570310261400833-0.17265329763020798j),(0.2624586245509829-0.42588314565937957j)
182,(0.017276104823475746+0j),(-0.24939027192022442+0.08629476231774733j),(-0.7582453029016616-0.20509424421418726j),(0.09824748213758477+0.20865586238964287j)
183,(-0.22180301380567757+0j),(0.18047839212347566-0.06385913281771026j),(-0.1996296352238816-0.4729761318065912j),(-0.23999327347075344-0.30847566011734545j)
184,(0.23737718499653637+0j),(-0.03079039978810791+0.33820256012580296j),(-0.7732948196472523-0.5169430038431031j),(0.14042691485378567-0.055393610611790614j)
185,(-0.25979088685048085+0j),(-0.12014422294932073-0.18273342803716217j),(-0.24178945689060566+0.7624807885321883j),(-0.3068065195462739+0.12882275526888604j)
186,(-0.13990334827859296+0j),(0.12294117071444562+0.01358331543171537j),(0.19779051065843256-0.361604848097435j),(-0.5619866505478824+0.1370844542204957j)
187,(-0.38765343685416515+0j),(-0.12910854611482486+0.36339472295610253j),(0.614457370372114-0.6659511593633791j),(-0.2423296007055761-0.05757517099484086j)
188,(0.12196740874248263+0j),(-0.2533966652067835+0.16311146155300144j),(-0.35895584273670217+0.8288217071778253j),(-0.28603310959378064-0.2271291646334347j)
189,(0.08690828718837945+0j),(0.11776250507381224+0.5759246415953106j),(0.3888866826747738-0.2684318674218803j),(0.08215134135994165-0.2836801692003067j)
190,(0.139167028712652+0j),(0.01755006193307259+0.09675800034776294j),(1.0141685425190645+0.45587865952947826j),(0.057480201037408696+0.09272699517271206j)
191,(0.28552733356538273+0j),(0.2922827397696395-0.14938367710851858j),(-0.6296563126459895+0.6625553387960728j),(-0.14439517240627991+0.08532224780246508j)
192,(-0.295715763264446+0j),(0.3547403945910539-0.1368436087557653j),(-0.2461211126947493-0.42705315208602784j),(0.20458248010954602-0.25662088160254803j)
193,(0.25608618380320936+0j),(0.12058442851673581-0.09749968638046798j),(-0.04875203801874639-0.5241649161560809j),(-0.06832799678156651-0.08364898773350371j)
194,(-0.3204804810550051+0j),(0.1541845110219851+0.11222816247253825j),(0.7875920280827383-0.7684779207620814j),(0.10834716693478108-0.12696939427592902j)
195,(-0.29901882982991457+0j),(0.1816567837681375-0.10589858678501561j),(-0.7665139671057459+0.6194056760015604j),(-0.15436451572139945-0.4171644353397728j)
196,(-0.2469884699718234+0j),(0.227741295469009+0.1641056886848684j),(-0.27135877284377646-0.32516889999243775j),(-0.11574345433644151-0.5195796954780275j)
197,(-0.18159576144488015+0j),(0.06405205143137882-0.4573271556072241j),(0.6660442707401251+0.24511604354668637j),(0.01811887115048283-0.11215857195027679j)
198,(-0.42190110093643773+0j),(0.10029173763963337-0.116549618834804j),(-0.062269261408885196-1.0095834369190417j),(0.18042044314115002+0.04652778613719827j)
199,(-0.3946802262701783+0j),(-0.20763610847128927+0.21618633533147585j),(0.45778857581808885+0.06685482299657208j),(-0.11444037978885173+0.23171726691674963j)
200,(-0.005535912765320228+0j),(-0.5623408494184909+0.23117342533211416j),(-0.48799076475768427+0.32002465198824337j),(-0.36360612979714096+0.20765092540193897j)
201,(-0.16522405627398074+0j),(-0.018158624304170562+0.0918404184724319j),(0.13012455502498477-0.3197038196512335j),(-0.12218507470250084+0.18944437542779174j)
202,(-0.2774104591427342+0j),(0.5378496527347649+0.22017236257540396j),(-0.3287777581909066-0.3042821120122179j),(-0.2693712778868123+0.06148801763263584j)
203,(-0.023073424383623642+0j),(-0.44657529579672645-0.3439735757811587j),(-0.2807478809514174-0.3907042187089176j),(0.36147869704709956+0.2525199102921633j)
204,(0.08511630395346155+0j),(0.14512733338008432-0.026083188662699618j),(-0.14055290872893816+0.591609456255066j),(-0.45157900590673383-0.009068210188831402j)
205,(-0.14876522693356087+0j),(0.30877026512178907+0.1872916919187856j),(-0.5760315432496996-0.7160081829775011j),(-0.07483184523389104+0.055267445825835246j)
206,(0.30008977743724236+0j),(-0.16226581000186113-0.1375044418974188j),(0.2554206716439291+0.703091462390009j),(0.2240941174925722-0.020344125701448362j)
207,(-0.3059417233573871+0j),(-0.14070645887412575-0.04447444729372943j),(-0.797532863659068+0.21956315162763354j),(0.10813609645607633-0.13346740348843325j)
208,(0.33021695804469575+0j),(0.18549625872178901-0.11526356833233527j),(0.7382902962847505-0.6948086031059685j),(-0.5182867468677219+0.4128735454415734j)
209,(0.3107891157127245+0j),(0.08979974581485978+0.45405838274794386j),(-0.21599049539236095-0.35554568672726217j),(0.34642633552904273-0.18892274455784497j)
210,(-0.20591028519282367+0j),(-0.17653872858308875-0.09428154988261322j),(-0.2575057584750054-0.6471549059292635j),(-0.02686723431314364-0.3360975311126907j)
211,(-0.10606466508652858+0j),(0.035325994793238696-0.37109424905659394j),(0.27926302407545767+0.21027451848331324j),(-0.3887806522415366-0.04718246004739969j)
212,(-0.1368991807048331+0j),(-0.15675431342219365+0.12222690411399884j),(0.17380099540859048+0.8246896200572951j),(-0.26409575908085875+0.3706693056196443j)
213,(0.19934136771993619+0j),(0.227909012765047-0.21686621040379317j),(-0.34427361540664253-1.0674759538754452j),(0.29045824718699137-0.12097754953219048j)
214,(-0.560538628961265+0j),(-0.00842265295397239+0.09440119588824361j),(0.679761948799216+0.08701030589700397j),(-0.18580119759937846+0.05451788487659445j)
215,(0.17106259294678441+0j),(-0.007395226224480281-0.10709416962400935j),(0.8045974088637469-0.5092488121911225j),(-0.15915765148986866-0.21135567261856103j)
216,(0.049927007641577106+0j),(0.08940764837726822+0.2266495104378414j),(-0.666643490869979-0.2977338010944181j),(0.12297924850751106+0.32212854122827445j)
217,(0.4585057082990901+0j),(0.10839967685522567+0.003029246152920762j),(-0.6634959879697198-0.3763608489424989j),(0.4418157801022929-0.012708261925491626j)
218,(0.030324783505677716+0j),(0.3925880202089712-0.13198066459094193j),(-0.27508372823009963+0.7048411417457909j),(-0.12802651830868625+0.5132016062228603j)
219,(-0.014924844096024459+0j),(-0.20306846830186565+0.11699925208290936j),(0.13011570260627972-0.6014348408179193j),(0.04029637260198511-0.20352652823263165j)
220,(0.09112432249900537+0j),(-0.32648486443538716+0.1864433664271287j),(0.595193118257608-0.9417864135245546j),(-0.2845256741801408+0.005931061698935675j)
221,(-0.08603537232484613+0j),(0.3191097392685469-0.07203949160535686j),(0.5305904560771529+0.42231632115813733j),(-0.25223603719178705-0.0859338810729929j)
222,(-0.18605339612984137+0j),(-0.03648685401862231-0.2789588873769931j),(-0.489469831245293+0.8494479578240592j),(0.09555518871146366-0.1006644493066069j)
223,(0.2699656820622682+0j),(-0.21306680235206085-0.29874885012438807j),(0.6656225970299678-0.2693855285785232j),(-0.09320047591999822-0.12561578914638552j)
224,(0.09856899035464525+0j),(-0.23267612735665544-0.22934614009672022j),(-0.03826492562565227+0.6764436309572731j),(-0.2778172467489433+0.19024884935693273j)
225,(-0.12157475337823298+0j),(0.6501771848348726+0.11453338502205995j),(-0.4018121464925199+0.21409052129272782j),(-0.30655271890718655+0.026941747270614158j)
226,(0.34443085818432756+0j),(-0.3403095505213224-0.08313781984760862j),(0.8571127316395752-0.4155547822940908j),(0.22459622597368104-0.26808499716547524j)
227,(-0.5592641084688111+0j),(-0.0481910035595817-0.04703031667357141j),(-0.8321617716257879-0.041744694549646945j),(-0.021813259549636692+0.26041493993551035j)
228,(-0.3351059189259348+0j),(-0.1649553447110489+0.12506290230221723j),(0.1576916952002625-0.9499537627261501j),(-0.04356893495974462-0.1752415222635965j)
229,(0.05374997201748842+0j),(0.038664675497447135-0.1580025099616311j),(-0.7572155473923118-0.386658939046028j),(-0.21170572057731168+0.08227189383661632j)
230,(-0.003386418672667285+0j),(-0.1209601544732988-0.07515333761430903j),(0.4708705529236977-0.7537941044114489j),(-0.33923789048399244+0.05610983352307429j)
231,(-0.13530411982606744+0j),(0.049995137083234414+0.39681997991642354j),(0.29351195677326775-0.9119709831632167j),(0.255930913813181-0.10098602564792375j)
232,(-0.26821743374209467+0j),(-0.44361458634629847-0.08565923112221113j),(0.6160049960200011-0.21404614863365495j),(0.34169875133483146-0.3114762153091428j)
233,(0.11821330048651313+0j),(-0.35572595897427595+0.08974727712547564j),(0.520878418149541+0.35649282242123936j),(-0.5076375333975964+0.4501126438217074j)
234,(-0.2977276122229389+0j),(0.4611320970353492-0.11347436666952006j),(0.23761212159107428+0.40344959909665423j),(-0.10128601090999888+0.15435821143172876j)
235,(0.0003798675353321457+0j),(0.06728955335805015-0.2695563097935388j),(-0.16182152498152044+0.5664623171746976j),(0.3927823932964304+0.10429982661249099j)
236,(0.14340870891124627+0j),(-0.004159001680722238+0.11499484518301553j),(-0.7990310950780172+0.19558410685777855j),(-0.04511751166120009+0.10288196114647596j)
237,(0.08591168486059747+0j),(-0.11110943458039639-0.11856520957684852j),(0.6103209644579746+0.3790629095623637j),(-0.41242965596763037-0.10076905073669241j)
238,(-0.009643757763612263+0j),(-0.0722098297526415-0.05542172371905519j),(0.3460627354662944+1.0074122799582215j),(0.1255821556139868+0.12998125184802406j)
239,(0.3113847235566998+0j),(-0.05040206637710463+0.027969377325712537j),(-0.36266158613518007+0.8146867354135575j),(0.38580009057189835+0.17990382715871117j)
240,(0.005318538884820402+0j),(0.04242100473616717-0.019920943690573963j),(0.0015333990312309809+0.22622765363867892j),(-0.07953930302778314-0.5842531987589482j)
241,(-0.21731000028283926+0j),(0.03923528185825782+0.22201188660825127j),(0.4401603999955284-0.3815993247852877j),(0.03016278753869709+0.23996087994567752j)
242,(-0.10871696631514921+0j),(0.23673062696371902+0.448202199422428j),(-0.39275646975674305+0.21343035033980567j),(0.11353904940263934-0.004838052315618374j)
243,(0.058288054397400924+0j),(-0.1473077228340217+0.09129138617876949j),(0.892156194914772+0.008331190123151033j),(0.3709276917233279-0.0021392889788409697j)
244,(-0.11953806601494915+0j),(-0.10243554712492449+0.1660782922716777j),(-0.3370170784052442-0.9265389102141156j),(0.13126939262543869+0.13917782307063328j)
245,(0.3237109039878179+0j),(-0.20196136256216457+0.1318637684219309j),(0.26533164042977425-1.111224465425888j),(0.05811433379137253-0.09146130751850794j)
246,(-0.21259474874231585+0j),(-0.04530643116179073-0.2173224799987623j),(0.010362356922886104+0.6246465423564995j),(-0.07927520614466824+0.3324919679799232j)
247,(0.0806939259436622+0j),(-0.12155561712771204-0.15750751471856517j),(0.6598248965646094-0.1349674025247523j),(0.09521486733540528-0.25707513396365395j)
248,(-0.097554602554704+0j),(-0.10561690713860752+0.13334104389785012j),(0.9080990941661937-0.5780661625257962j),(0.2663769945911936-0.11888691820922515j)
249,(-0.00456369043931823+0j),(0.03918329925712401+0.13498715392030863j),(-0.6237785954979673-0.6690278184700997j),(0.0031464086641338207+0.203301181234751j)
250,(-0.0710820040070444+0j),(0.11824785087200537+0.42880385697313844j),(-1.011334443295088+0.3329575477056879j),(-0.03585390038441208+0.3042014833353297j)
251,(-0.3660423825949767+0j),(-0.0602764065320934+0.04517715107257412j),(-1.0902813023547004-0.26433787543387843j),(-0.06930793122484563-0.09575274814548043j)
252,(0.1455635484889412+0j),(-0.14004046451245714-0.02441852390569945j),(0.08961936485855826-0.8719398761326966j),(-0.4440540275680427+0.026589677794851607j)
253,(0.24191231717302897+0j),(0.0983197537085223-0.3298541092038255j),(0.1008273546657205-0.5761306776758217j),(-0.3401202631156339+0.32325000931347414j)
254,(0.31762039961070854+0j),(0.32632562245650576+0.2204262035029042j),(0.21905026634060434-0.02393516228061393j),(0.24454792315630597+0.26362461081430316j)
255,(-0.5678138685492043+0j),(0.268228178561279+0.03781297112310726j),(0.27590429739194766-0.32977260200318037j),(0.3425059986569108-0.14767243246972045j)
256,(-0.2076069699264313+0j),(-0.1421513982964639+0.0033036209101874048j),(-0.29493746375823743-0.6925212656992488j),(-0.03696340670314377+0.056093144715441634j)
257,(0.4347191637912221+0j),(0.08917409925409633-0.00448107193596671j),(0.6611930578785047+0.08102781586100753j),(-0.41196121845706835+0.05824032647651624j)
258,(0.047693347700677347+0j),(-0.6111014723206967+0.2921756004634456j),(0.07029064123296391-0.17032188408196855j),(0.2804685356730952+0.26883453654639106j)
259,(-0.20038291949839346+0j),(0.28759775462899667-0.24069118064846706j),(-0.6112233014414838-0.33640437040117827j),(0.004342223677953977-0.0597870855290563j)
260,(0.38273352502058133+0j),(-0.28832756945873284-0.21051845006991524j),(0.06678170754552559+0.9313735763660203j),(-0.09573012040406009+0.06996785667200495j)
261,(0.37755843678418666+0j),(-0.13693660025811485+0.18912622125181666j),(-0.23010596976360664+0.867804431036129j),(-0.05647943513998592-0.1720337619636128j)
262,(0.5600862584555033+0j),(0.1487028752948198-0.04238928703532663j),(-0.7788176220913321-0.24081954204690148j),(0.39712274194451214+0.27003522015891457j)
263,(0.09719732211962623+0j),(-0.26337704052527733+0.03747236549409222j),(0.24020809206253116+0.6845049752450713j),(-0.22222059673307476-0.015417043536379599j)
264,(0.34260920225463865+0j),(-0.24569421537729796-0.295437705003477j),(-0.28606732441195987+0.5505879997268999j),(0.007919794242215367+0.06176053515382702j)
265,(-0.023815174113468007+0j),(0.05280296075854363+0.4789230394169766j),(0.23025911035814373+0.4727045754992657j),(-0.06569476645269542-0.06156807677302335j)
266,(0.1549609415838659+0j),(-0.00461984475507006-0.018394886378177468j),(-0.4152028419402636-0.36543516931591336j),(-0.48347510135558186-0.04553036872385202j)
267,(0.5081608232689132+0j),(0.12940025821589357-0.012473080913567136j),(0.31476935811121304+0.33293002464519733j),(-0.5540405945295138-0.2614580242003898j)
268,(0.07526498096412323+0j),(-0.14009744766350216+0.31946353528213756j),(0.01286123278459661+0.7789083044480276j),(0.08123657917510614-0.15886899956792933j)
269,(0.007136565798481501+0j),(-0.015116445223425402-0.16969257345756603j),(-0.452511405088127-0.9633719771621008j),(0.26231056889433907+0.3043767124985475j)
270,(-0.10711403460764796+0j),(0.7083113863140132-0.08788013944551783j),(-0.1851586290388934-0.4813714446638449j),(-0.2029499152067232-0.09559447083050238j)
271,(0.05879448022710014+0j),(-0.16543114707056752+0.11150099344390718j),(1.0353055241662474-0.3682720637470488j),(0.2366495180779856+0.13018402342492963j)
272,(0.2994631158739627+0j),(-0.3519873938771877+0.14117294137233538j),(0.04595637419166578-0.6613796773119893j),(-0.2766855069819202+0.10049449005671296j)
273,(0.07309606816269729+0j),(-0.08018138403009965+0.0640726567680679j),(0.8315075333499697+0.5449416902150022j),(0.025174138455363815+0.2620428492459211j)
274,(-0.027198544340727604+0j),(-0.06124862772034373+0.06374715536368425j),(0.04052137288619129-0.6664209862193533j),(0.3358658508663699-0.027526590867742506j)
275,(0.019128818531489816+0j),(0.14875983643855928+0.019231426677897512j),(0.7611449040232855-0.8634122449297886j),(-0.27097161937861397-0.17187570998338186j)
276,(0.02953591652462928+0j),(-0.0808160298496392-0.010201738346572876j),(-0.462376985190613-0.6830911779483764j),(-0.09208481504264825+0.14133279824554074j)
277,(-0.10759588173818246+0j),(0.08067294646253231-0.10360508480237188j),(-0.9088243059061125-0.40347647489086735j),(0.3492648465549216+0.10702379961515752j)
278,(0.1633755112785101+0j),(-0.24472129946425714-0.22902539639783934j),(0.34642020865497025-0.5146438029181907j),(0.028128341931939672-0.16065960821224506j)
279,(0.3499310339347274+0j),(-0.34765920480648693+0.08232478704311168j),(0.814192960774315-0.36693313835395036j),(-0.0974697984747506+0.23848441637004975j)
280,(-0.15310751834128328+0j),(0.0451290505565653+0.37809237156015474j),(-0.4309212381678922+0.36891320798154326j),(0.3216304643821813+0.1499848622879587j)
281,(0.40026797062724256+0j),(-0.10654871571037104+0.1686435753116137j),(-0.25225155853937975-0.2693239044905209j),(0.2492903020285722-0.32440009313459195j)
282,(0.3217843810014998+0j),(-0.1656105703736676+0.2310763125928748j),(-0.5754531872330455+0.8220104685597406j),(-0.2956077534356826+0.07246083230912069j)
283,(-0.04426799799897996+0j),(-0.109646002525503+0.16170342186462627j),(0.5979937724534986+0.265299362743322j),(0.158239368477081-0.06320144373989973j)
284,(0.12695417825345712+0j),(-0.23197001789852184-0.08732739566654404j),(-0.05915520975388888+0.640648254857292j),(-0.33459930992038656+0.21169281631956274j)
285,(0.30438113962234953+0j),(0.6317649696763288-0.38404321673400493j),(-0.42825721977110337+0.02681586683769548j),(-0.01350246596821647+0.33470415107268214j)
286,(-0.323373124238761+0j),(-0.325590326780296-0.2346233749079965j),(-0.04909646272791712-0.11433494074674808j),(0.20144362001799362+0.10030755542695673j)
287,(-0.03321166195597536+0j),(-0.11767977033656409-0.0016676684850543966j),(-0.24953678993280468+0.9218682303163315j),(0.1690230811994485-0.19402272759649214j)
288,(-0.5091107046245626+0j),(-0.25630682362358037-0.04266766592241861j),(0.37475446199665735+0.2926537519988848j),(0.04622212997146685+0.08631855485292628j)
289,(0.02483250321564881+0j),(-0.15693470048554198-0.4145929520928858j),(0.4923738777568926-0.7329089475739419j),(-0.42363962099989827-0.10739035856015869j)
290,(-0.0075085772825241315+0j),(-0.06081327087414237-0.025475220849371108j),(-0.5527443316299635+1.0415285606889901j),(-0.39080889647070405+0.1453135692240674j)
291,(0.3765439639583896+0j),(0.19600054462909158+0.31610905442892373j),(-0.274617573012089+0.8042158737042757j),(-0.2722097820300316+0.1847834292466854j)
292,(0.47512707981381364+0j),(0.06496163791946544-0.13086455706470648j),(-0.7672003195046201-0.5220642288125509j),(-0.07227480349115137-0.0033492448227980254j)
293,(-0.3059559355580106+0j),(-0.10459854644409064-0.004804019171117703j),(0.5892177820096717-0.7864212296703975j),(0.16870957269731815-0.3257290471680046j)
294,(0.13306097351556206+0j),(0.2557469064850928+0.12818377106816164j),(-0.7567602003530578+0.5477550825335049j),(0.15702158299560398+0.3231658469369822j)
295,(0.11605511803044556+0j),(-0.33454071258361+0.08935820647325506j),(0.013937840041044654-0.7544515882247822j),(-0.11345093331066095+0.05299186798153654j)
296,(0.18133216874013824+0j),(0.10720313936442889-0.11997138841415753j),(0.42553134945100574-0.770411910839879j),(0.021200451921392804-0.1864971900621112j)
297,(0.3145593315701338+0j),(0.11947061671342715+0.0024697583162157505j),(-0.21772458312417275+0.8231713997767692j),(0.04254677041588634-0.03538244250351251j)
298,(0.03893222910765878+0j),(-0.12777603045887637-0.05184693401351709j),(-0.3708956511365353-0.5557626459792804j),(-0.19582061613836+0.3059038926196502j)
299,(-0.18942142472234808+0j),(-0.384823935194752-0.18453608135786181j),(-0.7509588702642099-0.6113334379890304j),(0.14663362505931915+0.10545283912015513j)
300,(0.17400119797984046+0j),(-0.06689605440537588+0.0752036288812718j),(-0.7332847835180543-0.8090474474969385j),(0.2375724142167948+0.05745094694837288j)
301,(-0.10072964279713928+0j),(-0.36928596809095143-0.044182511948740316j),(-0.700292243369542-0.2920353133187883j),(0.4379212504283081-0.3347012824560751j)
302,(0.21379465930987057+0j),(0.05099275166261745+0.1217845170801486j),(0.4709417892494119-0.9783223822451537j),(0.23062993351977493+0.0014917721366231457j)
303,(0.02623269954812929+0j),(0.12104855319403178+0.05436513286654737j),(0.72575672870247+0.555083601125795j),(-0.5354426660336871-0.22259815478670805j)
304,(0.2579405306058545+0j),(0.4681396425874641+0.11917088143799771j),(0.63780729551912-0.2425520286082913j),(-0.015822283664067474+0.22875235269031569j)
305,(0.02529145316710102+0j),(0.10716056049838114-0.28125401283673857j),(-1.0406890811935479-0.44728351787027415j),(0.11947190988750792-0.13505302670062266j)
306,(0.1737877888514897+0j),(0.424522746291087+0.09171079512093575j),(0.4546434380685716+0.5182651718154763j),(0.05803304752511809+0.20058891933098194j)
307,(-0.22608330287875256+0j),(-0.44030388364999135+0.20919334019646108j),(0.2897039963898629+0.14446244380561846j),(0.5745050307178889-0.19403818048512156j)
308,(0.3592710108695068+0j),(-0.10544350477895026+0.2727943575997918j),(-0.20649310899333548-0.769665975961575j),(-0.10370122126723662-0.009959195508961155j)
309,(-0.314632866520646+0j),(-0.1759508840212074+0.5281667327945129j),(0.02843665118041385+0.09707133930394266j),(0.0956612263402391+0.6207274193185627j)
310,(-0.2193847571983938+0j),(0.29128377524035864+0.18342803748968503j),(-0.2288323560299169-0.44751771607171364j),(0.24994883556170674+0.042446634646511876j)
311,(-0.521226486284948+0j),(-0.16981131511786077-0.22454600486642307j),(0.5004098528161955-0.29344993397463887j),(-0.05283387108567076+0.07081253353117731j)
312,(-0.335452453762124+0j),(0.11101455330594201-0.07763344619491376j),(0.06453284196897861+0.43986861498525986j),(0.6928351364033349-0.44960020677356216j)
313,(0.2701180803061569+0j),(0.013207489190980626+0.13755882487223337j),(0.5283725765277794-0.28222490836634073j),(-0.05898020215942985+0.25598484670322114j)
314,(0.22564516630883602+0j),(0.21658147372745623+0.3062262414723559j),(0.6029611179006786-0.24526214138357388j),(0.011280027095027068+0.33137908605606337j)
315,(0.20623819752335956+0j),(-0.09697328176170353-0.3685411068245224j),(0.38173531247224823-0.7875751258234897j),(-0.01811273750300772+0.17672749678702956j)
316,(0.2541195976336005+0j),(-0.00030094653154531543-0.1417603574230479j),(1.0430843896339317-0.22279772399523737j),(0.16618953077209073-0.19048567678086228j)
317,(0.06308020896357219+0j),(0.033621640126414054-0.10423068976549783j),(0.872935463925793-0.3641134749160872j),(-0.3632229900251594-0.05120566910600248j)
318,(0.16480712032370134+0j),(0.09170210992848021+0.13258610499222395j),(0.5981741699139298+0.9114506560233092j),(-0.28135995492564514+0.03877018377082339j)
319,(-0.5811734577750043+0j),(-0.18334189133901677+0.2662202710040495j),(-0.15200687240209076-0.5095472028402817j),(0.5499713744331091+0.39785899054341856j)
320,(0.45018888928584155+0j),(0.5634953056709321+0.29153434083375673j),(-0.4492296048159446-0.12738500132811917j),(-0.21693022317016594-0.09179710655461937j)
321,(-0.15942724127887994+0j),(-0.0685159488801031+0.08103526315341864j),(-0.4222294984632869+1.0774232521178175j),(0.19665199541579528-0.08076611600328264j)
322,(-0.08927961015875238+0j),(0.012189349173774247-0.03506415027832287j),(-0.880871994620752-0.3751624091983763j),(0.10746187374138731+0.09999543246383882j)
323,(-0.30702400267864755+0j),(-0.15470051967317383-0.21749651497158246j),(-0.0008521154527843453-0.36289465756477646j),(-0.20041831135948943+0.6374201832109924j)
324,(0.30484457067335285+0j),(0.16745493605375783+0.15236938233254615j),(0.6501070644018254-0.025575163162696757j),(-0.1659581359263688-0.1552254865536314j)
325,(-0.06424165088930472+0j),(0.3252092041035808+0.003086444747089162j),(0.5579459214719861-0.34159119253038417j),(0.0536125506491586+0.2951763600163605j)
326,(0.06664458697022096+0j),(0.05588114095875216+0.10783087305360184j),(-0.30867238406364256-1.1300416712565062j),(0.022751922345993464-0.15508324019766667j)
327,(-0.19923022316917+0j),(0.11733130173981646-0.11535207002057682j),(-0.2834820945609494-0.45818397572950725j),(-0.3072340117067329+0.2057937445683516j)
328,(0.1181379170087773+0j),(0.29257289768905825-0.1411293062946949j),(-0.09772944334666861-0.1088608397592495j),(-0.13867680981802052+0.3117835807071001j)
329,(-0.29292373848505987+0j),(0.3032248252480782+0.25459204500831517j),(0.804083992994323-0.3522927555257903j),(-0.21908680161384123-0.02399193901512736j)
330,(0.029794711359895865+0j),(-0.08468361396430951+0.011339922909662646j),(0.11325470764205461-1.1562236374378818j),(-0.1784204143718806+0.09870871387833335j)
331,(-0.2431598548519541+0j),(0.5038223147673767+0.014226074305236702j),(0.053878655634583675+1.2237689406103884j),(0.17739564103222022+0.10970968931977379j)
332,(-0.044651600887019194+0j),(-0.2507826117638631-0.003668365137223878j),(-0.42755854375358704-0.09218936902671293j),(-0.1699446213072004+0.8112004508656055j)
333,(-0.2000432905557583+0j),(-0.14084670400155816-0.20559052134807826j),(0.7236410728236067+0.19005536148935193j),(-0.12945969231784157+0.22016725925069974j)
334,(-0.5935182386481118+0j),(-0.05657738661837543-0.09709151492910009j),(-0.35242668130757804-0.4546126639930198j),(0.14879209410827698+0.047051698755731355j)
335,(0.10753628115411396+0j),(-0.31964231450891367+0.12032733131799289j),(0.20680001823630678-0.406413304619532j),(-0.10592794868881669-0.134162770361913j)
336,(-0.1179960768632149+0j),(0.24850954242969234-0.04257653275868445j),(0.6459680717867715+0.19185800545013315j),(0.07405036063522474-0.31201702986268987j)
337,(-0.08020882469306378+0j),(-0.16301778815187024-0.19890174449477188j),(0.7713787271064323-0.2703147063135873j),(-0.11332484481417743+0.2944849013887623j)
338,(-0.18343989970721958+0j),(-0.10000831526118432-0.06364275432274444j),(-0.0498247836604971-0.9647112725668804j),(0.2669900145369394-0.13873492656039393j)
339,(-0.2290987046447096+0j),(0.18184941212600583-0.003472247292953888j),(-1.1322010637242834-0.8951962297818001j),(-0.0647326820302217+0.14402279031857357j)
340,(-0.5058033249252116+0j),(0.21774838721767492-0.16282100156232895j),(-0.3527764816932135-0.44707136122954017j),(0.061236405667328284+0.3044283987293867j)
341,(-0.15942068339366738+0j),(-0.049685634147611374+0.23333027186754215j),(0.7724550837413654-0.6518823576624619j),(-0.03625956061609972-0.14554469802398118j)
342,(-0.10644520959794296+0j),(0.189221009243654+0.09008778891422739j),(-0.037392143522592625-0.782594730917509j),(0.19017399783571734-0.27329649388413757j)
343,(0.17865802047372314+0j),(-0.08966638545238363+0.0592825194576137j),(0.41656020458598286+0.5145328172415411j),(-0.1116514709467491-0.13113346815661392j)
344,(0.04301061549179813+0j),(0.19048506417109876-0.014236831678523451j),(-0.8858427219202887-0.8591711303440149j),(-0.11445173523609267+0.0404213243034376j)
345,(-0.010759230162399741+0j),(0.25082745063303596+0.219666850687268j),(1.0718608626117963-0.24012817819608065j),(-0.10426076592981351+0.13372088181855035j)
346,(0.37520483457085674+0j),(0.1025207678945326-0.19843851894573028j),(-0.21930494793687644+0.5645280940455276j),(0.33128503221284494+0.24775134189684894j)
347,(0.2985912622386103+0j),(-0.008404770539358938+0.17389813549619546j),(1.1589217404749599+0.5233557919590281j),(-0.23850210488936843+0.03750827769025333j)
348,(0.23682785696215888+0j),(-0.40510781289066466-0.2690967165748948j),(-0.1391367186221672+0.21342906706745152j),(0.27914721111844787-0.2578199541443548j)
349,(0.2586439763886351+0j),(0.2562257691060471-0.20550708708791215j),(-0.9984637854963981-0.4118536682821588j),(-0.23216895314896374-0.22737514691539745j)
350,(0.29714903241250307+0j),(-0.24223379173644907-0.15178581437020536j),(0.33424790310045865-0.2450896708600186j),(-0.3794261318452171-0.08294086262508604j)
351,(-0.4270049726265263+0j),(0.2505456105484444+0.4194564317655141j),(0.07230839728713673-0.5221253027015655j),(-0.2804338089790873-0.2277913464872334j)
352,(-0.17633985654669052+0j),(-0.028072227262300353+0.27405450731197684j),(-0.5597641313225096+0.30192899955206043j),(0.22311311180328924+0.06360791011733502j)
353,(-0.139341946172334+0j),(0.6268968134170371+0.267966784566255j),(-0.6508039882630863-0.0028367262208159744j),(-0.2836762241592253+0.16295043161692457j)
354,(-0.08494620659863839+0j),(0.21666322063448157+0.14214470313951788j),(-0.5663455254046172+0.3943723497113507j),(0.2817315168696028+0.011641175973092222j)
355,(-0.3500788657954077+0j),(-0.38423508165223813-0.03457875719985207j),(0.29183346353837647-0.03780603033108504j),(0.13710966114572387-0.26717626175828246j)
356,(-0.02715476521092855+0j),(0.18771685226982823+0.2504120608036357j),(-0.5636408087087846-0.7688060388392643j),(0.08806506235297507-0.1550241218872701j)
357,(-0.12300565041771222+0j),(0.13126652959155313+0.18502967011501661j),(0.9813230305332831+0.04383046933438503j),(-0.2002653893047533+0.08774903124271659j)
