,abs_amplitude,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3
0,0.4130262655325659,0.08927774042957684,0.34291796271021757,0.4338016108277738,0.9056394425572648,0.08577013997506763,0.2285581925416479,0.06790034966907786
1,0.08005417010047744,0.11070637026469801,0.19770080963221331,0.24872486624715864,0.871710694814626,0.20070945630884152,0.1913724374283834,0.1044892056383822
2,0.167502057590193,0.09425124535189122,0.20490409403259113,0.3161773198920524,0.9815581216619014,0.1481816468535119,0.15742066389256368,0.10774974313000628
3,0.2320642372384097,0.23345589918025825,0.07148426807383544,0.37609780308874674,0.6140682907188921,0.5346743853374962,0.2956944162227087,0.12858098122853912
4,0.5364060711562894,0.15987746359401814,0.38263044509958477,0.8025826149788697,0.18718933638645424,0.36134809304158566,0.1429883695078721,0.10953625249183638
5,0.03755174098635483,0.052502135052965936,0.11649562416034384,0.32281789020844387,0.938220737610499,0.18593319874442937,0.06553539170136516,0.05450053549115432
6,0.23257407655984141,0.12979360155224784,0.12396873352100898,0.08577701242255605,1.109639729023337,0.10154499235599772,0.24225371632497691,0.08486100109690876
7,0.29796025138159293,0.12024587163905306,0.21516989328431688,0.22715895829581195,0.6333104636792373,0.07635411450011872,0.08071096747508855,0.1764659362192735
8,0.2893713915221943,0.06211135489269207,0.09261261137848442,0.0719328669651417,0.433401025868581,0.19683936351073777,0.21481877155148243,0.10797840143817981
9,0.06233195745495093,0.09452657681252806,0.03267131201569822,0.09994306205776082,0.7002842932863415,0.36968072568082366,0.14236426426747809,0.05207384434068258
10,0.27425354446387407,0.0337385071544702,0.21045613722980167,0.5012856992411894,0.6869186121605607,0.3735496914735928,0.11774033731604651,0.10289849635405811
11,0.07955780489392544,0.19526951822629365,0.12126553626354791,0.2663419826340513,1.1645420004353302,0.25950923436244183,0.15875768438402024,0.0881215660391969
12,0.41912462096371617,0.12647679265620154,0.147213491992121,0.16305516710716117,0.7482263498699127,0.43856517901463893,0.14393434713714673,0.1659005306949162
13,0.16947457556457934,0.28690875391562315,0.068260058607748,0.5092162835518181,0.49538906188702786,0.18762574725642045,0.0915321867752798,0.13961220871188143
