,abs_amplitude,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4
0,0.1504819269050367,0.051563327133636344,0.31301679736215715,0.17396054129843733,0.06320593222321882,0.15174347181811113,0.1517194995185281,0.16330910962366138,0.0217069946625715,0.07330313761324553
1,0.14653765404471825,0.10033847609932355,0.16771616353832447,0.1871788769826528,0.10176772986956492,0.25086601496484356,0.292290167023558,0.14907392689125323,0.10242451199594749,0.15729496639899182
2,0.049646700504388463,0.0863227798371214,0.02995325101618191,0.29029276924609654,0.31475244265552577,0.2067725364622143,0.21745987338223335,0.10563002988804564,0.04571603028374128,0.10360893048527124
3,0.009601572620611565,0.05473496003155267,0.09451803362417723,0.3499355805374371,0.40014976031564603,0.3255381094200343,0.1979670353200723,0.09198393147610376,0.08322742953490636,0.13063319004553375
4,0.05644631565657654,0.04292120500189523,0.11165402219526363,0.06777076387205655,0.35111840434324276,0.44610429024852477,0.2884486979469779,0.19542721885809497,0.09527625075576353,0.02143452774749259
5,0.21800012144788106,0.08199350005270209,0.27097703789497535,0.07847855520351157,0.3538905264026262,0.534996513360176,0.22765079903711716,0.03315752172236834,0.21060182255093593,0.09056217015581357
6,0.052160928934324585,0.11473133492696,0.2459851236382225,0.2727963480029809,0.3227900032985972,0.529591812482281,0.33297396121789635,0.09254999209009826,0.06718352253177344,0.026842616209895327
7,0.15574072241735015,0.10353750886850868,0.15260777175911025,0.038253800298018725,0.5040511270051334,0.38422198060437707,0.3154742227644329,0.3679543085586032,0.1737724450568781,0.019712427538669045
8,0.11662116254313667,0.06290152141261622,0.11507510877781973,0.1898513810379124,0.7949136835911826,0.27966851316736896,0.300278490535938,0.27136169712415886,0.18163709871994285,0.14708574888425233
9,0.1906248674179638,0.04219029309166738,0.08385937521014457,0.1891168258274488,0.7735020689311223,0.1734763284171761,0.38435375407653244,0.20035838593541197,0.07627321964151311,0.0968577892179234
10,0.1310143849916408,0.0864722847481985,0.05335253387538738,0.09386947429583115,0.7811382908137716,0.23307220645821422,0.43651521305437235,0.10455611861727862,0.10709327457689738,0.034719939619806656
11,0.10723350617142507,0.06072658369391143,0.122685526305712,0.12468583433757592,0.628456850828068,0.2895684010606157,0.5500706137471758,0.08362937444264691,0.11823373238236314,0.10201902323503222
12,0.07553085398218412,0.07239952285549206,0.10495199702579475,0.2534184459972933,0.4191548096834694,0.07542964321715345,0.5599421004862677,0.08324447904464391,0.19454341832458946,0.11974677849909908
13,0.19566822472935377,0.07795238421283493,0.043539919235826625,0.19220533240709584,0.2885714445352337,0.0287432087242948,0.5968467600264027,0.07761079806839231,0.20178821629071456,0.14427422074501015
14,0.34060255518448046,0.06903563206959158,0.2281527934826185,0.19519036118683017,0.21291460214253607,0.26044088834959767,0.8035931940961052,0.21436945210237493,0.2986987912817207,0.05851607968762389
15,0.32198685210477523,0.08267799247569153,0.21099645564309877,0.0830387369258716,0.12758693494880605,0.35434645168375956,0.7738177290522242,0.032287251634985026,0.2389643484032038,0.06904941781764276
16,0.1660345171173053,0.03396992498268468,0.21477915312628168,0.14868414168378388,0.22277728688191736,0.3415117668982214,0.6538161586138174,0.12445273557547513,0.2756154910177245,0.043273650181128984
