,abs_amplitude,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4
0,0.36585629650048085,0.101993961423086,0.09837880557714335,0.10388157160449289,0.19598526993236448,0.9698901281858108,0.3249308210090308,0.08410620658977404,0.17183966811471965,0.10788638997912332
1,0.08165667693182593,0.06177085873488347,0.05941845579289238,0.10813439671635486,0.08945238806473996,0.8255450884972051,0.067059659602378,0.21142390214347237,0.08808382910178524,0.10435358011042117
2,0.40979636641126177,0.09834352591182262,0.24315848705998153,0.20192988820562482,0.2776216750294487,0.8960888244151926,0.16741990741145754,0.1653117856599798,0.2152510652357678,0.14851650523707147
3,0.04195862154195493,0.1825986337168157,0.13484443916851993,0.23170926530253147,0.5095889530937014,1.111867354894532,0.30647848217022655,0.07085577038292183,0.09552836324324883,0.18221198194071506
4,0.22533309292117876,0.06188024168342577,0.18906948427322556,0.19160133974943583,0.11680038206212633,0.42444212948847737,0.4752084593178088,0.14646474251648445,0.17270497555544856,0.02305759628645097
5,0.050153905587955794,0.09452821781210725,0.1747340944414524,0.2576782335327714,0.088868045047851,0.665107893994043,0.52204401022198,0.18283113221532896,0.0869636688924068,0.12578166645101735
6,0.24022785458166582,0.10505063189473073,0.11524296899251642,0.03452263767878956,0.23688843880182517,0.7080228911753763,0.3209010231265562,0.30735439781327384,0.06927156702916434,0.045732869904699366
7,0.24515727041451718,0.10327235831215699,0.05973033150487802,0.16094481633372965,0.3794198914912231,0.3296567824904717,0.12693465841403065,0.28129660732359385,0.09959219012839744,0.05309100363542579
8,0.1332526110637981,0.10891307947262378,0.15309927672998866,0.01792253057491705,0.09893907323071355,0.2941769173849578,0.4249189062179982,0.14224344008781564,0.05401636095520199,0.06106419710520534
9,0.17691224533131583,0.13752893976592775,0.08620035448519717,0.24925657468572035,0.3417914090715718,0.7598277828826022,0.28317982917732076,0.20310733943801892,0.09309813454379842,0.024655078039017342
10,0.2778199063939166,0.08789980179015931,0.14048332908145084,0.06404943183546849,0.21009637375617324,0.4501500639416476,0.7698686222240597,0.28262442931334686,0.11349541167421513,0.06313467754400665
11,0.27423846111935357,0.08071029248885872,0.12631187763925203,0.11946576609241638,0.13447122080912027,0.9064503401135041,0.30446442196454543,0.3311551081265818,0.17313043439367298,0.16355116767976888
12,0.5199601806010323,0.12766980343529952,0.10052429715721221,0.12013165213696501,0.4644924266141123,0.669283147627529,0.5351301937886793,0.2932204351402481,0.15905505869264264,0.10187572888751778
13,0.1216570113384261,0.03487734886266453,0.22425683790164622,0.1848376410960578,0.35101065303609774,0.420042221480516,0.4403191784504937,0.05843250696209306,0.05414630710322713,0.05604438081119921
14,0.4396821351322164,0.03413781681509246,0.11391992367817615,0.2639505782737604,0.49274431075580066,0.923997294642764,0.39527140302850444,0.09700996072543364,0.14470829452671452,0.025492696203267075
15,0.19419518498037763,0.06008889424562386,0.0661000690128683,0.3420324906028688,0.4434638689133354,1.0325040426385597,0.07487574732445297,0.15093925301980693,0.2274703281368383,0.11427550497354187
16,0.2380258748204147,0.026791433523952073,0.049704720424250656,0.18894428254718323,0.4032742758080792,0.4906604446675896,0.4296554719591723,0.13853804899020944,0.023649987060674716,0.09535901506524966
17,0.5295180588306162,0.1456015447388497,0.08566221710814279,0.11376337037535135,0.2736346429068736,0.08602884210531468,0.24223354144521203,0.2488260078774903,0.259710211884038,0.08476512296714578
18,0.11966678029672548,0.013654437248600618,0.12665313737867476,0.2110790795494054,0.11691213623837927,0.8406863499644902,0.18490921850910672,0.42368696326456906,0.155692005258096,0.06654844735876936
19,0.6528264308748692,0.24863897190864412,0.2868952594063345,0.1983760767188151,0.5823193002728092,0.5827417956615498,0.4022453405447309,0.06553489453402021,0.22645150014966378,0.08930612650343964
20,0.20758647415675638,0.29363010096059844,0.2468478978562323,0.3108645111844815,0.3464814669331446,0.8022489264949647,0.28808011410363144,0.09840006153502573,0.1456512018261643,0.06877405784367377
21,0.5605198350636853,0.12565286005335205,0.1401158601367589,0.3367916225165591,0.5782551401769365,0.4680799423042056,0.46843836129835487,0.1805312549671739,0.15324448424452558,0.05379654722637132
22,0.08577411199458423,0.092772601434545,0.13839355059350897,0.10538629142366314,0.6177812303723994,0.45573793709078964,0.5394793012625726,0.13947581831945294,0.15108144689811706,0.140434903949557
23,0.03948439347287874,0.16640662539736376,0.03034811442322245,0.26634318087971964,0.28704390293175935,0.34422252249560975,0.26601949764620914,0.16025007716057835,0.10605786215250239,0.1100207668334422
24,0.06308957311718788,0.08574608668581242,0.12472880430103321,0.4050117992712778,0.39178434498541165,0.5641090127810344,0.4586002043874191,0.20940706729108913,0.17753112676247043,0.08157928330343102
25,0.09046008484374424,0.04008837959521989,0.017448902948446678,0.1372383069275992,0.07056400732692152,0.5139113734340659,0.34564544700219235,0.32943263539949436,0.18052840139196732,0.09611700279905433
26,0.3675323157557894,0.03215414196893506,0.17223665855426065,0.121525136027985,0.08472543365784903,0.4494961722194701,0.3075396579565978,0.29794045343806247,0.030673441154217697,0.0573536913727348
27,0.3492205837371876,0.07321978146067833,0.1563305396252584,0.17129865589575197,0.5133680527941965,0.678408092033648,0.22506392720386362,0.04943922204210893,0.11621085255578015,0.12208465378594499
28,0.22979989414286955,0.11604487916624243,0.05583758280565444,0.13052033753120937,0.5970537195944803,0.5035290759224793,0.5239809811665748,0.42838912452808986,0.07525784012791605,0.05144284407789104
